skew_type	skew_bin	ccre_class	cell_line	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	phyloP_mean	phyloP_var	phyloP_se	phyloP_lci	phyloP_uci	frac_conserved	frac_conserved_se	frac_conserved_lci	frac_conserved_uci
HepG2_skew	[0.05,0.2)	non-cCRE	K562	47328095	47304594	8853903.960999988	8415987.702578986	46768889	-6985421.927460616	58240695.2197366	607753	1279122	267820	-0.14936044188393308	1.2229786073576385	1.6170777573343674e-4	-0.14967738912437062	-0.14904349464349553	0.012994813710456111	1.6560224486437154e-5	0.012962355670462694	0.013027271750449529
HepG2_skew	[0.05,0.2)	non-cCRE	MCF-7	47328095	47304594	8853903.960999988	8415987.702578986	46768889	-6985421.927460616	58240695.2197366	607753	1279122	267820	-0.14936044188393308	1.2229786073576385	1.6170777573343674e-4	-0.14967738912437062	-0.14904349464349553	0.012994813710456111	1.6560224486437154e-5	0.012962355670462694	0.013027271750449529
HepG2_skew	[0.05,0.2)	non-cCRE	SK-N-SH	47328095	47304594	8853903.960999988	8415987.702578986	46768889	-6985421.927460616	58240695.2197366	607753	1279122	267820	-0.14936044188393308	1.2229786073576385	1.6170777573343674e-4	-0.14967738912437062	-0.14904349464349553	0.012994813710456111	1.6560224486437154e-5	0.012962355670462694	0.013027271750449529
HepG2_skew	[0.05,0.2)	pELS	H1	107590	107580	15287.364	5901.418558	107567	34812.83500808126	523899.65949480986	13105	43228	45652	0.3236386160075233	4.765752019722739	0.006656197383003434	0.3105924691368366	0.33668476287821003	0.12183104483717125	9.973061475845575e-4	0.11987632478790551	0.12378576488643699
HepG2_skew	[0.05,0.2)	pELS	HCT116	201573	201529	29626.796	13593.480196	201531	39417.09099409264	833889.2694377286	19401	82068	78198	0.19558822709207338	4.099537292180157	0.004510207167145922	0.18674822104446737	0.2044282331396794	0.09626806793991992	6.570372798282043e-4	0.09498027487145663	0.0975558610083832
HepG2_skew	[0.05,0.2)	pELS	HepG2	177165	177142	26594.717	12991.921497	177056	37254.32399822853	735290.0950709397	17393	71037	64873	0.21040983642592473	4.108618332452143	0.0048171766831101685	0.2009681701270288	0.21985150272482065	0.09823445689499367	7.073321825678037e-4	0.09684808581716078	0.09962082797282656
HepG2_skew	[0.05,0.2)	pELS	K562	326404	326373	48485.827	22765.746039	326079	56619.01698671131	1159993.6829765127	27900	128226	106932	0.17363588880826827	3.5272621570255422	0.003288951386271131	0.16718954409117687	0.18008223352535968	0.08556208771494024	4.89842409738851e-4	0.0846019965918521	0.08652217883802839
HepG2_skew	[0.05,0.2)	pELS	MCF-7	195872	195845	29218.402	13025.297318	195870	55114.70498337423	816310.4238498227	21393	81390	79377	0.2813841067206526	4.088457192413825	0.004568732868147611	0.2724293902990833	0.2903388231422219	0.10922040128656763	7.047791592363256e-4	0.10783903413446443	0.11060176843867082
HepG2_skew	[0.05,0.2)	pELS	SK-N-SH	183635	183616	25952.84	9083.991664	183622	67839.99896993433	859576.9092400483	23031	77385	78727	0.36945463490177827	4.544758536272399	0.0049749996018269614	0.35970363568219743	0.3792056341213591	0.12542614719369138	7.729117841787305e-4	0.12391124009670107	0.1269410542906817
HepG2_skew	[0.2,0.5)	Inactive cCRE	H1	2927441	2925976	670875.644	820135.9124	2919363	-219583.32690105587	6470624.794059704	120658	261730	364015	-0.07521617794740013	2.2107941993727507	8.702221002275962e-4	-0.07692181326384621	-0.07351054263095404	0.041330249098861634	1.1649961060806203e-4	0.04110190986206983	0.041558588335653436
HepG2_skew	[0.2,0.5)	Inactive cCRE	HCT116	2908258	2906835	666043.764	813118.69537	2900223	-205453.06291362815	6541285.8629693985	122939	258544	355930	-0.07084043637803995	2.250424787598119	8.808796056524793e-4	-0.07256696040511881	-0.0691139123509611	0.042389499014386135	1.1830630640852285e-4	0.04215761865382543	0.04262137937494684
HepG2_skew	[0.2,0.5)	Inactive cCRE	HepG2	2908028	2906576	664180.694	810235.57631	2899970	-203573.3339144884	6542503.91809481	123343	257438	366280	-0.07019842754045331	2.2511321294002955	8.8105646169517e-4	-0.07192529820537585	-0.06847155687553078	0.042532508956989214	1.185020237288299e-4	0.042300244990480705	0.04276477292349772
HepG2_skew	[0.2,0.5)	Inactive cCRE	K562	2842181	2840755	652197.111	800438.728473	2834262	-206775.29692704696	6362705.640554064	119223	238583	344121	-0.07295560429030448	2.239603277120365	8.889258795406879e-4	-0.07469789901420423	-0.07121330956640473	0.04206491848671718	1.1923618383444606e-4	0.04183121556640167	0.042298621407032694
HepG2_skew	[0.2,0.5)	Inactive cCRE	MCF-7	2902209	2900791	661771.878	805996.158768	2894078	-200515.1728988426	6448367.243214866	120735	250893	362672	-0.06928464709618835	2.2233253020645747	8.764888369971347e-4	-0.07100256521670274	-0.06756672897567396	0.0417179495507723	1.1753116420850207e-4	0.041487588468923635	0.041948310632620965
HepG2_skew	[0.2,0.5)	Inactive cCRE	SK-N-SH	2874038	2872614	656605.142	804583.26147	2865894	-247433.0938755333	6164803.301692547	111364	238260	351273	-0.0863371408277952	2.1436392202434487	8.64859948650129e-4	-0.08803226632714946	-0.08464201532844094	0.03885838066585854	1.1415790216583552e-4	0.0386346311776135	0.03908213015410358
HepG2_skew	[0.2,0.5)	Other cCREs	H1	151931	151918	28384.01	25266.345832	151733	10640.37197904289	529302.76106845	11839	27479	52088	0.07012562843312192	3.4834879807598758	0.0047914519348391275	0.060734382640837234	0.07951687422540661	0.07802521534537642	6.885523858606123e-4	0.07667565266908961	0.07937477802166322
HepG2_skew	[0.2,0.5)	Other cCREs	HCT116	108695	108675	20368.505	18863.421225	108486	-1889.5779929356652	303104.96260524204	6373	14361	36657	-0.01741771281949436	2.7936770104476287	0.005074593381290021	-0.027363915846822802	-0.007471509792165919	0.05874490717696293	7.139239182947006e-4	0.057345616297105315	0.060144198056820544
HepG2_skew	[0.2,0.5)	Other cCREs	HepG2	119860	119837	23818.557	23118.952483	119681	-562.6689964059087	351060.6953724276	7333	19108	37369	-0.004701406208219423	2.933305899372616	0.004950693880972397	-0.014404766214925322	0.0050019537984864765	0.06127121264026871	6.932433325640897e-4	0.0599124557084431	0.06262996957209432
HepG2_skew	[0.2,0.5)	Other cCREs	K562	150057	150022	30222.676	29916.055788	149817	-4833.086994917482	423710.7397986735	8544	24535	45943	-0.03225993708936557	2.8271668227443665	0.00434405354430106	-0.04077428203619565	-0.023745592142535497	0.05702957608282104	5.991265412398691e-4	0.055855288061990895	0.058203864103651186
HepG2_skew	[0.2,0.5)	Other cCREs	MCF-7	129122	129072	27708.277	30141.398265	129013	-16702.608999405158	401570.7130539071	7360	21460	34757	-0.1294645423283325	3.09590051641793	0.004898653950444958	-0.13906590407120462	-0.11986318058546037	0.05704851449078775	6.457287268073674e-4	0.055782886186245315	0.05831414279533019
HepG2_skew	[0.2,0.5)	Other cCREs	SK-N-SH	182310	182267	39004.866	39601.443638	182182	16715.625981669164	693057.4356816323	16275	39580	52208	0.09175234645392609	3.7958060268379685	0.004564563706282297	0.08280580158961279	0.10069889131823939	0.08933374317989702	6.682433653704241e-4	0.08802398618377098	0.09064350017602306
HepG2_skew	[0.2,0.5)	PLS	H1	44024	44017	6126.0869999999995	1955.263727	43995	28006.470981294035	329068.08462374116	8530	18343	22342	0.6365830431024897	7.074592901302619	0.01268087045664409	0.6117285370074673	0.6614375491975121	0.19388566882600294	0.0018848184078919677	0.1901914247465347	0.1975799129054712
HepG2_skew	[0.2,0.5)	PLS	HCT116	40218	40210	5677.489	1981.422905	40203	23145.26097941886	291460.86242251226	7436	17340	20642	0.5757097972643549	6.918459502423273	0.01311823693370489	0.5499980528742933	0.6014215416544165	0.18496132129443077	0.0019364234721462844	0.18116593128902406	0.18875671129983748
HepG2_skew	[0.2,0.5)	PLS	HepG2	37166	37160	5272.563	1915.760301	37137	19481.143990624	270738.3300049463	6655	16196	18858	0.5245750596608235	7.015268411616859	0.01374417693197028	0.4976364728741618	0.5515136464474852	0.17920133559522847	0.0019901487253882067	0.17530064409346757	0.18310202709698936
HepG2_skew	[0.2,0.5)	PLS	K562	41523	41512	5934.2	2117.830318	41501	22944.46298684926	290799.89004273416	7445	17799	20962	0.5528653041336175	6.701558856272945	0.012707456663828774	0.5279586890725131	0.5777719191947218	0.17939326763210525	0.0018833946280429688	0.17570181416114103	0.18308472110306948
HepG2_skew	[0.2,0.5)	PLS	MCF-7	44035	44027	6269.282	2139.472476	44006	28504.669969590028	315975.12332643487	8491	18760	22469	0.6477450795252926	6.7608536214098525	0.012394951146376208	0.6234509752783952	0.67203918377219	0.1929509612325592	0.0018811242771080657	0.18926395764942738	0.196637964815691
HepG2_skew	[0.2,0.5)	PLS	SK-N-SH	49096	49080	6967.005	2273.974405	49065	34447.485976552	355796.2110005138	9741	20500	24677	0.7020785891481097	6.758751195304029	0.011736735789339836	0.6790745870010036	0.7250825912952158	0.19853255885050444	0.0018008308030190172	0.19500293047658718	0.2020621872244217
HepG2_skew	[0.2,0.5)	dELS	H1	26067	26065	5033.263	4727.740949	26048	7818.884999166947	121003.52628287509	2934	4714	9606	0.30017218209332563	4.555477195498075	0.013224514796249044	0.2742521330926775	0.3260922310939738	0.11263820638820639	0.0019588718913396354	0.1087988174811807	0.11647759529523208
HepG2_skew	[0.2,0.5)	dELS	HCT116	70546	70520	14986.605	16111.155961	70487	7155.742986833565	236463.67777432248	5415	12822	25752	0.10151862026804326	3.3444547373848197	0.006888238057239467	0.0880176736758539	0.11501956686023261	0.07682267652191184	0.0010030735244426312	0.07485665241400428	0.0787887006298194
HepG2_skew	[0.2,0.5)	dELS	HepG2	68293	68288	14319.937	14674.843273	68254	9147.39599560562	236683.5316200951	5470	12865	20119	0.1340199255077449	3.449776541546514	0.0071093750916136275	0.1200855503281822	0.1479543006873076	0.08014182318984968	0.0010392642585240644	0.07810486524314252	0.08217878113655684
HepG2_skew	[0.2,0.5)	dELS	K562	69381	69370	14748.81	15347.83198	69323	3704.461980028772	218059.87114019325	4583	12641	21103	0.05343770436981625	3.14275285185158	0.006733121325181937	0.04024078657245965	0.06663462216717285	0.06611081459255946	9.437245499783339e-4	0.06426111447460194	0.06796051471051699
HepG2_skew	[0.2,0.5)	dELS	MCF-7	50990	50985	11036.676	11842.573908	50934	4809.9409859484285	195405.0216868033	4445	11013	18263	0.0944347780647196	3.827593033539961	0.008668800047863523	0.0774439299709071	0.1114256261585321	0.0872698001335061	0.0012505449561544492	0.08481873201944339	0.08972086824756882
HepG2_skew	[0.2,0.5)	dELS	SK-N-SH	25532	25531	5188.258	4754.898052	25512	10499.298966751672	145391.77608072825	3642	5659	10967	0.41154354683096867	5.529805077994298	0.014722537133224078	0.3826873740498495	0.44039971961208785	0.14275634995296332	0.0021901688754356074	0.13846361895710954	0.1470490809488171
HepG2_skew	[0.2,0.5)	non-cCRE	H1	5595775	5592748	1226259.07	1504784.359082	5538647	-945043.7776055206	7214107.896547076	71416	192693	53074	-0.170627190648821	1.2733902350383284	4.794892934520479e-4	-0.17156698966398704	-0.16968739163365498	0.012894123781493927	4.79375619791681e-5	0.012800166160014758	0.012988081402973096
HepG2_skew	[0.2,0.5)	non-cCRE	HCT116	5595775	5592748	1226259.07	1504784.359082	5538647	-945043.7776055206	7214107.896547076	71416	192693	53074	-0.170627190648821	1.2733902350383284	4.794892934520479e-4	-0.17156698966398704	-0.16968739163365498	0.012894123781493927	4.79375619791681e-5	0.012800166160014758	0.012988081402973096
HepG2_skew	[0.2,0.5)	non-cCRE	HepG2	5595775	5592748	1226259.07	1504784.359082	5538647	-945043.7776055206	7214107.896547076	71416	192693	53074	-0.170627190648821	1.2733902350383284	4.794892934520479e-4	-0.17156698966398704	-0.16968739163365498	0.012894123781493927	4.79375619791681e-5	0.012800166160014758	0.012988081402973096
HepG2_skew	[0.2,0.5)	non-cCRE	K562	5595775	5592748	1226259.07	1504784.359082	5538647	-945043.7776055206	7214107.896547076	71416	192693	53074	-0.170627190648821	1.2733902350383284	4.794892934520479e-4	-0.17156698966398704	-0.16968739163365498	0.012894123781493927	4.79375619791681e-5	0.012800166160014758	0.012988081402973096
HepG2_skew	[0.2,0.5)	non-cCRE	MCF-7	5595775	5592748	1226259.07	1504784.359082	5538647	-945043.7776055206	7214107.896547076	71416	192693	53074	-0.170627190648821	1.2733902350383284	4.794892934520479e-4	-0.17156698966398704	-0.16968739163365498	0.012894123781493927	4.79375619791681e-5	0.012800166160014758	0.012988081402973096
HepG2_skew	[0.2,0.5)	non-cCRE	SK-N-SH	5595775	5592748	1226259.07	1504784.359082	5538647	-945043.7776055206	7214107.896547076	71416	192693	53074	-0.170627190648821	1.2733902350383284	4.794892934520479e-4	-0.17156698966398704	-0.16968739163365498	0.012894123781493927	4.79375619791681e-5	0.012800166160014758	0.012988081402973096
HepG2_skew	[0.2,0.5)	pELS	H1	28937	28935	4089.952	1564.253284	28935	16174.656013018091	170508.24811007443	4564	11801	13464	0.5589996894079174	5.58051497969577	0.013887542332133889	0.5317801064369351	0.5862192723788998	0.15773284949023675	0.0021427636120387008	0.1535330328106409	0.1619326661698326
HepG2_skew	[0.2,0.5)	pELS	HCT116	50683	50671	7432.593	3574.820731	50675	20098.694011777647	248192.04837337288	6362	21000	22534	0.39661951675930235	4.740508230392875	0.009671984097214547	0.3776624279287618	0.4155766055898429	0.1255451406018747	0.0014718778602799362	0.12266025999572601	0.12843002120802335
HepG2_skew	[0.2,0.5)	pELS	HepG2	45053	45050	6917.205	3704.383825	45032	18564.519996130846	219520.93905256872	5724	18460	18889	0.41225173201569654	4.704929571409113	0.01022153089339401	0.3922175314646443	0.4322859325667488	0.12710961094332918	0.0015696702702367653	0.12403305721366512	0.13018616467299324
HepG2_skew	[0.2,0.5)	pELS	K562	75258	75252	11406.159	5829.069633	75171	28016.516026552425	325231.2726091815	8730	30509	29386	0.3727037823968342	4.1877000281562315	0.007463845114426098	0.35807464597255906	0.3873329188211094	0.1161352117172846	0.0011685564865412566	0.11384484100366374	0.11842558243090545
HepG2_skew	[0.2,0.5)	pELS	MCF-7	52044	52036	7722.843	3529.912775	52043	26960.22801417532	259189.31286283617	7494	21941	23354	0.5180375461479031	4.712019186402998	0.009515297327930314	0.49938756338515966	0.5366875289106465	0.1439963107430394	0.0015389777437419352	0.14097991436530521	0.14701270712077358
HepG2_skew	[0.2,0.5)	pELS	SK-N-SH	47424	47419	6743.685	2435.938627	47421	28827.74002202659	261458.6896894253	7503	20068	22390	0.6079108416529933	5.144116279833011	0.010415258048449434	0.5874969358780323	0.6283247474279542	0.15822104131081166	0.0016758911135856373	0.15493629472818382	0.1615057878934395
HepG2_skew	[0.5,1.0)	Inactive cCRE	H1	623066	622744	154373.289	201896.644975	621297	-65039.34893950613	1413905.6269032282	25340	58038	88308	-0.10468318523911452	2.2647773375176445	0.0019092514408233171	-0.10842531806312822	-0.10094105241510082	0.0407856468001616	2.50935371425476e-4	0.040293813472167664	0.04127748012815553
HepG2_skew	[0.5,1.0)	Inactive cCRE	HCT116	619514	619202	152951.088	199193.20457	617754	-60960.547955741866	1434680.2391185462	25982	57560	86503	-0.09868094412297106	2.3126793308847065	0.001934861693027771	-0.10247327304130549	-0.09488861520463662	0.04205881305503485	2.553819190876775e-4	0.041558264493623	0.0425593616164467
HepG2_skew	[0.5,1.0)	Inactive cCRE	HepG2	619468	619146	152857.6	199348.939394	617703	-60852.92294637824	1439505.307452914	26073	57434	88343	-0.09851485737705376	2.3207151513640474	0.0019383003025115332	-0.10231392596997636	-0.09471578878413116	0.04220960558715111	2.5582974052778455e-4	0.04170817929571665	0.04271103187858557
HepG2_skew	[0.5,1.0)	Inactive cCRE	K562	604619	604307	149873.539	196616.162527	602892	-61443.00895008296	1391328.7676425043	25065	52941	83362	-0.10191379044685112	2.297375276300263	0.0019520737029218623	-0.10573985490457796	-0.09808772598912427	0.04157461037797815	2.57083076487401e-4	0.04107072754806284	0.042078493207893454
HepG2_skew	[0.5,1.0)	Inactive cCRE	MCF-7	617137	616821	152130.08	198304.282476	615344	-60397.868954642785	1406837.336500947	25374	55628	87812	-0.09815301515029444	2.276631250464207	0.001923478610960399	-0.10192303322777682	-0.09438299707281206	0.04123547154112171	2.534734502674429e-4	0.040738663578597525	0.0417322795036459
HepG2_skew	[0.5,1.0)	Inactive cCRE	SK-N-SH	609891	609581	150797.29	197962.408312	608112	-71397.09392189025	1339071.0513716573	23103	52623	84985	-0.11740780303939118	2.188232864445621	0.0018969460580892995	-0.1211258173132462	-0.11368978876553615	0.03799135685531613	2.451546315551569e-4	0.03751085377746802	0.03847185993316424
HepG2_skew	[0.5,1.0)	Other cCREs	H1	33341	33335	6593.126	6157.614558	33301	3621.700004158543	126594.87785819048	2902	6229	11968	0.10875649392386244	3.789819653564389	0.010667941715155576	0.08784732816215751	0.12966565968556737	0.08714453019428846	0.0015455833832893051	0.08411518676304142	0.0901738736255355
HepG2_skew	[0.5,1.0)	Other cCREs	HCT116	22885	22878	4943.278	5484.4253	22838	-219.03999087738305	66504.31935977744	1458	3052	8267	-0.009591032090261102	2.912038294880934	0.011291964565097724	-0.03172328263785264	0.012541218457330435	0.06384096680970312	0.0016176907772113174	0.06067029288636894	0.06701164073303731
HepG2_skew	[0.5,1.0)	Other cCREs	HepG2	25349	25343	5434.442	5719.068042	25305	378.39299279300013	76561.45914597009	1689	4121	8558	0.014953289578857939	3.0254426543619286	0.010934307720812029	-0.006477953553933637	0.036384532711649514	0.06674570243034973	0.0015689477560928227	0.0636705648284078	0.06982084003229166
HepG2_skew	[0.5,1.0)	Other cCREs	K562	31893	31882	7037.487	7547.214411	31836	-516.0879905871118	97771.664193549	2006	5311	10442	-0.016210830210676964	3.0709375837524684	0.009821464399589079	-0.03546090043387156	0.0030392400125176314	0.06301042844578465	0.0013618031893967149	0.06034129419456709	0.06567956269700222
HepG2_skew	[0.5,1.0)	Other cCREs	MCF-7	27583	27576	6347.139	7353.722339	27564	-3482.164980721892	92243.09263798271	1717	4680	7704	-0.1263301763431248	3.330667566009225	0.01099245061913761	-0.14787537955663452	-0.10478497312961507	0.06229139457263097	0.001455716676082792	0.0594381898875087	0.06514459925775325
HepG2_skew	[0.5,1.0)	Other cCREs	SK-N-SH	40664	40648	9197.063	9778.691733	40634	4615.456981387457	165634.48334486727	3917	8944	12048	0.11358608508607218	4.06345166872907	0.010000063577994808	0.09398596047320236	0.13318620969894202	0.09639710587192991	0.0014641177849503942	0.09352743501342714	0.09926677673043269
HepG2_skew	[0.5,1.0)	PLS	H1	9120	9117	1310.401	411.512637	9118	8232.41099297895	75736.8811164492	2086	3776	4645	0.9028746427921639	7.491943181073276	0.02866470281825432	0.8466918252683855	0.9590574603159423	0.22877824084228998	0.004398931520940786	0.22015633506124604	0.23740014662333392
HepG2_skew	[0.5,1.0)	PLS	HCT116	8232	8229	1181.795	386.308453	8232	6468.352994302753	65025.133018013395	1744	3495	4210	0.78575716646049	7.282538974309785	0.029743270985062947	0.7274603553297666	0.8440539775912134	0.2118561710398445	0.004503712077518304	0.20302889536790864	0.22068344671178036
HepG2_skew	[0.5,1.0)	PLS	HepG2	7503	7501	1106.189	423.781771	7501	5603.954998101224	59517.456453224826	1546	3251	3852	0.7470943871618749	7.377436417098089	0.03136123486098952	0.6856263668343354	0.8085624074894144	0.20610585255299294	0.004670537673176973	0.19695159871356607	0.2152601063924198
HepG2_skew	[0.5,1.0)	PLS	K562	8467	8464	1223.282	393.99242	8467	6354.130996825872	63609.857232162525	1731	3614	4355	0.7504583674059138	6.950312598393724	0.028650841960691835	0.6943027171629578	0.8066140176488698	0.2044407700484233	0.004382836134225978	0.19585041122534036	0.21303112887150621
HepG2_skew	[0.5,1.0)	PLS	MCF-7	9109	9106	1338.378	458.662288	9107	7952.194994997002	72947.00388575521	2021	3816	4647	0.8731958927195567	7.248317579400265	0.028211809225850627	0.8179007466368894	0.928491038802224	0.22191720654441638	0.004354323846159701	0.21338273180594336	0.2304516812828894
HepG2_skew	[0.5,1.0)	PLS	SK-N-SH	10250	10247	1502.099	479.636505	10248	9350.566993737006	80750.29099422791	2304	4248	5183	0.9124284732374127	7.0477766593372015	0.02622445721942914	0.8610285370873316	0.9638284093874938	0.22482435597189696	0.0041238435434926436	0.21674162262665136	0.23290708931714255
HepG2_skew	[0.5,1.0)	dELS	H1	5890	5889	1215.349	1238.614485	5880	1861.4580047049096	27988.546447991863	704	1138	2331	0.31657449059607307	4.660530077970135	0.028153279668936795	0.26139406244495694	0.3717549187471892	0.11972789115646258	0.004233674591922153	0.11142988895629516	0.12802589335663
HepG2_skew	[0.5,1.0)	dELS	HCT116	15785	15777	3620.395	4169.547593	15773	1906.4760070032216	58441.32727258794	1340	2997	6086	0.120869587713385	3.690774302792037	0.015296835360720998	0.09088779040637185	0.15085138502039816	0.0849553033665124	0.002220032079282829	0.08060404049111805	0.08930656624190675
HepG2_skew	[0.5,1.0)	dELS	HepG2	15417	15417	3451.152	3759.347344	15409	2817.7970208165943	57215.48235595615	1402	2882	5069	0.18286696221796317	3.6799195466389274	0.015453680687149692	0.15257774807114977	0.21315617636477657	0.09098578752677007	0.0023167804960245834	0.08644489775456189	0.09552667729897825
HepG2_skew	[0.5,1.0)	dELS	K562	15669	15666	3670.006	4247.34589	15652	908.374005701161	54795.54296875944	1138	2944	5091	0.0580356507603604	3.497720586045925	0.014948844934096239	0.028735914689531773	0.08733538683118902	0.07270636340403783	0.0020754388000898357	0.06863850335586175	0.07677422345221391
HepG2_skew	[0.5,1.0)	dELS	MCF-7	11794	11791	2725.666	3057.25861	11786	1400.3400092070228	48452.44166237166	1110	2552	4505	0.11881384771822695	4.097247507659228	0.018645021199101712	0.08226960616798759	0.1553580892684663	0.09417953504157475	0.0026903954313194775	0.08890635999618858	0.09945271008696092
HepG2_skew	[0.5,1.0)	dELS	SK-N-SH	5909	5909	1319.139	1308.242723	5902	2679.6960086185713	35744.02724545344	896	1302	2672	0.4540318550692259	5.851103185161625	0.03148612939830633	0.39231904144854546	0.5157446686899063	0.15181294476448662	0.004670900540013347	0.14265797970606045	0.16096790982291279
HepG2_skew	[0.5,1.0)	non-cCRE	H1	1032679	1032136	225791.39	277192.447998	1023856	-189273.8086703789	1336241.2488612155	12058	39763	11818	-0.1848637002375128	1.2709332788650367	0.0011141455653614408	-0.18704742554562123	-0.18267997492940438	0.011777046772202341	1.0661694363610741e-4	0.01156807756267557	0.011986015981729112
HepG2_skew	[0.5,1.0)	non-cCRE	HCT116	1032679	1032136	225791.39	277192.447998	1023856	-189273.8086703789	1336241.2488612155	12058	39763	11818	-0.1848637002375128	1.2709332788650367	0.0011141455653614408	-0.18704742554562123	-0.18267997492940438	0.011777046772202341	1.0661694363610741e-4	0.01156807756267557	0.011986015981729112
HepG2_skew	[0.5,1.0)	non-cCRE	HepG2	1032679	1032136	225791.39	277192.447998	1023856	-189273.8086703789	1336241.2488612155	12058	39763	11818	-0.1848637002375128	1.2709332788650367	0.0011141455653614408	-0.18704742554562123	-0.18267997492940438	0.011777046772202341	1.0661694363610741e-4	0.01156807756267557	0.011986015981729112
HepG2_skew	[0.5,1.0)	non-cCRE	K562	1032679	1032136	225791.39	277192.447998	1023856	-189273.8086703789	1336241.2488612155	12058	39763	11818	-0.1848637002375128	1.2709332788650367	0.0011141455653614408	-0.18704742554562123	-0.18267997492940438	0.011777046772202341	1.0661694363610741e-4	0.01156807756267557	0.011986015981729112
HepG2_skew	[0.5,1.0)	non-cCRE	MCF-7	1032679	1032136	225791.39	277192.447998	1023856	-189273.8086703789	1336241.2488612155	12058	39763	11818	-0.1848637002375128	1.2709332788650367	0.0011141455653614408	-0.18704742554562123	-0.18267997492940438	0.011777046772202341	1.0661694363610741e-4	0.01156807756267557	0.011986015981729112
HepG2_skew	[0.5,1.0)	non-cCRE	SK-N-SH	1032679	1032136	225791.39	277192.447998	1023856	-189273.8086703789	1336241.2488612155	12058	39763	11818	-0.1848637002375128	1.2709332788650367	0.0011141455653614408	-0.18704742554562123	-0.18267997492940438	0.011777046772202341	1.0661694363610741e-4	0.01156807756267557	0.011986015981729112
HepG2_skew	[0.5,1.0)	pELS	H1	6618	6617	944.452	383.644402	6617	4467.967008669047	42128.935899485645	1133	2743	3201	0.6752254811348113	5.911736808700517	0.02989007316880724	0.6166409377239491	0.7338100245456735	0.17122563095058183	0.004630970089952003	0.1621489295742759	0.18030233232688775
HepG2_skew	[0.5,1.0)	pELS	HCT116	11619	11616	1740.061	854.545141	11616	5948.94601631863	61703.84945642077	1641	4820	5387	0.5121337823965764	5.050124255859704	0.020850800368834285	0.47126621367366117	0.5530013511194916	0.1412706611570248	0.003231661301402675	0.13493660500627555	0.14760471730777405
HepG2_skew	[0.5,1.0)	pELS	HepG2	10298	10295	1587.234	836.894506	10295	5196.96500567277	53555.16281728058	1455	4236	4631	0.5048047601430568	4.9477083878103825	0.02192243908389571	0.4618367795386212	0.5477727407474924	0.14133074307916466	0.0034333501939269894	0.13460137669906774	0.14806010945926157
HepG2_skew	[0.5,1.0)	pELS	K562	17387	17383	2632.303	1283.315809	17366	7840.779009148361	78849.0361883706	2225	7114	7203	0.45150172804032945	4.33682182070589	0.015802867231363867	0.42052810826685627	0.48247534781380264	0.12812392030404238	0.002536253108677748	0.123152864211034	0.13309497639705076
HepG2_skew	[0.5,1.0)	pELS	MCF-7	12412	12408	1895.354	914.105344	12412	7671.686002166012	65874.99353828975	1943	5248	5785	0.6180862070710612	4.925729613679059	0.019921149782157973	0.5790407534980316	0.6571316606440908	0.15654205607476634	0.0032615673416166563	0.1501493840851977	0.16293472806433498
HepG2_skew	[0.5,1.0)	pELS	SK-N-SH	11321	11317	1621.0259999999998	559.051784	11317	7895.561009152559	65155.01526913998	1945	4807	5565	0.6976726172265229	5.27098785396013	0.021581436551745527	0.6553730015851016	0.7399722328679441	0.17186533533621984	0.003546328554677997	0.16491453136905096	0.17881613930338872
HepG2_skew	[1.0,1.5)	Inactive cCRE	H1	108897	108838	25271.184	32730.001184	108568	-9895.908981681916	242738.99764262908	4489	10585	16239	-0.09114940849681229	2.227536833406196	0.004529617483018149	-0.10002745876352787	-0.08227135823009671	0.041347358337631715	6.04231833317399e-4	0.04016306394432961	0.04253165273093382
HepG2_skew	[1.0,1.5)	Inactive cCRE	HCT116	108438	108380	24843.666	31762.653708	108110	-9204.929981888736	248490.86459332984	4644	10471	15874	-0.08514411231050537	2.2912719477669903	0.004603682724046994	-0.09416733044963747	-0.07612089417137326	0.042956248265655354	6.166605050815052e-4	0.0417475936756956	0.044164902855615105
HepG2_skew	[1.0,1.5)	Inactive cCRE	HepG2	107983	107924	24963.828	32164.28003	107656	-9455.848983247184	246034.1532282465	4608	10379	16104	-0.08783392456757806	2.277679707416558	0.004599675633589846	-0.09684928880941415	-0.07881856032574197	0.04280300215501226	6.169055248839415e-4	0.041593867326239736	0.04401213698378478
HepG2_skew	[1.0,1.5)	Inactive cCRE	K562	105383	105324	24521.734	31923.048098	105066	-9625.712982519995	239505.23664753677	4455	9575	15334	-0.09161586985818433	2.271197530858402	0.004649394039137886	-0.10072868217489458	-0.08250305754147408	0.042401918793900976	6.216605228649885e-4	0.041183464169085596	0.04362037341871636
HepG2_skew	[1.0,1.5)	Inactive cCRE	MCF-7	107904	107845	25010.461	32405.451757	107574	-9170.582981712068	243116.0664144052	4521	10050	16191	-0.08524906558938097	2.2527426285806325	0.004576169790885561	-0.09421835837951667	-0.07627977279924528	0.042026883819510294	6.117677749858999e-4	0.04082781898053793	0.04322594865848266
