skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	mutrate_mean	mutrate_var	mutrate_se	mutrate_lci	mutrate_uci
mean_skew	[-0.5,-0.2)	pELS	non-CpG transition	162334	162334	25532.798	5236.720746	162159	84667.59497265378	632885.4097481355	19080	42072	51504	0.157285584042776	0.007520218934682273	2.152338118025085e-4	0.1568637257716431	0.15770744231390893
mean_skew	[-0.5,-0.2)	pELS	non-CpG transversion	167968	167968	12589.527	1930.083939	167672	63963.992996360874	660386.5407905194	18162	46251	57395	0.07495193727376644	0.005873025659740373	1.8698969516449645e-4	0.07458543747124402	0.07531843707628885
mean_skew	[-1.0,-0.5)	Other cCREs	CpG transition	51311	51311	111156.133	259810.996349	50984	-44381.30098886381	146208.43974935508	452	2546	6867	2.166321704897585	0.37051359966122105	0.002687180487675392	2.1610548311417412	2.171588578653429
mean_skew	[-1.0,-0.5)	Other cCREs	non-CpG transition	77139	77139	12820.776	2887.960158	76753	9055.498001509344	146833.2551770344	3119	2930	12961	0.16620355462217556	0.009814898153767567	3.567022891413741e-4	0.16550441813545846	0.16690269110889266
mean_skew	[-1.0,-0.5)	Other cCREs	non-CpG transversion	72648	72648	4931.893	597.873293	72126	-4187.845986313187	131421.54652155924	2158	2876	11870	0.06788752615350732	0.003621061819155647	2.2325754163516595e-4	0.0674499413719024	0.06832511093511225
mean_skew	[-1.0,-0.5)	PLS	CpG transition	11633	11633	9967.101	15525.868479	11628	15283.639991619511	128107.10841617928	3391	4411	7182	0.8567954096105906	0.6005933713097381	0.007185291691095703	0.8427122378960431	0.8708785813251382
mean_skew	[-1.0,-0.5)	PLS	non-CpG transition	17876	17876	3078.054	709.836554	17868	42390.55100091814	261746.6783030247	7544	6771	10958	0.17218919221302306	0.010060359281227158	7.501905210844722e-4	0.1707188187916975	0.17365956563434862
mean_skew	[-1.0,-0.5)	PLS	non-CpG transversion	23485	23485	1835.101	235.413343	23468	45103.97897903192	287358.929251986	8467	9074	14586	0.07813928039173941	0.00391840706071532	4.0846936753703944e-4	0.07733868043136681	0.07893988035211201
mean_skew	[-1.0,-0.5)	dELS	CpG transition	162325	162325	329015.077	735320.538405	162022	-128769.95798579828	615333.5546153107	4517	17812	55394	2.0268909718158015	0.4216434368449474	0.0016116842674688985	2.0237320706515622	2.0300498729800407
mean_skew	[-1.0,-0.5)	dELS	non-CpG transition	237136	237136	37768.097	8177.885565	236794	94598.96790480804	834308.180757893	22404	22539	83107	0.1592676649686256	0.00911990615261959	1.9610850985545003e-4	0.15888329228930892	0.15965203764794228
mean_skew	[-1.0,-0.5)	dELS	non-CpG transversion	216150	216150	14063.288	1705.52454	215701	39281.57397429646	696274.7344776669	16372	21588	77257	0.06506263243118206	0.003657338234653625	1.300783271684899e-4	0.06480767890993182	0.0653175859524323
mean_skew	[-1.0,-0.5)	non-cCRE	CpG transition	280200	280200	625658.98	1494244.392546	278498	-251235.93275860007	760171.5795013733	1373	13990	6388	2.2329014275517487	0.3469304420909032	0.001112723190310363	2.2307204900987405	2.235082365004757
mean_skew	[-1.0,-0.5)	non-cCRE	non-CpG transition	319072	319072	55807.033	13653.397531	316193	-13549.876903305878	375755.67277305	5351	13049	8185	0.17490420030588708	0.012199520021220201	1.955361341738127e-4	0.1745209494829064	0.17528745112886776
mean_skew	[-1.0,-0.5)	non-cCRE	non-CpG transversion	315720	315720	21496.421	2690.584643	312383	-53210.63284171047	426113.87112422165	4456	14038	8658	0.06808697896870644	0.0038862351599699124	1.1094647063408947e-4	0.06786952388626362	0.06830443405114926
mean_skew	[-1.0,-0.5)	pELS	CpG transition	26419	26419	38882.117	76879.352437	26386	-7209.724991910274	123440.03388519325	2053	7161	10634	1.4717482493659866	0.7439876149067505	0.005306701574839501	1.461347114279301	1.482149384452672
mean_skew	[-1.0,-0.5)	pELS	non-CpG transition	39019	39019	6446.466	1421.373182	38964	35523.72899084888	241861.19867038063	6959	10590	16846	0.16521351136625748	0.009132449080855184	4.837885240864073e-4	0.16426528585904812	0.16616173687346683
mean_skew	[-1.0,-0.5)	pELS	non-CpG transversion	41363	41363	3011.094	391.138518	41275	28172.82101436915	228765.0953416079	6424	12030	18679	0.07279679907163407	0.004156968064798536	3.1701683738870166e-4	0.07217544607035221	0.07341815207291592
mean_skew	[-1.5,-1.0)	Other cCREs	CpG transition	10937	10937	24324.267	58178.091943	10851	-8970.591996670815	30114.02055335304	112	523	1514	2.2240346530127093	0.3730869811509244	0.005840579519860686	2.2125871171537823	2.2354821888716363
mean_skew	[-1.5,-1.0)	Other cCREs	non-CpG transition	15863	15863	2731.943	640.261697	15740	1868.8860095610155	26895.11119236836	572	624	2944	0.17222108050179666	0.010702529420670797	8.213921595605878e-4	0.1706111518690579	0.17383100913453542
mean_skew	[-1.5,-1.0)	Other cCREs	non-CpG transversion	14719	14719	961.676	106.582658	14554	-1069.3719966377837	24762.89451086707	372	641	2639	0.06533568856579931	0.002972611384889005	4.4939673802392644e-4	0.06445487095927242	0.0662165061723262
mean_skew	[-1.5,-1.0)	PLS	CpG transition	2998	2998	2633.453	4272.940843	2997	6900.210006385576	51199.14797052119	1266	1179	2005	0.8784032688458973	0.653889596078734	0.014768500412336977	0.8494570080377167	0.9073495296540778
mean_skew	[-1.5,-1.0)	PLS	non-CpG transition	4317	4317	722.844	159.534072	4309	13633.10897966649	87414.59127619192	2267	1659	2918	0.1674412786657401	0.008920330946279368	0.0014374722159468105	0.16462383312248435	0.17025872420899585
mean_skew	[-1.5,-1.0)	PLS	non-CpG transversion	5169	5169	378.103	42.176879	5161	14130.566989765512	91066.71401613232	2452	2162	3542	0.0731481911394854	0.002809467586220424	7.37239756224753e-4	0.07170320121728488	0.07459318106168591
mean_skew	[-1.5,-1.0)	dELS	CpG transition	33981	33981	71431.58	164828.487306	33920	-24255.681999047985	126403.3127396002	1122	3824	13077	2.102103528442365	0.4317807812179788	0.0035646227644301337	2.095116867824082	2.109090189060648
mean_skew	[-1.5,-1.0)	dELS	non-CpG transition	47534	47534	7678.686	1692.580858	47428	25159.84799018049	193464.52592649552	5155	4644	20885	0.16154091807969032	0.009512525443677764	4.47348241798191e-4	0.16066411552576587	0.16241772063361476
mean_skew	[-1.5,-1.0)	dELS	non-CpG transversion	42017	42017	2565.624	261.81333	41911	10000.124007057637	144211.74686345513	3375	4311	18194	0.06106157031677654	0.0025026727845961186	2.4405601464014677e-4	0.06058322052808185	0.06153992010547123
mean_skew	[-1.5,-1.0)	non-cCRE	CpG transition	66265	66265	152833.783	374820.689033	65945	-58843.9839122788	175224.967947058	311	3318	1382	2.3064028220025654	0.33690119257020795	0.0022548059543229682	2.3019834023320924	2.3108222416730384
mean_skew	[-1.5,-1.0)	non-cCRE	non-CpG transition	66184	66184	11673.767	2691.202547	65324	928.1260391813712	59637.15547509148	856	2852	1670	0.1763835216970869	0.009551431818877399	3.7988988864435326e-4	0.17563893751534398	0.17712810587882982
mean_skew	[-1.5,-1.0)	non-cCRE	non-CpG transversion	61867	61867	3744.703	372.660817	61003	-9180.697966132197	73277.90785437541	677	2880	1630	0.06052827840367239	0.0023599455480705525	1.9530864304806358e-4	0.06014547346329819	0.060911083344046595
mean_skew	[-1.5,-1.0)	pELS	CpG transition	5411	5411	8424.368	17263.722506	5407	-637.0069976518863	32134.98722367912	562	1474	2355	1.556896691923859	0.7667008937616971	0.011903487433411223	1.5335658565543728	1.580227527293345
mean_skew	[-1.5,-1.0)	pELS	non-CpG transition	7588	7588	1261.577	278.855377	7573	9313.398017167698	60425.116469647815	1658	2135	3835	0.16625948866631524	0.009108505346884937	0.0010956198642975352	0.16411207373229206	0.16840690360033841
mean_skew	[-1.5,-1.0)	pELS	non-CpG transversion	7486	7486	484.403	49.025121	7472	7067.311997826445	52539.58491068258	1453	2123	3918	0.0647078546620358	0.0023621165101063283	5.617275781390734e-4	0.06360686860888322	0.06580884071518837
mean_skew	[0.05,0.2)	Other cCREs	CpG transition	138087	138087	277990.167	600974.052671	136364	-109488.1539380603	379351.3526510022	1356	7517	7054	2.0131523387429664	0.29936052769579974	0.001472383258116507	2.010266467557058	2.0160382099288747
mean_skew	[0.05,0.2)	Other cCREs	non-CpG transition	2431480	2431480	405355.326	96262.536008	2422015	-326138.3557437507	4014236.5305969487	59026	77178	109505	0.1667113552239788	0.01179742875150567	6.965596781160696e-5	0.16657482952706806	0.16684788092088956
mean_skew	[0.05,0.2)	Other cCREs	non-CpG transversion	1602699	1602699	95777.433	10349.106339	1592851	-36566.19689555177	2384152.7193921283	44168	53184	72886	0.05976008782684709	0.0028860325096119396	4.2435041033578156e-5	0.059676915146421275	0.0598432605072729
mean_skew	[0.05,0.2)	PLS	CpG transition	23592	23592	17646.171	23988.804845	23571	-1586.501008876252	125697.88730596213	2561	8794	11920	0.7479726602238046	0.45737575259064245	0.004403055794584473	0.739342670866419	0.7566026495811902
mean_skew	[0.05,0.2)	PLS	non-CpG transition	152992	152992	23368.608	4785.837694	152894	46428.1979923453	794111.0567111544	19797	51203	51623	0.15274398661367916	0.007950947091447762	2.27968620260364e-4	0.15229716811796884	0.15319080510938948
mean_skew	[0.05,0.2)	PLS	non-CpG transversion	136438	136438	10061.648	1314.60904	136315	41633.19497675625	717377.054733441	17738	48564	52620	0.07374520294932496	0.004196887693479998	1.7538643546875072e-4	0.07340144553580621	0.07408896036284371
mean_skew	[0.05,0.2)	dELS	CpG transition	408332	408332	761509.357	1560245.456279	407591	-347277.1739615416	1479685.867600523	8124	42409	70798	1.8649269638431472	0.34307001719399954	9.166101756500349e-4	1.863130407898873	1.8667235197874212
mean_skew	[0.05,0.2)	dELS	non-CpG transition	6559907	6559907	1075601.147	256529.292603	6551998	-629555.3053942102	15850283.174901674	287462	494023	760741	0.1639659139984759	0.012220810395352609	4.3161960390118834e-5	0.16388131655611127	0.16405051144084054
mean_skew	[0.05,0.2)	dELS	non-CpG transversion	4179877	4179877	238459.3	24199.136616	4172894	351746.29865870945	9304486.345706018	213621	323822	509971	0.05704935815096951	0.002534808833054023	2.4625828740924466e-5	0.0570010915266373	0.05709762477530172
mean_skew	[0.05,0.2)	non-cCRE	CpG transition	1236282	1236282	2587856.944	5774087.299816	1225909	-1023281.5621908708	3110631.4502998213	6709	52762	13839	2.09325780364027	0.2887980621584732	4.833240036777103e-4	2.0923104885930615	2.094205118687478
mean_skew	[0.05,0.2)	non-cCRE	non-CpG transition	26686511	26686511	4462869.476999991	1059913.4586910005	26409717	-4430064.027446364	33937799.634014815	331862	704077	146939	0.1672331567434945	0.01175027037698461	2.0983504922264856e-5	0.16719202907384687	0.16727428441314215
mean_skew	[0.05,0.2)	non-cCRE	non-CpG transversion	18576531	18576531	1157056.8380000012	137770.42244199995	18313971	-1611363.166966969	20252257.12934278	252937	489867	107520	0.06228594768312777	0.00353683065480618	1.3798275906138586e-5	0.06225890306235174	0.0623129923039038
mean_skew	[0.05,0.2)	pELS	CpG transition	75553	75553	97837.83	174919.206188	75468	-42750.08098826	265749.6594074064	3028	20461	19677	1.2949562558733605	0.6382821919793741	0.00290656812869702	1.2892593823411143	1.3006531294056067
mean_skew	[0.05,0.2)	pELS	non-CpG transition	949375	949375	149955.179	33518.394481	948581	-4730.235072828028	2546190.733919812	53246	212975	147159	0.15795147228439763	0.010357091284656643	1.04447970660118e-4	0.1577467542619038	0.15815619030689146
mean_skew	[0.05,0.2)	pELS	non-CpG transversion	674354	674354	41522.877	4634.628729	673522	89075.92306744288	1742021.3544473276	42295	161902	119407	0.06157430222108863	0.003081303933567301	6.759635844328387e-5	0.06144181335853979	0.06170679108363747
mean_skew	[0.2,0.5)	Other cCREs	CpG transition	34522	34522	71235.258	157998.880278	33924	-28562.611996281663	96594.79147628808	278	2070	2036	2.0634742483054285	0.3188424386201662	0.003039065685823288	2.0575176795612147	2.0694308170496423
mean_skew	[0.2,0.5)	Other cCREs	non-CpG transition	365178	365178	57458.931	12291.657781	363442	-56074.83094176767	561116.1275568706	7403	13138	21298	0.15734499613886926	0.008901936607895473	1.561312892000226e-4	0.1570389788120372	0.15765101346570132
mean_skew	[0.2,0.5)	Other cCREs	non-CpG transversion	267274	267274	16119.825	1687.208925	265141	-15042.28895464132	386298.6134841808	6356	10685	14962	0.06031198320824323	0.002675131084247868	1.0004472095507863e-4	0.06011589555517127	0.06050807086131518
mean_skew	[0.2,0.5)	PLS	CpG transition	7467	7467	5426.337	7418.889123	7461	1705.5159989794493	43845.230123287096	1077	2842	3941	0.7267091201285657	0.46551306405155624	0.007895740401810061	0.711233468941018	0.7421847713161134
mean_skew	[0.2,0.5)	PLS	non-CpG transition	40277	40277	6042.093	1146.826647	40258	24457.7249934466	256373.1812097645	6992	14230	15783	0.15001348163964545	0.0059695908153607575	3.8498492521134775e-4	0.14925891118623122	0.15076805209305968
mean_skew	[0.2,0.5)	PLS	non-CpG transversion	42240	42240	3234.27	435.157416	42204	23112.024980744947	255534.63290146543	7006	15565	18049	0.07656889204545454	0.0044393320278450655	3.2418794337375935e-4	0.07593348367644197	0.07720430041446712
mean_skew	[0.2,0.5)	dELS	CpG transition	104305	104305	198348.36	416685.029748	104071	-91361.5399855159	394395.2835678941	2192	11424	21741	1.9016189060927087	0.37872026364777145	0.0019054901483622775	1.8978841454019186	1.9053536667834987
mean_skew	[0.2,0.5)	dELS	non-CpG transition	1082974	1082974	167277.385	35505.088867	1081471	-83262.43398473632	2569764.266988375	48424	92469	167560	0.15446112741395454	0.008926571012427704	9.078901765060438e-5	0.15428318093935936	0.15463907388854972
mean_skew	[0.2,0.5)	dELS	non-CpG transversion	777825	777825	45100.145	4519.252661	776385	54311.71397030808	1790471.4481099711	40527	69114	124017	0.05798238035547841	0.0024481616657788556	5.610209739871378e-5	0.05787242024457693	0.05809234046637989
mean_skew	[0.2,0.5)	non-cCRE	CpG transition	234173	234173	497881.147	1129088.728905	232129	-207187.58584337475	640265.4222256489	1338	11929	3721	2.12612533041811	0.30119318590897937	0.001134107340151435	2.123902480031413	2.1283481808048066
mean_skew	[0.2,0.5)	non-cCRE	non-CpG transition	2976918	2976918	460731.728	97703.7197	2951261	-517192.1924423985	3774896.532534152	34807	100042	27313	0.15476802787312247	0.008867287458422295	5.4577288807253716e-5	0.15466105638706024	0.1548749993591847
mean_skew	[0.2,0.5)	non-cCRE	non-CpG transversion	2254572	2254572	138703.301	15337.380927	2227190	-202583.71539084957	2538581.3388146	31433	79329	23085	0.06152090108455175	0.0030179705434329593	3.6586885709327e-5	0.06144919078856147	0.061592611380542034
mean_skew	[0.2,0.5)	pELS	CpG transition	20737	20737	25989.922	46841.149848	20703	-9141.849002157103	78275.39717226465	1127	5888	6406	1.2533115686936394	0.6880632685163327	0.005760248549439554	1.2420214815367379	1.2646016558505409
mean_skew	[0.2,0.5)	pELS	non-CpG transition	174384	174384	26330.185	5278.7292370000005	174196	22682.42702670734	537114.2246375032	12982	43520	36911	0.15098968368657675	0.007472878276213578	2.070096716411622e-4	0.15058394473016007	0.15139542264299344
mean_skew	[0.2,0.5)	pELS	non-CpG transversion	145905	145905	9684.644	1157.467418	145705	33446.38102005098	456540.2951862703	11928	39276	34796	0.06637636818477777	0.0035272228459637916	1.5548244518550483e-4	0.06607162259221418	0.06668111377734136
mean_skew	[0.5,1.0)	Other cCREs	CpG transition	8418	8418	17789.758	40380.363022	8317	-7486.839993166158	25436.590678579956	59	451	583	2.113299833689713	0.33091011039797513	0.0062697548135054555	2.1010111142552423	2.1255885531241834
mean_skew	[0.5,1.0)	Other cCREs	non-CpG transition	75724	75724	11475.337	2300.045115	75335	-14566.345983146344	117239.0340003886	1364	2830	4861	0.15154161164227986	0.007409295087116403	3.128035494107456e-4	0.1509285166854348	0.15215470659912492
mean_skew	[0.5,1.0)	Other cCREs	non-CpG transversion	53781	53781	3299.269	347.870795	53230	-4834.978986193426	76504.3144491943	1112	2249	3460	0.06134636767631691	0.0027049577140744814	2.242672220316448e-4	0.060906803921134886	0.061785931431498936
mean_skew	[0.5,1.0)	PLS	CpG transition	1913	1913	1437.464	2023.24443	1913	1002.861003728234	12835.1479499652	341	706	1042	0.7514187140616831	0.49325684080022836	0.01605754225439114	0.7199459312430765	0.7828914968802898
mean_skew	[0.5,1.0)	PLS	non-CpG transition	9786	9786	1468.843	275.533707	9783	7259.220988059421	68604.41889802927	1883	3511	3792	0.15009636215001024	0.005627564244301737	7.583289310438156e-4	0.14861003744516435	0.15158268685485612
mean_skew	[0.5,1.0)	PLS	non-CpG transversion	10383	10383	838.629	121.283647	10377	7573.333001829333	72187.90070608405	1989	3885	4605	0.08076943080034672	0.005157778849675981	7.048065499943621e-4	0.07938800996235777	0.08215085163833567
mean_skew	[0.5,1.0)	dELS	CpG transition	28356	28356	54881.431	117307.615567	28312	-24946.92498478317	107221.26489738586	593	3106	6579	1.9354433276907885	0.3910321327429948	0.003713502661261928	1.9281648624747152	1.9427217929068619
mean_skew	[0.5,1.0)	dELS	non-CpG transition	234910	234910	35281.405	7142.077963	234591	-29735.40596504358	552819.5230124618	9970	21079	41128	0.15019115831595078	0.007846114363586844	1.8275807063357618e-4	0.14983295249750897	0.1505493641343926
mean_skew	[0.5,1.0)	dELS	non-CpG transversion	167296	167296	9913.697	1028.508501	166996	8736.029008162095	393431.4300530533	8636	15936	30758	0.05925842219778118	0.0026362919312180482	1.2553186225494443e-4	0.05901237974776149	0.05950446464780087
mean_skew	[0.5,1.0)	non-cCRE	CpG transition	46733	46733	99641.341	228196.078229	46312	-41281.68898374543	131915.7581751577	319	2568	1118	2.132140906853829	0.33695752523171274	0.0026851945022151533	2.126877925629487	2.137403888078171
mean_skew	[0.5,1.0)	non-cCRE	non-CpG transition	546559	546559	80516.501	15545.169779	542615	-108315.87986771614	699038.1409554724	5688	20572	6120	0.1473152962443213	0.0067401036699285466	1.1104902841953692e-4	0.147097640148619	0.1475329523400236
mean_skew	[0.5,1.0)	non-cCRE	non-CpG transversion	386273	386273	24995.193	2957.261435	382332	-39158.67782431736	439485.9213526611	5054	16161	5417	0.06470862058699417	0.003468687802026311	9.476226447943405e-5	0.06452288654861447	0.06489435462537387
mean_skew	[0.5,1.0)	pELS	CpG transition	5405	5405	6722.025	12258.192491	5395	-1491.1110013986474	22872.52924945045	386	1571	1775	1.2436679000925068	0.7213593217765855	0.011552553143785092	1.221024895930688	1.2663109042543257
mean_skew	[0.5,1.0)	pELS	non-CpG transition	39223	39223	5763.171	1098.360019	39183	6284.80501905689	130433.39284326708	3201	9964	9141	0.146933457410193	0.00641368054469024	4.043740319504791e-4	0.14614088430757008	0.14772603051281594
mean_skew	[0.5,1.0)	pELS	non-CpG transversion	34343	34343	2444.327	318.228331	34278	10078.491980072811	120793.14398161114	3299	9808	9316	0.07117395102349824	0.004200568423987701	3.4973163383643087e-4	0.07048847702117884	0.07185942502581764
mean_skew	[1.0,1.5)	Other cCREs	CpG transition	1351	1351	2913.516	6671.725758	1343	-1290.9910002802503	4150.406742068578	4	67	133	2.156562546262028	0.28781205515914027	0.01459576343527227	2.1279548499288943	2.185170242595162
mean_skew	[1.0,1.5)	Other cCREs	non-CpG transition	12800	12800	1805.672	321.02025199999997	12748	-2958.123002348119	19106.519173489796	181	492	846	0.141068125	0.005179895975857487	6.361441449183245e-4	0.13982128247596007	0.1423149675240399
mean_skew	[1.0,1.5)	Other cCREs	non-CpG transversion	8941	8941	558.815	55.112617	8828	-1131.576998663368	11910.52184389329	151	363	586	0.06250027961078179	0.002258000363456484	5.025380570313512e-4	0.06151530501900034	0.06348525420256323
mean_skew	[1.0,1.5)	PLS	CpG transition	233	233	175.704	253.144038	233	135.61699852254236	1761.395963030541	48	84	127	0.7540944206008584	0.5200285858739084	0.047242802021117185	0.6614985286394688	0.846690312562248
mean_skew	[1.0,1.5)	PLS	non-CpG transition	1766	1766	259.498	45.781238	1765	1405.822004129761	13002.92122682714	347	639	643	0.14694110985277462	0.00433445545349841	0.0015666497810686076	0.14387047628188016	0.15001174342366907
mean_skew	[1.0,1.5)	PLS	non-CpG transversion	1725	1725	158.923	26.105675	1723	1510.3470022248798	13208.066104275698	358	627	727	0.09212927536231884	0.006649776201620768	0.0019634008061466353	0.08828100978227144	0.09597754094236624
mean_skew	[1.0,1.5)	dELS	CpG transition	5222	5222	10203.747	21906.860855	5220	-4682.546996070539	20134.52101771	123	578	1396	1.9539921486020682	0.3770962134989642	0.008497822433790443	1.937336416631839	1.9706478805722973
mean_skew	[1.0,1.5)	dELS	non-CpG transition	40737	40737	5659.579	1000.470757	40675	-5293.162993261939	93452.34314484971	1659	3608	7080	0.13892969536293787	0.005257933293586009	3.592634321122761e-4	0.1382255390359978	0.13963385168987794
mean_skew	[1.0,1.5)	dELS	non-CpG transversion	29526	29526	1807.1	179.840292	29456	1091.0750029060298	70042.28129487467	1535	2949	5714	0.06120368488789541	0.002345101203694639	2.818243325242119e-4	0.06065130919614795	0.06175606057964287
mean_skew	[1.0,1.5)	non-cCRE	CpG transition	5255	5255	11163.108	25466.115946	5222	-4907.674997984663	16317.620096862667	52	335	192	2.124283158896289	0.33355797880844373	0.00796708235777769	2.108667677475045	2.1398986403175333
mean_skew	[1.0,1.5)	non-cCRE	non-CpG transition	89242	89242	12271.877	2078.374651	88488	-22978.234983453753	120409.39608514648	766	3788	1096	0.13751234844579907	0.004379601583263443	2.215300546861257e-4	0.13707814953861427	0.13794654735298387
mean_skew	[1.0,1.5)	non-cCRE	non-CpG transversion	57698	57698	3660.093	360.567317	57117	-8515.380978054134	69856.53092997671	699	2697	934	0.0634353530451662	0.00222521145582714	1.9638362118662615e-4	0.06305044114764041	0.063820264942692
mean_skew	[1.0,1.5)	pELS	CpG transition	895	895	1116.655	2082.976689	894	-251.50799950805947	4017.967090831966	60	263	331	1.2476592178770949	0.7715568065564348	0.02936110768000986	1.1901114468242755	1.3052069889299143
mean_skew	[1.0,1.5)	pELS	non-CpG transition	7225	7225	1012.13	177.683958	7221	885.6080008120044	22350.249868075636	564	1977	1805	0.1400871972318339	0.004969200313641187	8.293241767387151e-4	0.13846172184542602	0.1417126726182418
mean_skew	[1.0,1.5)	pELS	non-CpG transversion	6495	6495	509.868	69.45625	6483	1710.8400021810085	21555.79171422879	598	1862	1887	0.07850161662817552	0.004531996879123098	8.353245075821579e-4	0.07686438059331449	0.08013885266303655
mean_skew	[1.5,Inf)	Other cCREs	CpG transition	175	175	391.312	929.654582	174	-154.2240004753694	480.5194377552523	0	9	15	2.2360685714285715	0.3141041217077171	0.04236603233101572	2.153031148059781	2.3191059947973622
mean_skew	[1.5,Inf)	Other cCREs	non-CpG transition	4292	4292	602.109	101.911001	4274	-1126.6069963086627	6676.325475403084	59	138	220	0.14028634669151913	0.004065096499630882	9.732077823425177e-4	0.1383788594381278	0.14219383394491045
mean_skew	[1.5,Inf)	Other cCREs	non-CpG transversion	2123	2123	133.193	13.003725	2102	-349.4459973751803	3245.7384959373953	37	108	107	0.06273810645313237	0.0021901264784109043	0.0010156863146580993	0.06074736127640249	0.06472885162986224
mean_skew	[1.5,Inf)	PLS	non-CpG transition	451	451	65.68900000000001	11.016957	451	272.5660010057036	2820.5550980136572	80	156	187	0.1456518847006652	0.003220511879773337	0.0026722321319685004	0.14041430972200694	0.15088945967932346
mean_skew	[1.5,Inf)	PLS	non-CpG transversion	340	340	33.910000000000004	5.840762	340	259.0559993432835	1925.7564486715612	55	111	129	0.09973529411764707	0.00725291497483949	0.0046186689497272875	0.09068270297618158	0.10878788525911257
mean_skew	[1.5,Inf)	dELS	CpG transition	828	828	1629.39	3487.760056	828	-718.1880007321018	3587.340154034125	21	102	251	1.96786231884058	0.34019936191577693	0.02026989873147549	1.928133317326888	2.0075913203542717
mean_skew	[1.5,Inf)	dELS	non-CpG transition	12949	12949	1734.345	278.59396300000003	12932	-2146.747998983134	27824.115950584997	475	1201	2051	0.13393659742065026	0.0035759727329689834	5.255075789515163e-4	0.13290660256590528	0.13496659227539523
mean_skew	[1.5,Inf)	dELS	non-CpG transversion	7199	7199	461.396	47.399002	7183	-321.10599458508693	17239.169011902355	314	741	1330	0.06409167939991665	0.0024767098487907826	5.865451915018589e-4	0.062942050824573	0.0652413079752603
mean_skew	[1.5,Inf)	non-cCRE	CpG transition	533	533	1145.634	2658.534602	530	-557.2719982229174	1969.7463624233592	7	43	27	2.14940712945591	0.3686103658889252	0.026297845376787015	2.0978633525174075	2.2009509063944126
mean_skew	[1.5,Inf)	non-cCRE	non-CpG transition	28233	28233	3840.008	628.475504	27940	-9684.312000834036	42586.88340104978	203	1049	322	0.13601133425424147	0.003761366264275955	3.650012051977913e-4	0.1352959318920538	0.13672673661642915
mean_skew	[1.5,Inf)	non-cCRE	non-CpG transversion	13564	13564	869.248	85.225562	13464	-2401.6679888713415	17053.576053117853	161	693	245	0.06408493069890887	0.0021764996062696193	4.0057644307854134e-4	0.06329980087047493	0.06487006052734282
mean_skew	[1.5,Inf)	pELS	CpG transition	153	153	199.252	382.604484	153	-38.60299918381495	567.6395903141366	12	44	59	1.3023006535947712	0.8099899616443065	0.07276023664674883	1.1596905897671435	1.444910717422399
mean_skew	[1.5,Inf)	pELS	non-CpG transition	2346	2346	319.032	51.185924	2344	355.2670014118776	6839.724284839617	196	610	569	0.13598976982097186	0.00332658241129028	0.0011907898922448128	0.13365582163217202	0.1383237180097717
mean_skew	[1.5,Inf)	pELS	non-CpG transversion	1752	1752	157.632	24.234186	1749	462.8370000985451	5787.852946718644	159	540	529	0.08997260273972603	0.005740505245534841	0.0018101226726156287	0.0864247623013994	0.09352044317805266
