skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	total	prop
mean_skew	[-1.5,-1.0)	PLS	CpG ti (non-CGI)	1263	1263	1858.94	3638.544198	1262	1248.2020023693333	13128.50940049707	295	398	761	12484	0.10116949695610382
mean_skew	[-1.5,-1.0)	PLS	non-CpG ti	4317	4317	722.844	159.534072	4309	13633.10897966649	87414.59127619192	2267	1659	2918	12484	0.3458026273630247
mean_skew	[-1.5,-1.0)	PLS	non-CpG tv	5169	5169	378.103	42.176879	5161	14130.566989765512	91066.71401613232	2452	2162	3542	12484	0.4140499839794938
mean_skew	[-1.5,-1.0)	dELS	CpG ti (CGI)	779	779	992.342	1878.929954	778	86.66599950520333	4725.347684504623	98	186	344	123532	0.0063060583492536345
mean_skew	[-1.5,-1.0)	dELS	CpG ti (non-CGI)	33202	33202	70439.238	162949.557352	33142	-24342.34799855318	121677.96505509553	1024	3638	12733	123532	0.2687724638150439
mean_skew	[-1.5,-1.0)	dELS	non-CpG ti	47534	47534	7678.686	1692.580858	47428	25159.84799018049	193464.52592649552	5155	4644	20885	123532	0.3847909853317359
mean_skew	[-1.5,-1.0)	dELS	non-CpG tv	42017	42017	2565.624	261.81333	41911	10000.124007057637	144211.74686345513	3375	4311	18194	123532	0.3401304925039666
mean_skew	[-1.5,-1.0)	non-cCRE	CpG ti (CGI)	464	464	573.972	1084.392938	458	317.53300060320163	4127.456541430252	93	149	142	194316	0.002387863068404043
mean_skew	[-1.5,-1.0)	non-cCRE	CpG ti (non-CGI)	65801	65801	152259.81100000002	373736.296095	65487	-59161.516912882	171097.51140562768	218	3169	1240	194316	0.33862883138804833
mean_skew	[-1.5,-1.0)	non-cCRE	non-CpG ti	66184	66184	11673.767	2691.202547	65324	928.1260391813712	59637.15547509148	856	2852	1670	194316	0.34059984767080426
mean_skew	[-1.5,-1.0)	non-cCRE	non-CpG tv	61867	61867	3744.703	372.660817	61003	-9180.697966132197	73277.90785437541	677	2880	1630	194316	0.31838345787274336
mean_skew	[-1.5,-1.0)	pELS	CpG ti (CGI)	926	926	491.926	479.737364	926	1619.2289965329687	12978.950252054969	305	411	576	20485	0.045203807664144495
mean_skew	[-1.5,-1.0)	pELS	CpG ti (non-CGI)	4485	4485	7932.442	16783.985142	4481	-2256.2359941848545	19156.03697162416	257	1063	1779	20485	0.21894068830851843
mean_skew	[-1.5,-1.0)	pELS	non-CpG ti	7588	7588	1261.577	278.855377	7573	9313.398017167698	60425.116469647815	1658	2135	3835	20485	0.37041737856968515
mean_skew	[-1.5,-1.0)	pELS	non-CpG tv	7486	7486	484.403	49.025121	7472	7067.311997826445	52539.58491068258	1453	2123	3918	20485	0.3654381254576519
mean_skew	[0.05,0.2)	PLS	CpG ti (CGI)	15933	15933	7575.851000000001	6218.825111	15929	2437.7119863332496	88826.69727556033	2079	6549	9201	313022	0.05090057567838682
mean_skew	[0.05,0.2)	PLS	CpG ti (non-CGI)	7659	7659	10070.32	17769.979734	7642	-4024.2129952095	36871.19003040179	482	2245	2719	313022	0.02446792877177962
mean_skew	[0.05,0.2)	PLS	non-CpG ti	152992	152992	23368.608	4785.837694	152894	46428.1979923453	794111.0567111544	19797	51203	51623	313022	0.4887579786724256
mean_skew	[0.05,0.2)	PLS	non-CpG tv	136438	136438	10061.648	1314.60904	136315	41633.19497675625	717377.054733441	17738	48564	52620	313022	0.435873516877408
mean_skew	[0.05,0.2)	dELS	CpG ti (CGI)	14233	14233	16919.703	29543.538911	14206	-9190.791006113524	59492.84381345727	676	3162	4074	11148116	0.0012767179674126104
mean_skew	[0.05,0.2)	dELS	CpG ti (non-CGI)	394099	394099	744589.654	1530701.917368	393385	-338086.3829554283	1420193.0237870654	7448	39247	66724	11148116	0.035351175032624346
mean_skew	[0.05,0.2)	dELS	non-CpG ti	6559907	6559907	1075601.147	256529.292603	6551998	-629555.3053942102	15850283.174901674	287462	494023	760741	11148116	0.5884318928866545
mean_skew	[0.05,0.2)	dELS	non-CpG tv	4179877	4179877	238459.3	24199.136616	4172894	351746.29865870945	9304486.345706018	213621	323822	509971	11148116	0.37494021411330847
mean_skew	[0.05,0.2)	non-cCRE	CpG ti (CGI)	12990	12990	13061.235	21574.708375	12952	-4927.082997097287	42875.74917713926	642	3949	3246	46499324	2.793588999272334e-4
mean_skew	[0.05,0.2)	non-cCRE	CpG ti (non-CGI)	1223292	1223292	2574795.709	5752512.591441	1212957	-1018354.4791937732	3067755.70112268	6067	48813	10593	46499324	0.026307737290976532
mean_skew	[0.05,0.2)	non-cCRE	non-CpG ti	26686511	26686511	4462869.476999991	1059913.4586910005	26409717	-4430064.027446364	33937799.634014815	331862	704077	146939	46499324	0.5739118056856052
mean_skew	[0.05,0.2)	non-cCRE	non-CpG tv	18576531	18576531	1157056.8380000012	137770.42244199995	18313971	-1611363.166966969	20252257.12934278	252937	489867	107520	46499324	0.399501098123491
mean_skew	[0.05,0.2)	pELS	CpG ti (CGI)	19766	19766	10261.214	9520.133528	19752	-82.18399640382155	75635.43156294995	1771	7684	9185	1699282	0.011631971620955204
mean_skew	[0.05,0.2)	pELS	CpG ti (non-CGI)	55787	55787	87576.616	165399.07266	55716	-42667.89699185615	190114.2278444564	1257	12777	10492	1699282	0.032829748093606594
mean_skew	[0.05,0.2)	pELS	non-CpG ti	949375	949375	149955.179	33518.394481	948581	-4730.235072828028	2546190.733919812	53246	212975	147159	1699282	0.5586918474979432
mean_skew	[0.05,0.2)	pELS	non-CpG tv	674354	674354	41522.877	4634.628729	673522	89075.92306744288	1742021.3544473276	42295	161902	119407	1699282	0.39684643278749493
mean_skew	[0.2,0.5)	PLS	CpG ti (CGI)	5203	5203	2453.139	2055.060917	5199	2551.5540012739366	32626.874578876552	902	2157	3075	89984	0.057821390469416784
mean_skew	[0.2,0.5)	PLS	CpG ti (non-CGI)	2264	2264	2973.198	5363.828206	2262	-846.0380022944886	11218.35554441056	175	685	866	89984	0.025160028449502134
mean_skew	[0.2,0.5)	PLS	non-CpG ti	40277	40277	6042.093	1146.826647	40258	24457.7249934466	256373.1812097645	6992	14230	15783	89984	0.4476017958748222
mean_skew	[0.2,0.5)	PLS	non-CpG tv	42240	42240	3234.27	435.157416	42204	23112.024980744947	255534.63290146543	7006	15565	18049	89984	0.4694167852062589
mean_skew	[0.2,0.5)	dELS	CpG ti (CGI)	4381	4381	5255.183	9375.735613	4378	-1962.6219890799853	18032.406442040956	259	965	1308	1965104	0.0022293985458275998
mean_skew	[0.2,0.5)	dELS	CpG ti (non-CGI)	99924	99924	193093.177	407309.294135	99693	-89398.91799643589	376362.877125853	1933	10459	20433	1965104	0.050849217140670415
mean_skew	[0.2,0.5)	dELS	non-CpG ti	1082974	1082974	167277.385	35505.088867	1081471	-83262.43398473632	2569764.266988375	48424	92469	167560	1965104	0.5511026388425244
mean_skew	[0.2,0.5)	dELS	non-CpG tv	777825	777825	45100.145	4519.252661	776385	54311.71397030808	1790471.4481099711	40527	69114	124017	1965104	0.3958187454709776
mean_skew	[0.2,0.5)	non-cCRE	CpG ti (CGI)	3765	3765	3834.807	6574.566825	3747	-587.4990028532924	13699.409558027424	281	1187	1037	5465663	6.888459826374221e-4
mean_skew	[0.2,0.5)	non-cCRE	CpG ti (non-CGI)	230408	230408	494046.34	1122514.16208	228382	-206600.08684052143	626566.0126676215	1057	10742	2684	5465663	0.042155544533206676
mean_skew	[0.2,0.5)	non-cCRE	non-CpG ti	2976918	2976918	460731.728	97703.7197	2951261	-517192.1924423985	3774896.532534152	34807	100042	27313	5465663	0.5446581686430356
mean_skew	[0.2,0.5)	non-cCRE	non-CpG tv	2254572	2254572	138703.301	15337.380927	2227190	-202583.71539084957	2538581.3388146	31433	79329	23085	5465663	0.4124974408411203
mean_skew	[0.2,0.5)	pELS	CpG ti (CGI)	6332	6332	3290.351	3171.513365	6330	1573.3459988153777	27795.56210445373	760	2442	3064	341026	0.018567499252256425
mean_skew	[0.2,0.5)	pELS	CpG ti (non-CGI)	14405	14405	22699.571	43669.636483	14373	-10715.19500097248	50479.83506781092	367	3446	3342	341026	0.04224018110056125
mean_skew	[0.2,0.5)	pELS	non-CpG ti	174384	174384	26330.185	5278.7292370000005	174196	22682.42702670734	537114.2246375032	12982	43520	36911	341026	0.5113510406831151
mean_skew	[0.2,0.5)	pELS	non-CpG tv	145905	145905	9684.644	1157.467418	145705	33446.38102005098	456540.2951862703	11928	39276	34796	341026	0.42784127896406726
mean_skew	[0.5,1.0)	PLS	CpG ti (CGI)	1245	1245	585.266	512.635758	1245	1080.8680001241155	9211.191216963078	283	475	753	22082	0.05638076261208224
mean_skew	[0.5,1.0)	PLS	CpG ti (non-CGI)	668	668	852.198	1510.608672	668	-78.00699639588127	3623.9567330021287	58	231	289	22082	0.03025088307218549
mean_skew	[0.5,1.0)	PLS	non-CpG ti	9786	9786	1468.843	275.533707	9783	7259.220988059421	68604.41889802927	1883	3511	3792	22082	0.443166379856897
mean_skew	[0.5,1.0)	PLS	non-CpG tv	10383	10383	838.629	121.283647	10377	7573.333001829333	72187.90070608405	1989	3885	4605	22082	0.47020197445883527
mean_skew	[0.5,1.0)	dELS	CpG ti (CGI)	1230	1230	1490.426	2713.78935	1227	-521.9229989936578	5411.788989557577	83	256	436	430562	0.0028567314347294932
mean_skew	[0.5,1.0)	dELS	CpG ti (non-CGI)	27126	27126	53391.005	114593.826217	27085	-24425.001985789502	101809.4759078283	510	2850	6143	430562	0.06300137959225384
mean_skew	[0.5,1.0)	dELS	non-CpG ti	234910	234910	35281.405	7142.077963	234591	-29735.40596504358	552819.5230124618	9970	21079	41128	430562	0.5455892531156953
mean_skew	[0.5,1.0)	dELS	non-CpG tv	167296	167296	9913.697	1028.508501	166996	8736.029008162095	393431.4300530533	8636	15936	30758	430562	0.38855263585732136
mean_skew	[0.5,1.0)	non-cCRE	CpG ti (CGI)	991	991	988.034	1683.553326	984	67.2889990586556	3679.7743243555865	89	294	288	979565	0.0010116735489732688
mean_skew	[0.5,1.0)	non-cCRE	CpG ti (non-CGI)	45742	45742	98653.307	226512.524903	45328	-41348.97798280407	128235.98385080206	230	2274	830	979565	0.046696237615676345
mean_skew	[0.5,1.0)	non-cCRE	non-CpG ti	546559	546559	80516.501	15545.169779	542615	-108315.87986771614	699038.1409554724	5688	20572	6120	979565	0.557960931638023
mean_skew	[0.5,1.0)	non-cCRE	non-CpG tv	386273	386273	24995.193	2957.261435	382332	-39158.67782431736	439485.9213526611	5054	16161	5417	979565	0.39433115719732736
mean_skew	[0.5,1.0)	pELS	CpG ti (CGI)	1706	1706	816.576	720.215466	1704	1041.171001893468	9108.69908952416	278	697	861	78971	0.02160286687518203
mean_skew	[0.5,1.0)	pELS	CpG ti (non-CGI)	3699	3699	5905.449	11537.977025	3691	-2532.2820032921163	13763.830159926294	108	874	914	78971	0.04683997923288296
mean_skew	[0.5,1.0)	pELS	non-CpG ti	39223	39223	5763.171	1098.360019	39183	6284.80501905689	130433.39284326708	3201	9964	9141	78971	0.496675994985501
mean_skew	[0.5,1.0)	pELS	non-CpG tv	34343	34343	2444.327	318.228331	34278	10078.491980072811	120793.14398161114	3299	9808	9316	78971	0.43488115890643403
mean_skew	[1.0,1.5)	PLS	CpG ti (CGI)	145	145	61.535	46.605973	145	147.5669991113245	1035.9570974191845	39	51	90	3724	0.03893662728249194
mean_skew	[1.0,1.5)	PLS	CpG ti (non-CGI)	88	88	114.169	206.538065	88	-11.950000588782116	725.4388656113563	9	33	37	3724	0.023630504833512353
mean_skew	[1.0,1.5)	PLS	non-CpG ti	1766	1766	259.498	45.781238	1765	1405.822004129761	13002.92122682714	347	639	643	3724	0.47422126745435017
mean_skew	[1.0,1.5)	PLS	non-CpG tv	1725	1725	158.923	26.105675	1723	1510.3470022248798	13208.066104275698	358	627	727	3724	0.46321160042964554
mean_skew	[1.0,1.5)	dELS	CpG ti (CGI)	228	228	293.44	545.806742	227	-47.80699897452729	919.7757807571032	20	34	60	75485	0.003020467642577996
mean_skew	[1.0,1.5)	dELS	CpG ti (non-CGI)	4994	4994	9910.307	21361.054113	4993	-4634.739997096012	19214.745236952884	103	544	1336	75485	0.06615883950453733
mean_skew	[1.0,1.5)	dELS	non-CpG ti	40737	40737	5659.579	1000.470757	40675	-5293.162993261939	93452.34314484971	1659	3608	7080	75485	0.5396701331390342
mean_skew	[1.0,1.5)	dELS	non-CpG tv	29526	29526	1807.1	179.840292	29456	1091.0750029060298	70042.28129487467	1535	2949	5714	75485	0.39115055971385043
mean_skew	[1.0,1.5)	non-cCRE	CpG ti (CGI)	173	173	160.527	260.863567	172	22.68900044239122	766.1674414358283	19	50	48	152195	0.0011366996287657282
mean_skew	[1.0,1.5)	non-cCRE	CpG ti (non-CGI)	5082	5082	11002.581	25205.252379	5050	-4930.363998427057	15551.452655426849	33	285	144	152195	0.033391372909753934
mean_skew	[1.0,1.5)	non-cCRE	non-CpG ti	89242	89242	12271.877	2078.374651	88488	-22978.234983453753	120409.39608514648	766	3788	1096	152195	0.5863661749728966
mean_skew	[1.0,1.5)	non-cCRE	non-CpG tv	57698	57698	3660.093	360.567317	57117	-8515.380978054134	69856.53092997671	699	2697	934	152195	0.37910575248858375
mean_skew	[1.0,1.5)	pELS	CpG ti (CGI)	270	270	115.329	92.067447	270	172.6810010438786	1813.961928714867	43	106	151	14615	0.01847417037290455
mean_skew	[1.0,1.5)	pELS	CpG ti (non-CGI)	625	625	1001.326	1990.909242	624	-424.1890005519383	2204.005162117099	17	157	180	14615	0.04276428327061239
mean_skew	[1.0,1.5)	pELS	non-CpG ti	7225	7225	1012.13	177.683958	7221	885.6080008120044	22350.249868075636	564	1977	1805	14615	0.4943551146082792
mean_skew	[1.0,1.5)	pELS	non-CpG tv	6495	6495	509.868	69.45625	6483	1710.8400021810085	21555.79171422879	598	1862	1887	14615	0.4444064317482039
mean_skew	[1.5,Inf)	PLS	CpG ti (CGI)	10	10	3.489	1.390323	10	2.657000020146363	23.807009030986244	2	3	7	817	0.012239902080783354
mean_skew	[1.5,Inf)	PLS	CpG ti (non-CGI)	16	16	27.773	56.411953	16	-0.616000235080726	102.56457636506272	1	5	8	817	0.019583843329253364
mean_skew	[1.5,Inf)	PLS	non-CpG ti	451	451	65.68900000000001	11.016957	451	272.5660010057036	2820.5550980136572	80	156	187	817	0.5520195838433293
mean_skew	[1.5,Inf)	PLS	non-CpG tv	340	340	33.910000000000004	5.840762	340	259.0559993432835	1925.7564486715612	55	111	129	817	0.41615667074663404
mean_skew	[1.5,Inf)	dELS	CpG ti (CGI)	26	26	20.945	30.067009	26	-13.490000404417522	130.15368124766965	2	11	13	20976	0.0012395118230358504
mean_skew	[1.5,Inf)	dELS	CpG ti (non-CGI)	802	802	1608.445	3457.693047	802	-704.6980003276841	3457.1864727864536	19	91	238	20976	0.03823417238749047
mean_skew	[1.5,Inf)	dELS	non-CpG ti	12949	12949	1734.345	278.59396300000003	12932	-2146.747998983134	27824.115950584997	475	1201	2051	20976	0.6173245614035088
mean_skew	[1.5,Inf)	dELS	non-CpG tv	7199	7199	461.396	47.399002	7183	-321.10599458508693	17239.169011902355	314	741	1330	20976	0.3432017543859649
mean_skew	[1.5,Inf)	non-cCRE	CpG ti (CGI)	25	25	26.237	43.987077	25	-7.712999805808062	113.721517766704	3	6	4	42330	5.905976848570753e-4
mean_skew	[1.5,Inf)	non-cCRE	CpG ti (non-CGI)	508	508	1119.397	2614.547525	505	-549.5589984171096	1856.0248446566557	4	37	23	42330	0.012000944956295771
mean_skew	[1.5,Inf)	non-cCRE	non-CpG ti	28233	28233	3840.008	628.475504	27940	-9684.312000834036	42586.88340104978	203	1049	322	42330	0.6669737774627923
mean_skew	[1.5,Inf)	non-cCRE	non-CpG tv	13564	13564	869.248	85.225562	13464	-2401.6679888713415	17053.576053117853	161	693	245	42330	0.3204346798960548
mean_skew	[1.5,Inf)	pELS	CpG ti (CGI)	47	47	19.84	15.114992	47	43.109000224620075	202.2156993952737	8	22	26	4251	0.011056222065396377
mean_skew	[1.5,Inf)	pELS	CpG ti (non-CGI)	106	106	179.412	367.489492	106	-81.71199940843509	365.4238909188628	4	22	33	4251	0.024935309338979063
mean_skew	[1.5,Inf)	pELS	non-CpG ti	2346	2346	319.032	51.185924	2344	355.2670014118776	6839.724284839617	196	610	569	4251	0.5518701482004235
mean_skew	[1.5,Inf)	pELS	non-CpG tv	1752	1752	157.632	24.234186	1749	462.8370000985451	5787.852946718644	159	540	529	4251	0.41213832039520115
