Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Abnormal Hair Cycle Anagen Phase MP:0008858	52	0.0327711380685418	0.153285579313863	0	0	32.9980158730159	112.79405174373	GSDMA
Split Xiphoid Process MP:0004678	53	0.0327711380685418	0.153285579313863	0	0	32.9980158730159	112.79405174373	SEMA3A
Abnormal Dentin Morphology MP:0002818	54	0.0327711380685418	0.153285579313863	0	0	32.9980158730159	112.79405174373	WNT10A
Dilated Dorsal Aorta MP:0004068	55	0.0349183366004553	0.153285579313863	0	0	30.7962962962963	103.313665083994	TLL1
Distended Urinary Bladder MP:0000539	56	0.0349183366004553	0.153285579313863	0	0	30.7962962962963	103.313665083994	HPSE2
Abnormal Axon Fasciculation MP:0009450	57	0.0349183366004553	0.153285579313863	0	0	30.7962962962963	103.313665083994	SEMA3A
Ostium Primum Atrial Septal Defect MP:0010404	58	0.0349183366004553	0.153285579313863	0	0	30.7962962962963	103.313665083994	TLL1
Abnormal Vagus Nerve Morphology MP:0001074	59	0.0349183366004553	0.153285579313863	0	0	30.7962962962963	103.313665083994	SEMA3A
Abnormal Molar Morphology MP:0002689	60	0.0370608972539484	0.154818909496333	0	0	28.8697916666667	95.1315310108971	WNT10A
Abnormal Myocardium Compact Layer Morphology MP:0004056	61	0.0370608972539484	0.154818909496333	0	0	28.8697916666667	95.1315310108971	TLL1
Abnormal Cardinal Vein Morphology MP:0004783	62	0.0370608972539484	0.154818909496333	0	0	28.8697916666667	95.1315310108971	TLL1
Abnormal Response Of Heart To Induced Stress MP:0004484	63	0.0413321437759939	0.159547343054076	0	0	25.658950617284	81.7523618541942	PLA2G10
Decreased Circulating Interleukin-1 Beta Level MP:0008642	64	0.0413321437759939	0.159547343054076	0	0	25.658950617284	81.7523618541942	PELI2
Abnormal Cerebral Cortex Morphology MP:0000788	65	0.0430483216528612	0.159547343054076	0	0	6.41321671525753	20.1723373027003	SEMA3A;SS18L1
Dry Skin MP:0003853	66	0.0434608490200362	0.159547343054076	0	0	24.3070175438597	76.2242491579748	GSDMA
Anovulation MP:0008869	67	0.0434608490200362	0.159547343054076	0	0	24.3070175438597	76.2242491579748	SIX6
Abnormal Cerebral Cortex Pyramidal Cell Morphology MP:0009969	68	0.0434608490200362	0.159547343054076	0	0	24.3070175438597	76.2242491579748	SEMA3A
Abnormal Innervation Pattern To Muscle MP:0001052	69	0.0434608490200362	0.159547343054076	0	0	24.3070175438597	76.2242491579748	SS18L1
Decreased Circulating Follicle Stimulating Hormone Level MP:0002790	70	0.0434608490200362	0.159547343054076	0	0	24.3070175438597	76.2242491579748	SIX6
Absent Optic Nerve MP:0001333	71	0.0455849551583073	0.159547343054076	0	0	23.0902777777778	71.3068774020994	SIX6
Abnormal Semilunar Valve Morphology MP:0002746	72	0.0455849551583073	0.159547343054076	0	0	23.0902777777778	71.3068774020994	TLL1
Abnormal Trigeminal Nerve Morphology MP:0001065	73	0.0455849551583073	0.159547343054076	0	0	23.0902777777778	71.3068774020994	SEMA3A
Abnormal Protein Level MP:0008469	74	0.0455849551583073	0.159547343054076	0	0	23.0902777777778	71.3068774020994	SIX6
Decreased Myocardial Infarct Size MP:0003038	75	0.0477044718339271	0.162571818486673	0	0	21.989417989418	66.9078647970469	PLA2G10
Abnormal Heart Position Or Orientation MP:0006065	76	0.0477044718339271	0.162571818486673	0	0	21.989417989418	66.9078647970469	TLL1
Cardiovascular System Phenotype MP:0005385	77	0.0498194086657991	0.165425985185153	0	0	20.9886363636364	62.952279881297	PLA2G10
Wrinkled Skin MP:0001211	78	0.0498194086657991	0.165425985185153	0	0	20.9886363636364	62.952279881297	GSDMA
Abnormal Nail Morphology MP:0000579	79	0.0519297752737411	0.168122647448737	0	0	20.0748792270531	59.3787414637129	WNT10A
Abnormal Retina Ganglion Layer Morphology MP:0005241	80	0.0519297752737411	0.168122647448737	0	0	20.0748792270531	59.3787414637129	SIX6
Abnormal Cardiac Muscle Contractility MP:0002972	81	0.0540355812448263	0.170673360273293	0	0	19.2372685185185	56.1365144504465	PLA2G10
Abnormal Circulating Cytokine Level MP:0010210	82	0.0540355812448263	0.170673360273293	0	0	19.2372685185185	56.1365144504465	PELI2
Decreased Corpora Lutea Number MP:0002680	83	0.0561368361674614	0.171052241969088	0	0	18.4666666666667	53.1833179476235	SIX6
Abnormal Spinal Nerve Morphology MP:0001077	84	0.0561368361674614	0.171052241969088	0	0	18.4666666666667	53.1833179476235	SEMA3A
Abnormal Palate Morphology MP:0003755	85	0.0561368361674614	0.171052241969088	0	0	18.4666666666667	53.1833179476235	TLL1
Abnormal Tongue Morphology MP:0000762	86	0.0582335495761615	0.171391924320748	0	0	17.7553418803419	50.483650593469	WNT10A
Decreased Seminal Vesicle Weight MP:0004910	87	0.0582335495761615	0.171391924320748	0	0	17.7553418803419	50.483650593469	SIX6
Transmission Ratio Distortion MP:0004179	88	0.0582335495761615	0.171391924320748	0	0	17.7553418803419	50.483650593469	CPT1A
Abnormal Hair Cycle MP:0000427	89	0.0603257310232136	0.173604048166804	0	0	17.09670781893	48.007496562747	GSDMA
Abnormal Cornea Epithelium Morphology MP:0006000	90	0.0603257310232136	0.173604048166804	0	0	17.09670781893	48.007496562747	GSDMA
