Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Abnormal Iridocorneal Angle MP:0004221	101	0.0183917679610058	0.278096387649839	0	0	10.6677461139896	42.6267357961392	ZEB1;SPNS2
Anterior Iris Synechia MP:0011481	102	0.0183917679610058	0.278096387649839	0	0	10.6677461139896	42.6267357961392	ZEB1;PPP1R13L
Blepharoptosis MP:0001344	103	0.0183917679610058	0.278096387649839	0	0	10.6677461139896	42.6267357961392	EFEMP2;NRTN
Decreased pre-B Cell Number MP:0008209	104	0.0185041742262209	0.278096387649839	0	0	5.70902777777778	22.7776446065312	CD79B;MYB;DSG3
Perinatal Lethality, Complete Penetrance MP:0011089	105	0.0190721624140982	0.282160709788072	0	0	2.70329122340426	10.7037504581022	MN1;EFEMP2;ZEB1;PHC1;RFNG;HIC1;CC2D1A
Small Kidney MP:0002989	106	0.0203072204211622	0.282160709788072	0	0	2.66707282781891	10.3929927745662	MYCN;B3GALT2;FGL2;WNT9B;GRIK3;TCF21;BMP7
Increased Susceptibility To Age Related Obesity MP:0003212	107	0.020399334744755	0.282160709788072	0	0	10.0396220664432	39.0767489987015	ZEB1;SST
Meteorism MP:0009247	108	0.020399334744755	0.282160709788072	0	0	10.0396220664432	39.0767489987015	ZEB1;DSG3
Abnormal Miniature Inhibitory Postsynaptic Currents MP:0009435	109	0.020399334744755	0.282160709788072	0	0	10.0396220664432	39.0767489987015	SYNGAP1;CC2D1A
Abnormal Sternebra Morphology MP:0004322	110	0.020399334744755	0.282160709788072	0	0	10.0396220664432	39.0767489987015	ZEB1;TASP1
Decreased Coping Response MP:0003064	111	0.020399334744755	0.282160709788072	0	0	10.0396220664432	39.0767489987015	MAG;B3GALT2
Decreased Transitional Stage B Cell Number MP:0008190	112	0.020399334744755	0.282160709788072	0	0	10.0396220664432	39.0767489987015	CD79B;DSG3
Decreased Uterus Weight MP:0004905	113	0.020399334744755	0.282160709788072	0	0	10.0396220664432	39.0767489987015	EGR1;AQP4
Abnormal T Cell Differentiation MP:0002145	114	0.0212226038190004	0.285836979545253	0	0	3.99391209058809	15.3872989714732	ZEB1;MYB;CCR9;PIK3CG
Hyperactivity MP:0001399	115	0.0215766770870026	0.285836979545253	0	0	1.8710289236605	7.17753322130732	GALNT12;ZNF512B;TMEM151B;PDE4C;GRIK3;SLAIN2;NR4A2;NPEPPS;SYNGAP1;ZEB1;NSG2;B3GALT2;SLITRK6;DRD1;RGS8
Abnormal Vascular Wound Healing MP:0004883	116	0.0217222445638933	0.285836979545253	0	0	5.35123697916667	20.4921256096561	EGR1;ZEB1;KLF5
Small Dorsal Root Ganglion MP:0000964	117	0.022493888985327	0.285836979545253	0	0	9.48128957973518	35.9768633626107	SHC2;MYCN
Abnormal Keratinocyte Physiology MP:0003453	118	0.022493888985327	0.285836979545253	0	0	9.48128957973518	35.9768633626107	CMTM4;DSG3
Abnormal Leukocyte Morphology MP:0008246	119	0.022493888985327	0.285836979545253	0	0	9.48128957973518	35.9768633626107	EGR1;MYB
Abnormal Mesenteric Lymph Node Morphology MP:0005232	120	0.022493888985327	0.285836979545253	0	0	9.48128957973518	35.9768633626107	CCR9;LTB
Atrioventricular Block MP:0010519	121	0.022493888985327	0.285836979545253	0	0	9.48128957973518	35.9768633626107	DMPK;MYPN
Cleft Upper Lip MP:0005170	122	0.022493888985327	0.285836979545253	0	0	9.48128957973518	35.9768633626107	ZEB1;WNT9B
Decreased Circulating Follicle Stimulating Hormone Level MP:0002790	123	0.022493888985327	0.285836979545253	0	0	9.48128957973518	35.9768633626107	NPEPPS;LIN28A
Abnormal Hindbrain Development MP:0006108	124	0.0240266250255845	0.300626716559217	0	0	5.1365625	19.1521493762381	EGR1;TAF12;WNT1
Abnormal Basioccipital Bone Morphology MP:0000079	125	0.0246731447689796	0.300626716559217	0	0	8.9817289337333	33.250718732383604	TBX15;BMP7
Abnormal Cardiac Muscle Relaxation MP:0004084	126	0.0246731447689796	0.300626716559217	0	0	8.9817289337333	33.250718732383604	PIK3CG;MYPN
Abnormal Cervical Axis Morphology MP:0004608	127	0.0246731447689796	0.300626716559217	0	0	8.9817289337333	33.250718732383604	TBX15;TASP1
Aphakia MP:0003078	128	0.0246731447689796	0.300626716559217	0	0	8.9817289337333	33.250718732383604	PPP1R13L;BMP7
Neonatal Lethality, Complete Penetrance MP:0011087	129	0.0248118019425074	0.300626716559217	0	0	2.05531582384773	7.59734310303688	NR4A2;TBX15;EFEMP2;MYCN;ZEB1;FOXI3;ECEL1;TCF21;WNT1;CC2D1A;WNT4
Abnormal Crista Ampullaris Morphology MP:0004249	130	0.0269348572335764	0.316535201925412	0	0	8.53212435233161	30.8379473373962	ZEB1;SLITRK6
Abnormal Impulse Conducting System Conduction MP:0003137	131	0.0269348572335764	0.316535201925412	0	0	8.53212435233161	30.8379473373962	ESRRG;RGS6
