skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
SKNSH_skew	[0.2,0.5)	non-cCRE	non-CpG-tv	2739583	2739583	166294.772	17651.442118	2700434	-247407.40723523466	3089046.7735091425	38394	91804	25074
SKNSH_skew	[0.2,0.5)	non-cCRE	unknown	7243	0	0	0	2720	-726.015999672003	2709.353395153822	9	215	314
SKNSH_skew	[0.2,0.5)	pELS	CpG-CGI	6610	6610	3391.953	3285.826535	6605	2014.7889985077777	31640.019946597095	853	2527	3273
SKNSH_skew	[0.2,0.5)	pELS	CpG-nonCGI	14712	14712	23502.96	45676.960274	14679	-11091.54299730633	51586.210512895224	391	3459	3274
SKNSH_skew	[0.2,0.5)	pELS	non-CpG-ti	194609	194609	29558.456	5877.593742	194401	26283.807019695163	595763.2305872052	14460	47660	39052
SKNSH_skew	[0.2,0.5)	pELS	non-CpG-tv	155395	155395	10316.97	1221.175916	155170	35208.69902823201	474704.6075072737	12523	40922	35106
SKNSH_skew	[0.2,0.5)	pELS	unknown	313	0	0	0	303	-91.5990005120398	662.0058169087165	5	114	46
SKNSH_skew	[0.5,1.0)	Other cCREs	CpG-CGI	365	365	642.2570000000001	1354.984139	356	-177.8329996524845	1330.2658504004812	14	67	10
SKNSH_skew	[0.5,1.0)	Other cCREs	CpG-nonCGI	9570	9570	20498.972	47082.103266	9462	-8560.294995662523	28078.714648189092	60	436	619
SKNSH_skew	[0.5,1.0)	Other cCREs	non-CpG-ti	95365	95365	14590.298	2934.862704	94891	-15550.552973280777	146115.3549377575	1869	3498	5671
SKNSH_skew	[0.5,1.0)	Other cCREs	non-CpG-tv	66684	66684	4031.729	414.762001	65989	-4565.381980683306	95565.978047374	1477	2715	3916
SKNSH_skew	[0.5,1.0)	Other cCREs	unknown	181	0	0	0	102	-25.337999563664216	75.24552114541487	0	5	7
SKNSH_skew	[0.5,1.0)	PLS	CpG-CGI	1534	1534	712.909	611.264967	1532	1385.0019993332683	11663.876833409266	357	600	945
SKNSH_skew	[0.5,1.0)	PLS	CpG-nonCGI	735	735	983.919	1823.103977	735	-87.43199594120982	3775.635795680212	63	239	278
SKNSH_skew	[0.5,1.0)	PLS	non-CpG-ti	11807	11807	1818.232	344.841014	11803	9449.319997555811	87058.38985872826	2347	4295	4586
SKNSH_skew	[0.5,1.0)	PLS	non-CpG-tv	11699	11699	900.963	122.877785	11691	8098.996995375261	81595.56407298337	2210	4308	4995
SKNSH_skew	[0.5,1.0)	PLS	unknown	37	0	0	0	37	-6.79299994558097	137.19586484379545	3	15	4
SKNSH_skew	[0.5,1.0)	dELS	CpG-CGI	1298	1298	1560.1	2853.715982	1295	-487.42399911559164	5730.092097445353	85	271	461
SKNSH_skew	[0.5,1.0)	dELS	CpG-nonCGI	31068	31068	61692.393	133756.409597	31015	-27831.322985715007	117258.08107146912	591	3210	6870
SKNSH_skew	[0.5,1.0)	dELS	non-CpG-ti	289869	289869	43793.189	8827.427049	289493	-24069.271973837887	688586.9068692607	13116	25360	47412
SKNSH_skew	[0.5,1.0)	dELS	non-CpG-tv	201675	201675	11779.478	1186.12018	201244	17559.33798329381	484726.6290232741	11061	18453	34561
SKNSH_skew	[0.5,1.0)	dELS	unknown	152	0	0	0	131	-39.79700008407235	188.6530213152589	1	15	29
SKNSH_skew	[0.5,1.0)	non-cCRE	CpG-CGI	1053	1053	1115.002	1976.319708	1044	52.95800003444305	3878.9175144566484	94	314	294
SKNSH_skew	[0.5,1.0)	non-cCRE	CpG-nonCGI	61322	61322	132141.523	304803.178393	60744	-55661.05395127123	168476.6830291179	265	3089	877
SKNSH_skew	[0.5,1.0)	non-cCRE	non-CpG-ti	733412	733412	107581.397	20632.509611	728018	-126793.19480986524	912184.1520200385	8183	26587	7128
SKNSH_skew	[0.5,1.0)	non-cCRE	non-CpG-tv	498724	498724	31105.718	3357.995546	491804	-47996.51681707847	564490.5125896025	6798	19565	6032
SKNSH_skew	[0.5,1.0)	non-cCRE	unknown	1747	0	0	0	569	-165.63699909287982	665.7338304529767	2	61	85
SKNSH_skew	[0.5,1.0)	pELS	CpG-CGI	1804	1804	861.472	769.538762	1804	1152.3460028243715	9693.932085156166	308	737	908
SKNSH_skew	[0.5,1.0)	pELS	CpG-nonCGI	4214	4214	6769.626	13294.987962	4207	-3078.4120027747713	15512.606487057406	111	973	1053
SKNSH_skew	[0.5,1.0)	pELS	non-CpG-ti	47038	47038	7004.926	1342.409998	46995	9446.013029138676	160630.48144496253	3984	11834	10317
SKNSH_skew	[0.5,1.0)	pELS	non-CpG-tv	38769	38769	2662.203	329.173205	38709	11858.018979851278	136096.0180802285	3669	10632	9533
SKNSH_skew	[0.5,1.0)	pELS	unknown	91	0	0	0	91	-52.85400036722427	331.2151425483067	3	41	12
SKNSH_skew	[1.0,1.5)	Other cCREs	CpG-CGI	66	66	115.09	238.742322	65	-47.379999264143365	300.3842404448759	1	8	4
SKNSH_skew	[1.0,1.5)	Other cCREs	CpG-nonCGI	1940	1940	4203.983	9706.274177	1921	-1819.597999269842	5722.190025915589	3	101	185
SKNSH_skew	[1.0,1.5)	Other cCREs	non-CpG-ti	17486	17486	2521.084	461.668254	17427	-3214.86100327794	25966.76773332831	312	626	1104
SKNSH_skew	[1.0,1.5)	Other cCREs	non-CpG-tv	11800	11800	714.503	67.618411	11674	-1037.1339977064638	16398.547691220512	228	475	741
SKNSH_skew	[1.0,1.5)	Other cCREs	unknown	36	0	0	0	13	-3.1129999682307283	10.853634708052283	0	1	1
SKNSH_skew	[1.0,1.5)	PLS	CpG-CGI	238	238	100.004	71.23863	238	315.94499968178576	2189.5682103071476	66	86	153
SKNSH_skew	[1.0,1.5)	PLS	CpG-nonCGI	138	138	172.779	312.788133	138	22.106000370345953	1106.6736802005603	18	46	70
SKNSH_skew	[1.0,1.5)	PLS	non-CpG-ti	2674	2674	405.365	73.132247	2673	2243.6119981530364	20370.766132339668	540	956	1005
SKNSH_skew	[1.0,1.5)	PLS	non-CpG-tv	2320	2320	198.22	30.224424	2319	2137.3590033329097	19805.92851891075	516	880	947
SKNSH_skew	[1.0,1.5)	PLS	unknown	7	0	0	0	7	-2.319999985396863	7.563637934383273	0	3	1
SKNSH_skew	[1.0,1.5)	dELS	CpG-CGI	284	284	359.849	682.339279	283	-9.355998708750084	1296.290507351162	30	48	91
SKNSH_skew	[1.0,1.5)	dELS	CpG-nonCGI	6553	6553	13107.131	28572.107671	6546	-5803.775003953021	24118.526654268106	127	710	1649
SKNSH_skew	[1.0,1.5)	dELS	non-CpG-ti	54683	54683	7893.263	1469.889647	54595	-4088.3089894318236	130305.14423873053	2515	4817	9315
SKNSH_skew	[1.0,1.5)	dELS	non-CpG-tv	38039	38039	2256.552	217.190122	37957	2851.796008304462	91125.60106325796	2080	3593	7043
SKNSH_skew	[1.0,1.5)	dELS	unknown	21	0	0	0	20	-10.287000127136707	28.875949426860583	0	0	1
SKNSH_skew	[1.0,1.5)	non-cCRE	CpG-CGI	181	181	175.951	297.991197	179	35.810000173514716	707.840538826911	21	54	51
SKNSH_skew	[1.0,1.5)	non-cCRE	CpG-nonCGI	10806	10806	23046.512	52170.134722	10717	-9819.86700024642	29399.517043734384	51	532	200
SKNSH_skew	[1.0,1.5)	non-cCRE	non-CpG-ti	122964	122964	17266.453	3035.875199	122029	-26694.067976098733	162769.96903453517	1240	4768	1388
SKNSH_skew	[1.0,1.5)	non-cCRE	non-CpG-tv	75261	75261	4529.483	424.859403	74439	-7908.23896442354	90010.63187613086	1040	3198	1105
SKNSH_skew	[1.0,1.5)	non-cCRE	unknown	145	0	0	0	83	-27.753999985754472	98.36857822375501	0	6	1
SKNSH_skew	[1.0,1.5)	pELS	CpG-CGI	333	333	146.004	109.950282	333	277.63700034376234	2368.029774219925	64	142	191
SKNSH_skew	[1.0,1.5)	pELS	CpG-nonCGI	865	865	1396.145	2788.841877	860	-534.7540013412944	3446.622750566817	32	221	235
SKNSH_skew	[1.0,1.5)	pELS	non-CpG-ti	9340	9340	1343.924	241.259098	9336	2173.8429967171983	33294.53203363879	856	2436	2215
SKNSH_skew	[1.0,1.5)	pELS	non-CpG-tv	7589	7589	555.361	71.671117	7576	2628.9229985907436	28856.568154579123	779	2182	2078
SKNSH_skew	[1.0,1.5)	pELS	unknown	19	0	0	0	19	-11.64799966290594	51.34239327455115	0	12	5
SKNSH_skew	[1.5,Inf)	Other cCREs	CpG-CGI	14	14	24.555	49.614709	14	0.7899999842047605	8.029588357477913	1	2	0
SKNSH_skew	[1.5,Inf)	Other cCREs	CpG-nonCGI	438	438	964.014	2242.654626	435	-437.68400032445794	1357.376022944661	1	19	61
SKNSH_skew	[1.5,Inf)	Other cCREs	non-CpG-ti	6258	6258	892.786	153.99535	6236	-1303.3779998526459	9155.163895322257	89	199	379
SKNSH_skew	[1.5,Inf)	Other cCREs	non-CpG-tv	3617	3617	222.341	20.695485	3589	-412.7689972728258	5000.37475396954	65	159	241
SKNSH_skew	[1.5,Inf)	Other cCREs	unknown	2	0	0	0	1	0	0	0	0	0
SKNSH_skew	[1.5,Inf)	PLS	CpG-CGI	36	36	17.505	16.418573	36	35.47000020742416	202.38590687930537	13	12	22
SKNSH_skew	[1.5,Inf)	PLS	CpG-nonCGI	37	37	54.911	102.748475	37	-3.070000559091564	246.99547154649048	3	11	17
SKNSH_skew	[1.5,Inf)	PLS	non-CpG-ti	927	927	139.24	24.257566	927	915.7490017184756	8369.39661420165	220	355	352
SKNSH_skew	[1.5,Inf)	PLS	non-CpG-tv	628	628	61.332	10.655722	628	587.6620010840711	5380.660095861941	132	225	243
SKNSH_skew	[1.5,Inf)	PLS	unknown	2	0	0	0	2	-0.13999998569488498	0.315562002099037	0	0	1
SKNSH_skew	[1.5,Inf)	dELS	CpG-CGI	79	79	89.182	156.615358	79	-33.1130002737045	341.7422082651514	8	18	31
SKNSH_skew	[1.5,Inf)	dELS	CpG-nonCGI	1802	1802	3632.484	7873.533868	1802	-1806.6089980555712	7040.737487180586	30	188	586
SKNSH_skew	[1.5,Inf)	dELS	non-CpG-ti	19371	19371	2661.235	444.146671	19347	-1874.6109976602029	43531.941458247886	846	1719	3230
SKNSH_skew	[1.5,Inf)	dELS	non-CpG-tv	11761	11761	731.187	71.546331	11735	652.7520001082449	28838.703225109464	623	1130	2146
SKNSH_skew	[1.5,Inf)	dELS	unknown	11	0	0	0	10	-3.222999893128873	13.636910253687157	0	1	1
SKNSH_skew	[1.5,Inf)	non-cCRE	CpG-CGI	41	41	38.277	59.093691	41	-4.779999911785092	233.73611699801106	4	9	10
SKNSH_skew	[1.5,Inf)	non-cCRE	CpG-nonCGI	1959	1959	4352.338	10245.965612	1946	-2262.2179986384003	6891.285037963755	9	120	79
SKNSH_skew	[1.5,Inf)	non-cCRE	non-CpG-ti	39134	39134	5533.021	937.756547	38677	-9461.611990748675	52257.60427074164	350	1352	470
SKNSH_skew	[1.5,Inf)	non-cCRE	non-CpG-tv	25837	25837	1652.519	155.174421	25643	-3321.586988002294	29113.30259828308	280	1094	337
SKNSH_skew	[1.5,Inf)	non-cCRE	unknown	37	0	0	0	23	-23.231000296771526	82.9250138741955	0	2	0
SKNSH_skew	[1.5,Inf)	pELS	CpG-CGI	76	76	33.698	27.106112	76	70.97400123625998	483.2097123701971	14	30	45
SKNSH_skew	[1.5,Inf)	pELS	CpG-nonCGI	212	212	377.084	798.32686	212	-188.58899964252493	716.8947259527947	5	45	60
SKNSH_skew	[1.5,Inf)	pELS	non-CpG-ti	3305	3305	463.537	77.033823	3302	634.2989984136077	10669.5799981834	300	852	839
SKNSH_skew	[1.5,Inf)	pELS	non-CpG-tv	2398	2398	203.024	30.351988	2396	545.4339990529697	8098.228209091068	219	700	660
SKNSH_skew	[1.5,Inf)	pELS	unknown	6	0	0	0	6	2.1299999281763977	7.0476756346365255	1	1	0
mean_skew	(-Inf,-1.5)	Other cCREs	CpG-CGI	41	41	75.486	164.48629	41	12.995000054128447	345.4322140089286	5	2	6
mean_skew	(-Inf,-1.5)	Other cCREs	CpG-nonCGI	5099	5099	11266.195	26716.422061	5086	-4961.236996061751	14981.147859769168	15	197	720
mean_skew	(-Inf,-1.5)	Other cCREs	non-CpG-ti	4286	4286	703.648	141.078816	4250	467.5970018066	4154.209193794399	92	198	693
mean_skew	(-Inf,-1.5)	Other cCREs	non-CpG-tv	4373	4373	304.662	34.613834	4330	-1082.6889999319103	7655.972946206471	69	172	682
mean_skew	(-Inf,-1.5)	Other cCREs	unknown	1	0	0	0	1	-1.65499997138977	2.73902490530014	0	0	0
mean_skew	(-Inf,-1.5)	PLS	CpG-CGI	679	679	329.733	292.859729	679	2782.87500332715	19820.210277736485	437	313	497
mean_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	552	552	838.806	1650.407864	552	486.47599885053967	5755.413687633941	121	141	300
mean_skew	(-Inf,-1.5)	PLS	non-CpG-ti	1187	1187	183.159	33.536805	1186	4352.4110050092	28644.33936754447	676	468	834
mean_skew	(-Inf,-1.5)	PLS	non-CpG-tv	1664	1664	121.169	13.491667	1662	5633.541996321759	38793.855935553234	909	630	1179
mean_skew	(-Inf,-1.5)	dELS	CpG-CGI	277	277	333.053	626.225651	277	60.97499968193001	1913.0177060190458	43	67	152
mean_skew	(-Inf,-1.5)	dELS	CpG-nonCGI	13755	13755	29465.327	68552.646335	13744	-11307.931999298047	48517.26575398936	323	1384	5115
mean_skew	(-Inf,-1.5)	dELS	non-CpG-ti	12557	12557	1850.553	335.435241	12524	7579.218996405953	46150.11605372056	1345	1249	6159
mean_skew	(-Inf,-1.5)	dELS	non-CpG-tv	12060	12060	753.141	78.784055	12026	1643.9380019167438	40183.982323197015	906	1201	5547
mean_skew	(-Inf,-1.5)	dELS	unknown	2	0	0	0	2	0.39300002157688096	0.46530503232002307	0	0	1
mean_skew	(-Inf,-1.5)	non-cCRE	CpG-CGI	159	159	197.707	376.819801	157	115.18000008270607	1417.3419796509818	28	50	50
mean_skew	(-Inf,-1.5)	non-cCRE	CpG-nonCGI	32709	32709	73849.581	177107.50138899998	32648	-30744.112963731186	87693.16860781562	64	1373	539
mean_skew	(-Inf,-1.5)	non-cCRE	non-CpG-ti	20702	20702	3439.024	678.360646	20360	1683.9040134887907	13073.297458867348	207	927	489
mean_skew	(-Inf,-1.5)	non-cCRE	non-CpG-tv	19502	19502	1280.063	137.585869	19253	-5780.657991890447	29286.3216821245	174	897	531
mean_skew	(-Inf,-1.5)	non-cCRE	unknown	33	0	0	0	33	-25.786000378429886	109.82177796173492	0	2	0
mean_skew	(-Inf,-1.5)	pELS	CpG-CGI	283	283	146.538	133.971042	283	728.9009979541881	5475.710798581836	118	115	191
mean_skew	(-Inf,-1.5)	pELS	CpG-nonCGI	1693	1693	3162.726	6948.60509	1693	-762.8590027478057	6302.137538052989	87	377	730
mean_skew	(-Inf,-1.5)	pELS	non-CpG-ti	1912	1912	295.413	54.684489	1912	2836.0659975432795	18108.815943117897	471	494	1127
mean_skew	(-Inf,-1.5)	pELS	non-CpG-tv	2053	2053	128.221	12.142301	2050	2353.766004528386	17968.832594825093	449	608	1154
mean_skew	[-0.05,0.05)	Other cCREs	CpG-CGI	18146	18146	30713.031	61548.446881	18046	-12531.909999171383	60708.86480749398	441	2578	602
mean_skew	[-0.05,0.05)	Other cCREs	CpG-nonCGI	1238344	1238344	2595154.789	5788506.783773	1229383	-953827.7626197512	3338033.5974125555	13657	51281	50024
mean_skew	[-0.05,0.05)	Other cCREs	non-CpG-ti	10853263	10853263	1612910.6359999997	325406.301142	10818338	367411.89354612975	15920076.16319602	340902	303703	382423
mean_skew	[-0.05,0.05)	Other cCREs	non-CpG-tv	7130027	7130027	429216.612	60438.111880000004	7095087	246725.8775631474	10845429.808982242	233074	205319	257729
mean_skew	[-0.05,0.05)	Other cCREs	unknown	13976	0	0	0	8981	-2283.834002624498	7163.509224644045	6	627	254
mean_skew	[-0.05,0.05)	PLS	CpG-CGI	51894	51894	25822.374	22453.107146	51881	-2192.1719818615816	251724.57516458217	5333	20825	28785
mean_skew	[-0.05,0.05)	PLS	CpG-nonCGI	41181	41181	59522.633	110858.779879	41118	-25377.907000331455	182234.50175837168	1976	11212	11091
mean_skew	[-0.05,0.05)	PLS	non-CpG-ti	371032	371032	53114.477	9750.584259	370779	134964.29294758264	1650271.3248944033	43196	113056	105663
mean_skew	[-0.05,0.05)	PLS	non-CpG-tv	312292	312292	23041.053	3282.8892769999998	311973	68698.52292564316	1468064.1428659323	34312	101340	104107
mean_skew	[-0.05,0.05)	PLS	unknown	5035	0	0	0	5034	-418.3889979060058	12949.416110686163	233	2509	325
mean_skew	[-0.05,0.05)	dELS	CpG-CGI	63260	63260	81661.722	150164.986528	63171	-45885.51600414992	251416.48370864493	2238	13270	14812
mean_skew	[-0.05,0.05)	dELS	CpG-nonCGI	3314357	3314357	6536913.195	13901111.333891	3309294	-2661529.968823109	11400427.086946312	65148	280670	410019
mean_skew	[-0.05,0.05)	dELS	non-CpG-ti	25226647	25226647	3651882.191999992	720950.214856	25197906	3263210.357167375	53712251.16431491	1324779	1671032	2255260
mean_skew	[-0.05,0.05)	dELS	non-CpG-tv	16204272	16204272	944803.8020000004	126622.32316199996	16180196	2158499.0852664458	35772183.708061814	880111	1087000	1516348
mean_skew	[-0.05,0.05)	dELS	unknown	11428	0	0	0	10659	-2782.706004198174	10708.696245491314	33	932	1026
mean_skew	[-0.05,0.05)	non-cCRE	CpG-CGI	66997	66997	69229.798	117328.332624	66847	-31465.225009189948	208742.0395562975	2458	20034	14696
mean_skew	[-0.05,0.05)	non-cCRE	CpG-nonCGI	16671573	16671573	36135187.076	82775878.33365595	16514554	-13300511.59719634	39916229.86286335	86549	510653	86287
mean_skew	[-0.05,0.05)	non-cCRE	non-CpG-ti	171136042	171136042	26044896.523000218	5504380.580336891	169407964	-9806748.995797345	178022984.46743843	2450042	3528482	527897
mean_skew	[-0.05,0.05)	non-cCRE	non-CpG-tv	112250687	112250687	6879695.923999997	1135556.9773360055	110656856	-5386881.365919189	118735098.11984493	1709620	2321111	375889
mean_skew	[-0.05,0.05)	non-cCRE	unknown	151345	0	0	0	92497	-26354.93998532046	97350.31905382387	309	5350	2193
mean_skew	[-0.05,0.05)	pELS	CpG-CGI	84858	84858	44958.878000000004	42971.225512	84812	-13452.142995501988	280779.5134666759	5608	32894	34811
mean_skew	[-0.05,0.05)	pELS	CpG-nonCGI	451642	451642	751317.946	1473224.393516	451134	-343033.1848860747	1465363.6995892753	8625	93617	59932
mean_skew	[-0.05,0.05)	pELS	non-CpG-ti	3394315	3394315	484677.167	92695.749645	3391737	480052.50191691174	7481674.7785465	184111	684599	387343
mean_skew	[-0.05,0.05)	pELS	non-CpG-tv	2326834	2326834	142678.534	19499.769455999998	2324301	257499.87797505347	5408929.093305122	127210	494625	302537
mean_skew	[-0.05,0.05)	pELS	unknown	6221	0	0	0	5953	-1501.2539947356534	11226.43693932914	122	2483	479
mean_skew	[-0.2,-0.05)	Other cCREs	CpG-CGI	13288	13288	22145.705	44930.469003	13170	-8749.624996075294	44811.05689418063	336	1984	518
mean_skew	[-0.2,-0.05)	Other cCREs	CpG-nonCGI	791832	791832	1710099.46	3949067.358684	785381	-676706.858642059	2273808.8470507874	6980	35447	42391
mean_skew	[-0.2,-0.05)	Other cCREs	non-CpG-ti	1890337	1890337	267096.599	49547.215991	1882242	87928.16824107335	2554197.729829373	54517	61091	101862
mean_skew	[-0.2,-0.05)	Other cCREs	non-CpG-tv	1555824	1555824	98766.959	13445.872351	1545311	-37743.77174379209	2342523.60602652	43661	52751	85738
mean_skew	[-0.2,-0.05)	Other cCREs	unknown	3782	0	0	0	2305	-528.0989982801258	1464.5710771766512	2	259	103
mean_skew	[-0.2,-0.05)	PLS	CpG-CGI	50725	50725	24121.083	20132.051053	50704	13962.314004782234	266238.78546052804	7041	20264	29449
mean_skew	[-0.2,-0.05)	PLS	CpG-nonCGI	37910	37910	54674.028	104224.305578	37839	-18653.96298793867	170737.23671585685	2243	10720	12130
mean_skew	[-0.2,-0.05)	PLS	non-CpG-ti	156146	156146	23292.371	4333.823155	156047	119219.67497298318	919040.6539512672	27642	53823	62346
mean_skew	[-0.2,-0.05)	PLS	non-CpG-tv	170533	170533	13773.983	1967.814461	170352	85176.25399094437	972469.9131515889	26332	60789	75512
mean_skew	[-0.2,-0.05)	PLS	unknown	926	0	0	0	924	-200.0750015693483	2469.667813192458	41	457	102
mean_skew	[-0.2,-0.05)	dELS	CpG-CGI	49810	49810	62866.211	117108.796417	49705	-28143.83402207808	204116.9294002719	2489	10674	13722
mean_skew	[-0.2,-0.05)	dELS	CpG-nonCGI	2418015	2418015	4917683.888	10849880.349068	2413824	-2077992.879863999	8814397.568227202	47478	223481	390432
mean_skew	[-0.2,-0.05)	dELS	non-CpG-ti	5323394	5323394	744519.073	135585.302665	5315895	1057550.8496238068	11676710.124667056	313387	419663	773966
mean_skew	[-0.2,-0.05)	dELS	non-CpG-tv	4241665	4241665	265019.37	35022.769378	4233821	447315.2878087405	10001119.262419045	236746	340045	645362
mean_skew	[-0.2,-0.05)	dELS	unknown	3737	0	0	0	3172	-912.7130015813746	3556.1708888391945	17	318	616
mean_skew	[-0.2,-0.05)	non-cCRE	CpG-CGI	48115	48115	49333.567	85897.705763	47969	-15638.129981124317	155940.22987644238	2467	14140	11889
mean_skew	[-0.2,-0.05)	non-cCRE	CpG-nonCGI	7918867	7918867	17501382.592	40986487.16027	7854773	-7106484.3191881785	21156956.680386204	34687	299335	69235
mean_skew	[-0.2,-0.05)	non-cCRE	non-CpG-ti	18896381	18896381	2613223.307999996	497890.05325	18679631	-118226.69005642105	19428955.881929006	314657	513400	142093
mean_skew	[-0.2,-0.05)	non-cCRE	non-CpG-tv	16185281	16185281	990053.9900000009	139720.85710599998	15931159	-986493.4408011042	18415454.623270053	260515	451535	132673
mean_skew	[-0.2,-0.05)	non-cCRE	unknown	33044	0	0	0	15012	-4437.118000104326	15652.899440654106	54	1056	1204
mean_skew	[-0.2,-0.05)	pELS	CpG-CGI	67635	67635	34783.836	33247.49547	67593	5624.228006651394	245853.58306305387	6130	26363	30683
mean_skew	[-0.2,-0.05)	pELS	CpG-nonCGI	335007	335007	566237.74	1144053.998636	334565	-256179.19093662463	1142519.2735223898	7367	73288	58683
mean_skew	[-0.2,-0.05)	pELS	non-CpG-ti	791981	791981	112639.901	20522.623493	791241	249867.14598132603	2140823.2950117267	61535	184776	157616
mean_skew	[-0.2,-0.05)	pELS	non-CpG-tv	703638	703638	48600.852	6839.63709	702651	126714.66899284636	2007070.9956783704	50807	172970	154683
mean_skew	[-0.2,-0.05)	pELS	unknown	1848	0	0	0	1758	-613.2310002323943	3290.954648428114	9	757	347
mean_skew	[-0.5,-0.2)	Other cCREs	CpG-CGI	3715	3715	6449.674	13423.480122	3668	-2278.5249930269797	13665.07109169576	121	637	168
mean_skew	[-0.5,-0.2)	Other cCREs	CpG-nonCGI	177558	177558	383460.542	889771.444664	176223	-155007.69389706745	497368.53726603626	1289	8818	14923
mean_skew	[-0.5,-0.2)	Other cCREs	non-CpG-ti	323011	323011	50212.076	10401.722	321506	5314.510070143852	456954.1697514875	8758	11694	31237
mean_skew	[-0.5,-0.2)	Other cCREs	non-CpG-tv	300575	300575	20300.031	2861.5765850000003	298236	-23543.136933018905	467337.76442175196	7570	11578	28847
mean_skew	[-0.5,-0.2)	Other cCREs	unknown	682	0	0	0	555	-161.94500055536636	493.90165356888355	0	39	31
mean_skew	[-0.5,-0.2)	PLS	CpG-CGI	19041	19041	8723.634	7014.907556	19031	18895.14299129392	151519.0324881993	4514	7793	11889
mean_skew	[-0.5,-0.2)	PLS	CpG-nonCGI	12454	12454	17391.769	33183.721731	12440	-1866.5009939086171	66529.88504226957	1215	3752	5324
mean_skew	[-0.5,-0.2)	PLS	non-CpG-ti	54353	54353	8863.303	1858.765703	54326	77441.8519702961	496549.8628061314	15389	19936	27662
mean_skew	[-0.5,-0.2)	PLS	non-CpG-tv	68249	68249	5650.2300000000005	841.262428	68203	74515.56998784925	538744.2443876057	16431	25653	36951
mean_skew	[-0.5,-0.2)	PLS	unknown	158	0	0	0	158	23.832000061869593	375.4966077987858	9	53	48
mean_skew	[-0.5,-0.2)	dELS	CpG-CGI	14602	14602	18580.62	35116.88521	14579	-6274.077996187844	59394.715058104164	880	3398	4744
mean_skew	[-0.5,-0.2)	dELS	CpG-nonCGI	557518	557518	1138741.983	2535325.043497	556554	-479967.3909163725	2021331.2319426716	11498	57212	134984
mean_skew	[-0.5,-0.2)	dELS	non-CpG-ti	982580	982580	149588.316	30403.130198	981117	219158.41178114252	2488813.8536387305	65622	87739	233002
mean_skew	[-0.5,-0.2)	dELS	non-CpG-tv	893837	893837	59108.985	8204.306203	891989	91462.2140012554	2355139.61479306	54385	82967	218153
mean_skew	[-0.5,-0.2)	dELS	unknown	821	0	0	0	753	-286.1660002022983	898.82516128273	1	71	173
mean_skew	[-0.5,-0.2)	non-cCRE	CpG-CGI	11469	11469	12706.934	23145.89167	11414	-1546.4019898097026	42383.70277886962	874	3430	3015
mean_skew	[-0.5,-0.2)	non-cCRE	CpG-nonCGI	1414585	1414585	3060070.974	7048818.819534	1406184	-1301068.2737467359	3731018.842717155	4684	61981	18089
mean_skew	[-0.5,-0.2)	non-cCRE	non-CpG-ti	1985358	1985358	312242.292	67520.98394800001	1967215	-95836.34452367993	2177227.192886167	30953	71042	32030
mean_skew	[-0.5,-0.2)	non-cCRE	non-CpG-tv	1967799	1967799	135784.688	20163.119592	1942569	-271817.11829714756	2473190.2525489805	28475	72307	34265
mean_skew	[-0.5,-0.2)	non-cCRE	unknown	4700	0	0	0	2799	-879.0709994602948	2677.566706484423	6	189	174
mean_skew	[-0.5,-0.2)	pELS	CpG-CGI	18729	18729	9739.333	9618.321847	18715	8384.946001066011	93172.12154496709	2663	7291	9584
mean_skew	[-0.5,-0.2)	pELS	CpG-nonCGI	78390	78390	131976.571	268228.676505	78283	-54566.51697181163	274356.2347601137	2302	18234	20459
mean_skew	[-0.5,-0.2)	pELS	non-CpG-ti	162334	162334	25532.798	5236.720746	162159	84667.59497265378	632885.4097481355	19080	42072	51504
mean_skew	[-0.5,-0.2)	pELS	non-CpG-tv	167968	167968	12589.527	1930.083939	167672	63963.992996360874	660386.5407905194	18162	46251	57395
mean_skew	[-0.5,-0.2)	pELS	unknown	505	0	0	0	474	-146.78099840157677	849.4648948752432	7	233	97
mean_skew	[-1.0,-0.5)	Other cCREs	CpG-CGI	1000	1000	1708.619	3503.792043	998	-620.6690005174606	3230.31368551775	33	232	72
mean_skew	[-1.0,-0.5)	Other cCREs	CpG-nonCGI	50311	50311	109447.514	256307.204306	49986	-43760.63198834635	142978.1260638373	419	2314	6795
mean_skew	[-1.0,-0.5)	Other cCREs	non-CpG-ti	77139	77139	12820.776	2887.960158	76753	9055.498001509344	146833.25517703439	3119	2930	12961
mean_skew	[-1.0,-0.5)	Other cCREs	non-CpG-tv	72648	72648	4931.893	597.873293	72126	-4187.845986313187	131421.54652155924	2158	2876	11870
mean_skew	[-1.0,-0.5)	Other cCREs	unknown	92	0	0	0	81	-24.75200000405313	123.78750798696424	0	6	18
mean_skew	[-1.0,-0.5)	PLS	CpG-CGI	6740	6740	3135.805	2612.910359	6739	13566.091998102022	91769.40270145959	2578	2912	4509
mean_skew	[-1.0,-0.5)	PLS	CpG-nonCGI	4893	4893	6831.296	12912.95812	4889	1717.5479935174797	36337.70571471976	813	1499	2673
mean_skew	[-1.0,-0.5)	PLS	non-CpG-ti	17876	17876	3078.054	709.836554	17868	42390.55100091814	261746.6783030247	7544	6771	10958
