skew_type	skew_bin	ccre_class	cell_line	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
SKNSH_skew	[-1.5,-1.0)	pELS	HCT116	5439	5439	1392.431	1426.799819	5439	9801.965999645534	66260.65772575403	1795	2289	3526
SKNSH_skew	[-1.5,-1.0)	pELS	HepG2	4398	4398	1122.423	1079.607271	4394	8169.950999554015	56495.092071575156	1501	1949	2847
SKNSH_skew	[-1.5,-1.0)	pELS	K562	6533	6533	1920.565	2170.606013	6522	10734.285002559425	74173.5718951699	1998	2685	3987
SKNSH_skew	[-1.5,-1.0)	pELS	MCF-7	4943	4943	1227.729	1144.032123	4941	9813.511003866099	65604.78056397184	1787	2143	3186
SKNSH_skew	[-1.5,-1.0)	pELS	SK-N-SH	4335	4335	927.937	666.214403	4335	9819.928999415715	64661.04273124387	1752	1926	2890
SKNSH_skew	[0.05,0.2)	Inactive cCRE	H1	18915462	18906400	3271848.530999997	2546702.969321002	18871401	-1274062.8215153716	41492030.63193543	772749	1420595	1754203
SKNSH_skew	[0.05,0.2)	Inactive cCRE	HCT116	18791560	18782662	3250743.287999997	2528232.426046002	18747725	-1207547.5395568835	41695220.440705426	781496	1396833	1720519
SKNSH_skew	[0.05,0.2)	Inactive cCRE	HepG2	18841133	18832016	3259724.499999997	2536965.986380002	18796937	-1220919.7295178405	41703914.49375411	781426	1399308	1764910
SKNSH_skew	[0.05,0.2)	Inactive cCRE	K562	18391853	18382848	3185806.344999997	2489046.828575002	18348352	-1193907.0865704895	40693186.542131945	762437	1292360	1657391
SKNSH_skew	[0.05,0.2)	Inactive cCRE	MCF-7	18826293	18817315	3245825.499999997	2510907.398632002	18781672	-1171012.351506152	41534325.68152953	778057	1378175	1756423
SKNSH_skew	[0.05,0.2)	Inactive cCRE	SK-N-SH	18670136	18661230	3218266.214999997	2498119.107381002	18625563	-1369057.991311902	40157826.0841885	734536	1319120	1699708
SKNSH_skew	[0.05,0.2)	Other cCREs	H1	706415	706224	113677.683	70724.628113	705309	-23465.84504803724	2353459.0442595324	46114	117185	208668
SKNSH_skew	[0.05,0.2)	Other cCREs	HCT116	544978	544753	86600.561	54122.895057	543820	-58452.0769556933	1422665.6581951717	25374	67967	153633
SKNSH_skew	[0.05,0.2)	Other cCREs	HepG2	553742	553604	88698.242	55631.922654	552945	-53063.0729978265	1584811.2006774857	28047	84054	151183
SKNSH_skew	[0.05,0.2)	Other cCREs	K562	760958	760755	125367.533	83913.789481	759834	-77269.19698114427	1995410.7811143496	35427	113893	193206
SKNSH_skew	[0.05,0.2)	Other cCREs	MCF-7	611991	611758	107259.342	83238.759346	611549	-122276.10604144566	1777316.7443713336	28370	94729	140834
SKNSH_skew	[0.05,0.2)	Other cCREs	SK-N-SH	851731	851405	151697.661	113908.281407	851149	12990.347828618473	3106449.688209429	67115	169793	212488
SKNSH_skew	[0.05,0.2)	PLS	H1	176282	176225	25389.643	7831.4044810000005	176201	52983.27497179539	1120564.012405003	26504	73596	89540
SKNSH_skew	[0.05,0.2)	PLS	HCT116	163486	163429	23687.503	7607.995148999999	163443	40484.655957644325	1007797.5840574753	23260	70358	83675
SKNSH_skew	[0.05,0.2)	PLS	HepG2	152194	152152	21886.462	7041.140336	152113	32119.063966701873	954289.5430631066	21136	66302	77192
SKNSH_skew	[0.05,0.2)	PLS	K562	171266	171216	25020.054	8281.067844	171188	40560.84694594306	1020991.2155512986	23581	73471	86127
SKNSH_skew	[0.05,0.2)	PLS	MCF-7	176403	176344	25893.623	8394.352055	176322	54517.94996663125	1074175.8605013525	26281	75009	90263
SKNSH_skew	[0.05,0.2)	PLS	SK-N-SH	195726	195650	28731.829999999998	9139.174338	195631	69999.34095816615	1204510.370884562	30096	81711	98339
SKNSH_skew	[0.05,0.2)	dELS	H1	117443	117428	19338.129	12876.967973	117375	20781.10699097509	475253.24467453343	10959	20419	37309
SKNSH_skew	[0.05,0.2)	dELS	HCT116	313275	313178	54352.55	41577.869016	313013	-2319.631023696968	985422.3624723167	19347	54797	96303
SKNSH_skew	[0.05,0.2)	dELS	HepG2	293996	293983	48927.23	33276.898736	293835	14895.611967692254	966331.9471730744	20799	52510	75153
SKNSH_skew	[0.05,0.2)	dELS	K562	349237	349191	59073.848	42389.573734	348938	-13205.525998756644	1017248.1348089759	18585	58753	85733
SKNSH_skew	[0.05,0.2)	dELS	MCF-7	207076	207043	37096.779	29619.147845	206879	-5385.43498417968	740968.3282755397	14765	43418	65832
SKNSH_skew	[0.05,0.2)	dELS	SK-N-SH	115350	115345	19922.737	13744.103519	115275	28477.903952864817	611825.0570552639	14005	24117	43164
SKNSH_skew	[0.05,0.2)	non-cCRE	H1	59221030	59192793	9809476.543999985	7061976.270537979	58465408	-9095061.130920842	72851508.39471434	753225	1487219	306376
SKNSH_skew	[0.05,0.2)	non-cCRE	HCT116	59221030	59192793	9809476.543999985	7061976.270537979	58465408	-9095061.130920842	72851508.39471434	753225	1487219	306376
SKNSH_skew	[0.05,0.2)	non-cCRE	HepG2	59221030	59192793	9809476.543999985	7061976.270537979	58465408	-9095061.130920842	72851508.39471434	753225	1487219	306376
SKNSH_skew	[0.05,0.2)	non-cCRE	K562	59221030	59192793	9809476.543999985	7061976.270537979	58465408	-9095061.130920842	72851508.39471434	753225	1487219	306376
SKNSH_skew	[0.05,0.2)	non-cCRE	MCF-7	59221030	59192793	9809476.543999985	7061976.270537979	58465408	-9095061.130920842	72851508.39471434	753225	1487219	306376
SKNSH_skew	[0.05,0.2)	non-cCRE	SK-N-SH	59221030	59192793	9809476.543999985	7061976.270537979	58465408	-9095061.130920842	72851508.39471434	753225	1487219	306376
SKNSH_skew	[0.05,0.2)	pELS	H1	115123	115105	16131.653	5370.646621	115097	35951.991997366196	579602.7534081959	13991	46206	49690
SKNSH_skew	[0.05,0.2)	pELS	HCT116	217426	217360	31001.737	11965.431241	217382	40022.29897535708	909803.6412523167	20840	88046	85280
SKNSH_skew	[0.05,0.2)	pELS	HepG2	189660	189627	27149.205	10590.668403	189553	39155.833978000075	811562.5020149319	18909	75827	70972
SKNSH_skew	[0.05,0.2)	pELS	K562	357411	357372	51117.859	19875.356875	357071	56008.67000117448	1294073.0130761606	30287	139524	116953
SKNSH_skew	[0.05,0.2)	pELS	MCF-7	208962	208922	30310.395	11346.958631	208961	56343.64996187392	894123.072004982	22844	86670	86058
SKNSH_skew	[0.05,0.2)	pELS	SK-N-SH	197782	197752	27767.196	8595.949864	197765	69778.10596897922	940298.4863449666	24565	83260	85711
SKNSH_skew	[0.2,0.5)	Inactive cCRE	H1	3122894	3121056	639826.484	701573.943904	3113312	-175613.16982224086	6904745.772419448	131626	273677	380307
SKNSH_skew	[0.2,0.5)	Inactive cCRE	HCT116	3106074	3104269	635485.648	694679.293766	3096529	-156461.02382000108	6998110.4182894025	134704	270975	374017
SKNSH_skew	[0.2,0.5)	Inactive cCRE	HepG2	3137479	3135625	641116.221	699705.961233	3127774	-152200.6928184499	7076273.335872899	136986	274405	391012
SKNSH_skew	[0.2,0.5)	Inactive cCRE	K562	3030266	3028423	621467.049	683829.840289	3020696	-162481.42983957168	6777007.9882659735	129828	248540	358326
SKNSH_skew	[0.2,0.5)	Inactive cCRE	MCF-7	3104663	3102825	632918.027	690643.164971	3094831	-155517.90482642176	6912171.137229134	132424	263917	381690
SKNSH_skew	[0.2,0.5)	Inactive cCRE	SK-N-SH	3069292	3067481	626045.0109999999	687351.635543	3059475	-208648.9087846532	6576313.464575716	121464	249342	367413
SKNSH_skew	[0.2,0.5)	Other cCREs	H1	164631	164567	28461.282	21586.203328	164222	14802.487010925302	583201.2988709128	13150	30035	57191
SKNSH_skew	[0.2,0.5)	Other cCREs	HCT116	116647	116592	20231.631	16439.303063	116253	-1692.0859969465519	327712.69300918246	6866	15391	39527
SKNSH_skew	[0.2,0.5)	Other cCREs	HepG2	113710	113665	19981.124	16242.51857	113456	-842.7709954695289	345524.5301875674	7115	18965	37713
SKNSH_skew	[0.2,0.5)	Other cCREs	K562	162375	162326	29871.578	25874.892662	162092	-2715.729976532865	465851.04042081756	9525	26572	50484
SKNSH_skew	[0.2,0.5)	Other cCREs	MCF-7	135075	135020	26175.591	24722.112577	134942	-13701.718984180257	420053.89605879266	7908	22516	37055
SKNSH_skew	[0.2,0.5)	Other cCREs	SK-N-SH	192519	192440	37941.49	34098.277438	192357	23709.827995559797	743230.0559821626	17748	41731	56209
SKNSH_skew	[0.2,0.5)	PLS	H1	57760	57748	8161.593	2387.884185	57728	36161.5379827374	421992.0523881684	11146	24264	29934
SKNSH_skew	[0.2,0.5)	PLS	HCT116	53401	53388	7659.588	2453.993376	53381	29739.49298205694	376346.658198087	9789	23087	27893
SKNSH_skew	[0.2,0.5)	PLS	HepG2	49506	49497	7045.839	2259.002391	49474	25871.981990480577	351858.2661661703	8874	21641	25741
SKNSH_skew	[0.2,0.5)	PLS	K562	55294	55279	7986.22	2582.402886	55266	30020.66698695501	378184.72931772703	9900	23819	28535
SKNSH_skew	[0.2,0.5)	PLS	MCF-7	57671	57658	8322.467	2600.044111	57639	36099.57098225109	408277.9132782718	11019	24705	30063
SKNSH_skew	[0.2,0.5)	PLS	SK-N-SH	63701	63678	9215.344000000001	2799.858858	63666	43668.303975503426	458222.5502385633	12578	26806	32826
SKNSH_skew	[0.2,0.5)	dELS	H1	27938	27933	4913.813	3873.899427	27922	9006.006008741559	122673.5956629972	3076	5121	10503
SKNSH_skew	[0.2,0.5)	dELS	HCT116	73574	73542	14345.846	13813.907322000001	73502	7713.3700197483395	246679.8116933089	5620	13624	26907
SKNSH_skew	[0.2,0.5)	dELS	HepG2	57629	57623	10864.929	9819.934009	57606	8634.171010428345	210961.19809610973	4862	11561	18327
SKNSH_skew	[0.2,0.5)	dELS	K562	74374	74365	14224.522	13103.536734	74306	4404.863006076079	235558.30946822616	4948	13647	22977
SKNSH_skew	[0.2,0.5)	dELS	MCF-7	51009	51003	10053.205	9562.221167	50966	5026.038007136898	198061.44638676927	4446	11122	18506
SKNSH_skew	[0.2,0.5)	dELS	SK-N-SH	27183	27181	5171.996	4254.631164	27159	11272.936983218413	152983.26034215587	3878	6039	11742
SKNSH_skew	[0.2,0.5)	non-cCRE	H1	6763308	6756065	1315407.609	1431204.601783	6684153	-1068605.6812593325	8426674.723340318	84831	226574	59592
SKNSH_skew	[0.2,0.5)	non-cCRE	HCT116	6763308	6756065	1315407.609	1431204.601783	6684153	-1068605.6812593325	8426674.723340318	84831	226574	59592
SKNSH_skew	[0.2,0.5)	non-cCRE	HepG2	6763308	6756065	1315407.609	1431204.601783	6684153	-1068605.6812593325	8426674.723340318	84831	226574	59592
SKNSH_skew	[0.2,0.5)	non-cCRE	K562	6763308	6756065	1315407.609	1431204.601783	6684153	-1068605.6812593325	8426674.723340318	84831	226574	59592
SKNSH_skew	[0.2,0.5)	non-cCRE	MCF-7	6763308	6756065	1315407.609	1431204.601783	6684153	-1068605.6812593325	8426674.723340318	84831	226574	59592
SKNSH_skew	[0.2,0.5)	non-cCRE	SK-N-SH	6763308	6756065	1315407.609	1431204.601783	6684153	-1068605.6812593325	8426674.723340318	84831	226574	59592
SKNSH_skew	[0.2,0.5)	pELS	H1	32903	32899	4660.603	1586.183101	32901	20172.335017542362	194403.3933532505	5439	13415	15545
SKNSH_skew	[0.2,0.5)	pELS	HCT116	56430	56412	8301.062	3621.616418	56420	25229.443012848027	278166.5315047945	7458	23435	25136
SKNSH_skew	[0.2,0.5)	pELS	HepG2	47802	47793	7015.662	2980.697742	47775	23066.507010716123	242398.78237202682	6600	19940	20687
SKNSH_skew	[0.2,0.5)	pELS	K562	83817	83810	12474.405999999999	5617.441374	83725	35300.82602077932	370414.045222032	10236	33934	33158
SKNSH_skew	[0.2,0.5)	pELS	MCF-7	57708	57697	8554.485	3480.571119	57707	32623.2110189197	288451.7197418067	8640	24252	26166
SKNSH_skew	[0.2,0.5)	pELS	SK-N-SH	53431	53423	7649.934	2503.710942	53428	34527.036028077244	296266.7815561772	8769	22594	25290
SKNSH_skew	[0.5,1.0)	Inactive cCRE	H1	740010	739570	167785.031	208255.183479	737729	-54855.502928874244	1674039.9081688821	31377	68192	102283
SKNSH_skew	[0.5,1.0)	Inactive cCRE	HCT116	735613	735185	166284.962	205473.557924	733351	-48890.73294095067	1708724.6331968422	32396	67652	100409
SKNSH_skew	[0.5,1.0)	Inactive cCRE	HepG2	746135	745687	168451.205	207981.197847	743825	-46579.18493816876	1743662.7127946597	33300	69043	105397
SKNSH_skew	[0.5,1.0)	Inactive cCRE	K562	718286	717854	163035.735	203154.519301	716029	-50926.50693419799	1654304.4896893979	31112	62266	96829
SKNSH_skew	[0.5,1.0)	Inactive cCRE	MCF-7	734768	734335	165838.113	205162.929447	732431	-50347.4729280593	1672556.756196381	31420	65735	102562
SKNSH_skew	[0.5,1.0)	Inactive cCRE	SK-N-SH	726322	725887	164055.802	204263.72780999998	723998	-65339.80692234149	1583651.870647973	28494	62007	98991
SKNSH_skew	[0.5,1.0)	Other cCREs	H1	42425	42409	7702.107	6474.517507	42348	6199.616002891678	164636.23266294014	3832	7959	15036
SKNSH_skew	[0.5,1.0)	Other cCREs	HCT116	29533	29516	5682.825	5555.119237	29446	274.44401144271217	88214.00364030992	1880	4030	10195
SKNSH_skew	[0.5,1.0)	Other cCREs	HepG2	28049	28041	5267.603	4811.280327	27997	813.5859935883215	90375.08671159178	1943	4826	9794
SKNSH_skew	[0.5,1.0)	Other cCREs	K562	40704	40687	7986.123	7608.546775	40638	962.4940080191014	125603.45716684533	2658	6841	13000
SKNSH_skew	[0.5,1.0)	Other cCREs	MCF-7	34306	34289	7027.515	7269.601047	34281	-2356.1079934377904	118065.66298311859	2298	5860	9416
SKNSH_skew	[0.5,1.0)	Other cCREs	SK-N-SH	49549	49532	10289.513	10018.837263	49514	9342.990992529783	211571.49727257702	5140	11078	14619
SKNSH_skew	[0.5,1.0)	PLS	H1	15305	15302	2179.71	647.642626	15298	13206.226996128911	132116.10356636584	3484	6475	7723
SKNSH_skew	[0.5,1.0)	PLS	HCT116	14130	14126	2000.566	617.118144	14126	11053.057998282025	116036.85910809402	3035	6124	7157
SKNSH_skew	[0.5,1.0)	PLS	HepG2	12979	12977	1861.408	618.779714	12972	9373.872005918183	107317.82554188784	2693	5706	6604
SKNSH_skew	[0.5,1.0)	PLS	K562	14378	14373	2087.457	712.909953	14374	10716.380996783613	114628.7306188327	2995	6181	7256
SKNSH_skew	[0.5,1.0)	PLS	MCF-7	15230	15226	2189.781	672.233001	15223	13106.394997985344	126998.8779918849	3411	6477	7689
SKNSH_skew	[0.5,1.0)	PLS	SK-N-SH	16660	16655	2397.995	710.303247	16653	14939.987997698598	138727.74808393477	3793	6990	8358
SKNSH_skew	[0.5,1.0)	dELS	H1	7342	7341	1395.511	1260.814355	7335	2782.8199977092436	43299.55254484697	973	1437	2904
SKNSH_skew	[0.5,1.0)	dELS	HCT116	19674	19666	4133.35	4436.198962	19657	2870.4259947710684	76701.95810626281	1676	3696	7583
SKNSH_skew	[0.5,1.0)	dELS	HepG2	14343	14342	2870.395	2807.870171	14340	2826.2010120998593	61248.86142397627	1388	2943	4792
SKNSH_skew	[0.5,1.0)	dELS	K562	18806	18803	3951.094	4123.302322	18787	1419.7009974051039	71248.02989987737	1419	3530	6147
SKNSH_skew	[0.5,1.0)	dELS	MCF-7	13938	13935	2898.459	2960.690201	13934	2291.0919972307743	63065.004023525646	1412	3103	5273
SKNSH_skew	[0.5,1.0)	dELS	SK-N-SH	7135	7135	1510.945	1400.416199	7132	3283.899998529582	47830.48838735865	1111	1621	3248
SKNSH_skew	[0.5,1.0)	non-cCRE	H1	1296258	1294511	271943.64	330770.003258	1282179	-230563.44457727345	1649695.998983668	15342	49616	14416
SKNSH_skew	[0.5,1.0)	non-cCRE	HCT116	1296258	1294511	271943.64	330770.003258	1282179	-230563.44457727345	1649695.998983668	15342	49616	14416
SKNSH_skew	[0.5,1.0)	non-cCRE	HepG2	1296258	1294511	271943.64	330770.003258	1282179	-230563.44457727345	1649695.998983668	15342	49616	14416
SKNSH_skew	[0.5,1.0)	non-cCRE	K562	1296258	1294511	271943.64	330770.003258	1282179	-230563.44457727345	1649695.998983668	15342	49616	14416
SKNSH_skew	[0.5,1.0)	non-cCRE	MCF-7	1296258	1294511	271943.64	330770.003258	1282179	-230563.44457727345	1649695.998983668	15342	49616	14416
SKNSH_skew	[0.5,1.0)	non-cCRE	SK-N-SH	1296258	1294511	271943.64	330770.003258	1282179	-230563.44457727345	1649695.998983668	15342	49616	14416
SKNSH_skew	[0.5,1.0)	pELS	H1	8873	8872	1240.307	410.424621	8872	7083.167012892779	60059.03981019387	1663	3641	4241
SKNSH_skew	[0.5,1.0)	pELS	HCT116	15005	15001	2200.963	966.5883210000001	15002	9109.132017203257	84473.3827017202	2342	6202	6843
SKNSH_skew	[0.5,1.0)	pELS	HepG2	12449	12447	1852.055	829.454529	12448	7981.8530073107695	71546.3502811132	2005	5186	5600
SKNSH_skew	[0.5,1.0)	pELS	K562	21781	21777	3242.257	1449.304237	21754	12244.25801273854	108366.12937827679	3145	8886	8955
SKNSH_skew	[0.5,1.0)	pELS	MCF-7	15713	15709	2348.7980000000002	983.128892	15713	11722.421007029361	93464.53555831878	2788	6529	7247
SKNSH_skew	[0.5,1.0)	pELS	SK-N-SH	14289	14285	2048.411	655.2980689999999	14285	12189.255014331897	92369.23236138641	2791	6008	6971
SKNSH_skew	[1.0,1.5)	Inactive cCRE	H1	138940	138858	32791.192	43130.242394	138521	-11537.58498068818	315938.32447843405	5837	13238	20878
SKNSH_skew	[1.0,1.5)	Inactive cCRE	HCT116	138054	137974	32339.902000000002	42163.281992	137637	-10052.744980680523	324834.39023589133	6091	13153	20423
SKNSH_skew	[1.0,1.5)	Inactive cCRE	HepG2	140609	140528	32980.244	43032.968092	140189	-9157.396980617777	334395.35238970607	6371	13531	21604
SKNSH_skew	[1.0,1.5)	Inactive cCRE	K562	134895	134813	31890.114	42062.302014	134496	-9917.025987011144	317137.64703015407	5949	12133	19731
SKNSH_skew	[1.0,1.5)	Inactive cCRE	MCF-7	138109	138027	32597.585	42886.931271	137685	-10469.12098343856	316796.6240220437	5898	12759	20937
SKNSH_skew	[1.0,1.5)	Inactive cCRE	SK-N-SH	136435	136357	32256.928	42691.931948	136009	-13761.489977057558	299464.29388203373	5310	12064	20169
SKNSH_skew	[1.0,1.5)	Other cCREs	H1	8842	8842	1678.773	1523.789517	8832	1968.617996791494	37322.71843939769	932	1661	3132
SKNSH_skew	[1.0,1.5)	Other cCREs	HCT116	5853	5853	1253.391	1437.806863	5842	74.38099975686035	17500.36739442962	399	771	2115
SKNSH_skew	[1.0,1.5)	Other cCREs	HepG2	5594	5594	1105.748	1140.45959	5588	397.80400106462207	19410.869062085836	440	924	1933
SKNSH_skew	[1.0,1.5)	Other cCREs	K562	8149	8149	1560.625	1506.432393	8128	364.6720011743018	26426.979152442676	597	1313	2644
SKNSH_skew	[1.0,1.5)	Other cCREs	MCF-7	6753	6753	1348.569	1359.182739	6746	-333.86599709244996	24422.79787084455	495	1110	1910
SKNSH_skew	[1.0,1.5)	Other cCREs	SK-N-SH	9954	9950	1967.217	1834.806605	9950	2696.5859944389663	45951.56715456962	1162	2170	3014
SKNSH_skew	[1.0,1.5)	PLS	H1	3254	3253	467.899	128.159123	3254	3575.6539965030943	32175.701183760943	837	1336	1534
SKNSH_skew	[1.0,1.5)	PLS	HCT116	2966	2965	421.40500000000003	114.261083	2966	2917.390998481309	27786.55099046044	722	1227	1408
SKNSH_skew	[1.0,1.5)	PLS	HepG2	2689	2688	375.959	94.083391	2689	2486.468997400022	25217.532136723607	634	1143	1280
SKNSH_skew	[1.0,1.5)	PLS	K562	2999	2998	427.804	112.34998	2999	2693.294999112142	26552.526013044495	681	1270	1438
SKNSH_skew	[1.0,1.5)	PLS	MCF-7	3209	3208	457.575	117.611141	3209	3435.05599574931	30723.535094085073	805	1335	1515
SKNSH_skew	[1.0,1.5)	PLS	SK-N-SH	3506	3505	509.257	139.152101	3506	3872.107996605219	33392.83043859729	886	1439	1660
SKNSH_skew	[1.0,1.5)	dELS	H1	1462	1462	274.121	239.084255	1460	512.6650001809462	7647.201758163862	187	276	554
SKNSH_skew	[1.0,1.5)	dELS	HCT116	4277	4276	986.15	1172.5576	4274	1146.417997776415	16723.73408881607	443	817	1612
SKNSH_skew	[1.0,1.5)	dELS	HepG2	2847	2846	634.927	688.492255	2843	769.5539982744953	12100.152937757102	301	568	980
SKNSH_skew	[1.0,1.5)	dELS	K562	3814	3814	919.798	1120.01423	3808	541.9120010966432	13531.630800498966	314	734	1310
SKNSH_skew	[1.0,1.5)	dELS	MCF-7	2917	2917	588.37	562.908838	2917	827.575001613936	13240.450798152104	347	637	1093
SKNSH_skew	[1.0,1.5)	dELS	SK-N-SH	1448	1448	311.77	301.796938	1447	847.4840009083275	8370.828728941284	241	319	654
SKNSH_skew	[1.0,1.5)	non-cCRE	H1	209357	209212	45018.399	55928.860521	207447	-44414.11794058093	282986.3270714508	2352	8558	2745
SKNSH_skew	[1.0,1.5)	non-cCRE	HCT116	209357	209212	45018.399	55928.860521	207447	-44414.11794058093	282986.3270714508	2352	8558	2745
SKNSH_skew	[1.0,1.5)	non-cCRE	HepG2	209357	209212	45018.399	55928.860521	207447	-44414.11794058093	282986.3270714508	2352	8558	2745
SKNSH_skew	[1.0,1.5)	non-cCRE	K562	209357	209212	45018.399	55928.860521	207447	-44414.11794058093	282986.3270714508	2352	8558	2745
SKNSH_skew	[1.0,1.5)	non-cCRE	MCF-7	209357	209212	45018.399	55928.860521	207447	-44414.11794058093	282986.3270714508	2352	8558	2745
SKNSH_skew	[1.0,1.5)	non-cCRE	SK-N-SH	209357	209212	45018.399	55928.860521	207447	-44414.11794058093	282986.3270714508	2352	8558	2745
SKNSH_skew	[1.0,1.5)	pELS	H1	1933	1933	277.272	93.660402	1933	1549.334000009926	13686.831164866953	374	832	936
SKNSH_skew	[1.0,1.5)	pELS	HCT116	3281	3280	488.409	227.028153	3281	1983.2409974632294	19925.73431502623	512	1375	1476
SKNSH_skew	[1.0,1.5)	pELS	HepG2	2692	2692	392.379	158.932363	2691	1572.2559966759286	15646.870498351016	421	1177	1237
SKNSH_skew	[1.0,1.5)	pELS	K562	4574	4574	690.916	313.837074	4569	2385.8329984253514	23121.994028483372	626	1893	1911
SKNSH_skew	[1.0,1.5)	pELS	MCF-7	3443	3443	497.158	188.301702	3443	2609.041995965061	21587.369239498184	622	1502	1579
SKNSH_skew	[1.0,1.5)	pELS	SK-N-SH	3088	3088	444.085	147.248099	3088	2413.997997902335	19591.25682048162	568	1351	1537
SKNSH_skew	[1.5,Inf)	Inactive cCRE	H1	46049	46029	9714.195	11519.683007	45941	-4800.612998574741	102685.22059288585	1862	4336	7054
SKNSH_skew	[1.5,Inf)	Inactive cCRE	HCT116	45817	45798	9530.692000000001	11114.360218	45717	-4719.130998394685	103878.3096437221	1908	4261	6907
SKNSH_skew	[1.5,Inf)	Inactive cCRE	HepG2	46611	46590	9808.364	11539.04543	46503	-4106.9829967774	107159.28284267378	2023	4429	7266
SKNSH_skew	[1.5,Inf)	Inactive cCRE	K562	44644	44625	9488.914	11349.046	44541	-4635.776000126033	100546.03159114879	1840	3951	6698
SKNSH_skew	[1.5,Inf)	Inactive cCRE	MCF-7	45888	45868	9681.425	11477.275255	45785	-4692.48799786903	102606.32884539408	1868	4167	7078
SKNSH_skew	[1.5,Inf)	Inactive cCRE	SK-N-SH	45414	45395	9585.619	11468.888009	45305	-5451.800000135787	97032.42995017066	1692	4006	6819
