skew_type	skew_bin	ccre_class	af_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	non-CpG-tv	285769	285769	16922.587	1721.5481849999999	283075	-23532.220880073044	322171.172575705	3928	11542	4093
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	unknown	399	0	0	0	330	-75.6740002371371	247.91809229289024	0	26	1
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	CpG	31596	31596	66723.245	149812.749489	31421	-27366.930984458053	85088.29412629257	191	1689	624
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	non-CpG-ti	256049	256049	39938.252	8495.35	253909	-50031.55995791395	334236.31293158745	2965	9752	3019
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	non-CpG-tv	170877	170877	11288.643	1408.957199	168905	-20203.84994576837	199614.03835995693	2244	7169	2491
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	unknown	338	0	0	0	270	-84.70999985362866	397.21054966590697	1	18	3
K562_skew	[0.5,1.0)	pELS	COMMON	CpG	152	152	210.228	389.913998	152	-137.83700071927163	553.8153184284294	1	44	41
K562_skew	[0.5,1.0)	pELS	COMMON	non-CpG-ti	1147	1147	161.743	33.166517	1144	-431.14799959934317	3769.4884909272064	44	332	265
K562_skew	[0.5,1.0)	pELS	COMMON	non-CpG-tv	742	742	50.73	6.61646	738	-97.16500092088253	1836.1264009616045	40	228	216
K562_skew	[0.5,1.0)	pELS	COMMON	unknown	3	0	0	0	3	-0.11400000751018499	0.1541160002317427	0	0	0
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	CpG	222	222	341.526	663.607126	220	-159.8080008194083	849.1750509143443	7	54	50
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	non-CpG-ti	1203	1203	183.504	38.47526	1202	51.88700008834706	4139.648769041447	75	306	276
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	non-CpG-tv	856	856	64.202	9.097802	848	99.54099889006473	2095.6529626537854	59	235	222
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	unknown	1	0	0	0	1	-4.05600023269653	16.4511378876343	0	1	0
K562_skew	[0.5,1.0)	pELS	RARE	CpG	652	652	1002.214	1988.160906	650	-359.0479999100788	2280.5183895887117	31	173	195
K562_skew	[0.5,1.0)	pELS	RARE	non-CpG-ti	3033	3033	459.088	93.619598	3028	231.33799881965405	10490.026948375657	225	760	745
K562_skew	[0.5,1.0)	pELS	RARE	non-CpG-tv	2459	2459	192.171	31.405225	2452	438.23199958156334	8127.960830760063	207	715	733
K562_skew	[0.5,1.0)	pELS	RARE	unknown	7	0	0	0	6	-4.049999970942734	11.73739379758513	0	4	1
K562_skew	[0.5,1.0)	pELS	SINGLETON	CpG	1876	1876	1599.952	2315.033444	1875	-10.13800293987154	7570.377102029026	172	625	744
K562_skew	[0.5,1.0)	pELS	SINGLETON	non-CpG-ti	29280	29280	4174.112	761.501256	29255	7217.090014483081	97626.98920017568	2519	7561	6842
K562_skew	[0.5,1.0)	pELS	SINGLETON	non-CpG-tv	25989	25989	1713.17	199.933274	25955	8050.8979792486625	90297.43754689104	2515	7326	7133
K562_skew	[0.5,1.0)	pELS	SINGLETON	unknown	34	0	0	0	32	10.923999633640058	90.80417149684163	1	8	6
K562_skew	[0.5,1.0)	pELS	ULTRARARE	CpG	2955	2955	4012.873	7476.1663929999995	2949	-1262.9880009113108	11173.11628056543	166	847	936
K562_skew	[0.5,1.0)	pELS	ULTRARARE	non-CpG-ti	19288	19288	2918.0119999999997	580.112942	19266	3738.833999229245	63598.909423129866	1640	4929	4559
K562_skew	[0.5,1.0)	pELS	ULTRARARE	non-CpG-tv	15515	15515	1148.892	165.163808	15496	4221.926002386029	55523.31635389112	1445	4483	4362
K562_skew	[0.5,1.0)	pELS	ULTRARARE	unknown	64	0	0	0	61	-31.499000033363746	257.64450601268106	3	21	7
K562_skew	[1.0,1.5)	Other cCREs	COMMON	CpG	92	92	194.345	444.507777	90	-87.13900053780519	331.26603328092125	2	7	13
K562_skew	[1.0,1.5)	Other cCREs	COMMON	non-CpG-ti	566	566	76.603	13.247313	566	-363.57799974549573	1395.4449655794224	5	23	62
K562_skew	[1.0,1.5)	Other cCREs	COMMON	non-CpG-tv	320	320	18.809	2.159299	319	-119.43899940513074	563.6745958262026	4	15	36
K562_skew	[1.0,1.5)	Other cCREs	COMMON	unknown	4	0	0	0	3	0.319000005722046	0.101761003650665	0	0	0
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	CpG	128	128	294.761	708.105131	128	-109.30599992256617	272.47333725880435	0	4	9
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	non-CpG-ti	504	504	76.763	15.919473	503	-150.6010010977043	877.1613812612142	6	26	37
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	non-CpG-tv	306	306	18.529	1.8022850000000001	299	-29.359999569947846	314.7506702627753	5	14	25
K562_skew	[1.0,1.5)	Other cCREs	RARE	CpG	334	334	746.528	1765.447552	334	-306.36899912171066	837.316962010432	2	17	21
K562_skew	[1.0,1.5)	Other cCREs	RARE	non-CpG-ti	1172	1172	178.343	35.166851	1165	-297.5490010643844	1471.825675072697	11	55	93
K562_skew	[1.0,1.5)	Other cCREs	RARE	non-CpG-tv	718	718	46.81	6.15513	709	-115.19400033657433	1220.692447256126	12	33	47
K562_skew	[1.0,1.5)	Other cCREs	RARE	unknown	1	0	0	0	0	0	0	0	0	0
K562_skew	[1.0,1.5)	Other cCREs	SINGLETON	CpG	264	264	504.13599999999997	1058.644722	264	-192.55600025679462	734.8212369919645	3	18	23
K562_skew	[1.0,1.5)	Other cCREs	SINGLETON	non-CpG-ti	10159	10159	1431.327	255.854987	10113	-1178.2419978606054	14552.901443259927	204	402	687
K562_skew	[1.0,1.5)	Other cCREs	SINGLETON	non-CpG-tv	7501	7501	441.912	43.203126	7441	-805.8239955370083	10202.880345856298	149	300	553
K562_skew	[1.0,1.5)	Other cCREs	SINGLETON	unknown	5	0	0	0	5	0.1809999980032448	0.0269450000080467	0	1	1
K562_skew	[1.0,1.5)	Other cCREs	ULTRARARE	CpG	1055	1055	2247.993	5092.369689	1048	-994.2930023497903	3470.185143397399	7	58	76
K562_skew	[1.0,1.5)	Other cCREs	ULTRARARE	non-CpG-ti	6885	6885	1040.012	207.785336	6848	-1142.6369988730871	9795.080343159103	115	260	500
K562_skew	[1.0,1.5)	Other cCREs	ULTRARARE	non-CpG-tv	4502	4502	286.723	30.503423	4456	-666.9439956756544	6271.049976988332	68	201	331
K562_skew	[1.0,1.5)	Other cCREs	ULTRARARE	unknown	11	0	0	0	7	-0.634000033140179	2.1155560564490554	0	1	1
K562_skew	[1.0,1.5)	PLS	COMMON	CpG	6	6	10.008	20.490616	6	-8.693000040948379	22.364203547069536	0	2	1
K562_skew	[1.0,1.5)	PLS	COMMON	non-CpG-ti	46	46	5.746	0.886008	46	13.206000559031974	190.7481169216704	4	19	17
K562_skew	[1.0,1.5)	PLS	COMMON	non-CpG-tv	34	34	2.671	0.308799	34	2.564000187441701	78.36905512475028	5	17	17
K562_skew	[1.0,1.5)	PLS	LOW_FREQ	CpG	7	7	8.507	14.884399	7	-6.16000002622604	25.720810139837234	0	3	3
K562_skew	[1.0,1.5)	PLS	LOW_FREQ	non-CpG-ti	50	50	6.488	1.041498	50	46.75299998745322	442.87015325995617	13	9	17
K562_skew	[1.0,1.5)	PLS	LOW_FREQ	non-CpG-tv	49	49	4.225	0.774767	49	8.708001125603923	247.99672113735826	8	21	18
K562_skew	[1.0,1.5)	PLS	RARE	CpG	31	31	37.125	68.071975	31	-24.44800025597215	227.23098545393853	1	10	13
K562_skew	[1.0,1.5)	PLS	RARE	non-CpG-ti	153	153	20.881	3.4338130000000002	153	5.334000928327372	836.9112963842479	14	54	63
K562_skew	[1.0,1.5)	PLS	RARE	non-CpG-tv	146	146	14.172	3.210616	146	100.700999696739	749.2956957654659	23	53	63
K562_skew	[1.0,1.5)	PLS	RARE	unknown	2	0	0	0	2	-3.72399991750717	10.7208394579029	0	2	0
K562_skew	[1.0,1.5)	PLS	SINGLETON	CpG	151	151	96.88	115.52826400000001	151	114.23199971485893	927.4997115024179	32	60	95
K562_skew	[1.0,1.5)	PLS	SINGLETON	non-CpG-ti	1221	1221	173.43	30.066954	1221	950.9220011763973	8124.732943227716	242	422	442
K562_skew	[1.0,1.5)	PLS	SINGLETON	non-CpG-tv	1540	1540	127.579	18.632419	1539	1507.7310021101728	11336.736026630591	336	538	675
K562_skew	[1.0,1.5)	PLS	SINGLETON	unknown	3	0	0	0	3	-2.6320000141859077	5.955926066248656	0	2	0
K562_skew	[1.0,1.5)	PLS	ULTRARARE	CpG	164	164	159.486	256.433664	164	-15.74699946492914	1073.413631708532	18	59	78
K562_skew	[1.0,1.5)	PLS	ULTRARARE	non-CpG-ti	872	872	127.712	23.185696	871	726.5079978132854	7004.952162716182	182	299	327
K562_skew	[1.0,1.5)	PLS	ULTRARARE	non-CpG-tv	900	900	86.972	14.689544	898	665.0470007215627	5359.074376562233	163	339	389
K562_skew	[1.0,1.5)	PLS	ULTRARARE	unknown	6	0	0	0	6	1.828000009059906	2.139034021297457	0	3	1
K562_skew	[1.0,1.5)	dELS	COMMON	CpG	285	285	531.104	1127.3074100000001	285	-271.5489988654153	828.772926972147	3	31	74
K562_skew	[1.0,1.5)	dELS	COMMON	non-CpG-ti	1639	1639	218.21699999999998	37.674063	1635	-734.7379999270197	4203.088062040005	44	196	394
K562_skew	[1.0,1.5)	dELS	COMMON	non-CpG-tv	834	834	49.505	5.506913	832	-228.2319985133363	1981.8790703733514	29	94	200
K562_skew	[1.0,1.5)	dELS	COMMON	unknown	4	0	0	0	4	-3.465000033378601	3.3008950916338007	0	1	1
K562_skew	[1.0,1.5)	dELS	LOW_FREQ	CpG	354	354	721.091	1601.330581	353	-359.08099863503594	1200.237541745928	1	40	83
K562_skew	[1.0,1.5)	dELS	LOW_FREQ	non-CpG-ti	1395	1395	198.744	37.307134	1394	-217.50999759859408	3323.9613169561007	59	120	255
K562_skew	[1.0,1.5)	dELS	LOW_FREQ	non-CpG-tv	887	887	58.821	8.157773	884	46.10899851925201	2242.553138806553	61	83	191
K562_skew	[1.0,1.5)	dELS	RARE	CpG	997	997	2019.21	4403.628354	995	-968.3390013738536	4087.5008000878397	17	100	267
K562_skew	[1.0,1.5)	dELS	RARE	non-CpG-ti	3551	3551	524.751	102.54961899999999	3539	-579.8740021915875	8007.8898853809515	127	315	682
K562_skew	[1.0,1.5)	dELS	RARE	non-CpG-tv	2337	2337	155.021	20.652713	2334	61.99199932976621	6500.325784418142	124	235	497
K562_skew	[1.0,1.5)	dELS	RARE	unknown	3	0	0	0	3	0	0	0	0	1
K562_skew	[1.0,1.5)	dELS	SINGLETON	CpG	1049	1049	1822.654	3651.58043	1049	-788.3169991240139	4327.073789613727	39	123	282
K562_skew	[1.0,1.5)	dELS	SINGLETON	non-CpG-ti	33899	33899	4661.863	808.2798730000001	33858	-759.4890019693408	78980.7876541337	1639	3071	5946
K562_skew	[1.0,1.5)	dELS	SINGLETON	non-CpG-tv	25298	25298	1436.079	134.734351	25251	2004.7480009746496	59516.94276538951	1388	2439	5140
K562_skew	[1.0,1.5)	dELS	SINGLETON	unknown	14	0	0	0	14	-4.882000029087055	13.83531617580319	0	3	1
K562_skew	[1.0,1.5)	dELS	ULTRARARE	CpG	3918	3918	7657.04	16339.954556	3917	-3377.360996002798	15003.169464417111	99	457	1030
K562_skew	[1.0,1.5)	dELS	ULTRARARE	non-CpG-ti	22424	22424	3291.627	631.103427	22396	-1176.1169976813248	51142.18606912043	1087	2066	4005
K562_skew	[1.0,1.5)	dELS	ULTRARARE	non-CpG-tv	14580	14580	914.708	103.630562	14541	444.47700144257396	34149.835102313744	754	1447	2874
K562_skew	[1.0,1.5)	dELS	ULTRARARE	unknown	8	0	0	0	8	-1.451000049710274	5.113191015436886	0	0	2
K562_skew	[1.0,1.5)	non-cCRE	COMMON	CpG	310	310	627.263	1413.953491	309	-326.6060005258769	940.6006220612244	2	19	9
K562_skew	[1.0,1.5)	non-cCRE	COMMON	non-CpG-ti	3379	3379	447.498	78.394464	3359	-2740.471000907828	8627.09363077414	17	173	45
K562_skew	[1.0,1.5)	non-cCRE	COMMON	non-CpG-tv	1629	1629	107.14	12.794492	1614	-689.8650011830034	2388.0992427046053	8	87	31
K562_skew	[1.0,1.5)	non-cCRE	COMMON	unknown	9	0	0	0	7	-5.654000014066699	13.00828619189406	0	1	0
K562_skew	[1.0,1.5)	non-cCRE	LOW_FREQ	CpG	477	477	1053.1299999999999	2458.869868	471	-531.48300177278	1850.8442823887156	1	26	16
K562_skew	[1.0,1.5)	non-cCRE	LOW_FREQ	non-CpG-ti	3101	3101	450.487	90.861135	3077	-1109.1489985185908	4519.728508051644	15	143	46
K562_skew	[1.0,1.5)	non-cCRE	LOW_FREQ	non-CpG-tv	1829	1829	125.332	16.141212	1808	-438.52499845426087	2298.188260614335	15	79	28
K562_skew	[1.0,1.5)	non-cCRE	LOW_FREQ	unknown	7	0	0	0	6	-0.07899984344839905	7.731799260097218	0	0	0
K562_skew	[1.0,1.5)	non-cCRE	RARE	CpG	1328	1328	2974.589	7021.841289	1316	-1338.9750007577247	3866.560642135826	6	70	32
K562_skew	[1.0,1.5)	non-cCRE	RARE	non-CpG-ti	7564	7564	1110.007	216.47012900000001	7493	-2496.520002836479	11492.328380975589	66	313	103
K562_skew	[1.0,1.5)	non-cCRE	RARE	non-CpG-tv	4832	4832	325.734	40.551936	4761	-849.0669973341285	5948.8582193781585	54	229	91
K562_skew	[1.0,1.5)	non-cCRE	RARE	unknown	11	0	0	0	7	-3.1889999210834494	15.13501444034341	0	0	0
K562_skew	[1.0,1.5)	non-cCRE	SINGLETON	CpG	1105	1105	2019.303	4204.296923	1103	-763.8770016719355	3016.1257983194687	20	111	67
K562_skew	[1.0,1.5)	non-cCRE	SINGLETON	non-CpG-ti	63652	63652	8892.236	1568.770332	63202	-10472.298996353758	79755.8016581398	749	2536	819
K562_skew	[1.0,1.5)	non-cCRE	SINGLETON	non-CpG-tv	48275	48275	2899.32	280.232232	47879	-4319.219976854863	55182.58572498884	677	2203	854
K562_skew	[1.0,1.5)	non-cCRE	SINGLETON	unknown	65	0	0	0	53	-14.65600010752679	50.75964164601334	0	7	0
K562_skew	[1.0,1.5)	non-cCRE	ULTRARARE	CpG	4325	4325	9187.993	20764.140525	4303	-3755.1729954521875	12732.655335190211	34	275	126
K562_skew	[1.0,1.5)	non-cCRE	ULTRARARE	non-CpG-ti	43893	43893	6491.172	1270.0061	43561	-9656.286993652118	58658.3155179166	468	1793	524
K562_skew	[1.0,1.5)	non-cCRE	ULTRARARE	non-CpG-tv	28826	28826	1897.488	212.518758	28534	-4015.3989836894903	33498.055315587335	345	1369	517
K562_skew	[1.0,1.5)	non-cCRE	ULTRARARE	unknown	51	0	0	0	38	-14.981999881565578	90.62737536150019	1	5	1
K562_skew	[1.0,1.5)	pELS	COMMON	CpG	42	42	64.902	134.147226	42	-32.540999509394204	249.47957440755496	2	12	15
K562_skew	[1.0,1.5)	pELS	COMMON	non-CpG-ti	235	235	32.336	6.139766	235	-78.15299987979245	657.6252769571863	13	67	65
K562_skew	[1.0,1.5)	pELS	COMMON	non-CpG-tv	158	158	10.724	1.199324	157	-12.41800051997416	432.5146548072167	6	52	50
K562_skew	[1.0,1.5)	pELS	COMMON	unknown	1	0	0	0	1	-1.20099997520447	1.44240094044113	0	1	0
K562_skew	[1.0,1.5)	pELS	LOW_FREQ	CpG	42	42	63.002	123.434358	42	-27.497999826446193	113.73530917867897	0	9	13
K562_skew	[1.0,1.5)	pELS	LOW_FREQ	non-CpG-ti	251	251	33.992	5.880266	251	-12.072000341722712	501.34953568005295	10	57	49
K562_skew	[1.0,1.5)	pELS	LOW_FREQ	non-CpG-tv	184	184	14.791	2.449215	184	5.117998735513559	645.2589363331377	14	59	56
K562_skew	[1.0,1.5)	pELS	RARE	CpG	143	143	235.465	484.642463	143	-113.050000200281	516.2692194498425	4	34	40
K562_skew	[1.0,1.5)	pELS	RARE	non-CpG-ti	589	589	84.273	15.818889	589	63.310999928973594	1678.7997257842037	42	146	156
K562_skew	[1.0,1.5)	pELS	RARE	non-CpG-tv	493	493	39.814	6.018092	492	121.10699886153455	1411.7367750820154	42	140	148
K562_skew	[1.0,1.5)	pELS	RARE	unknown	3	0	0	0	2	1.343999981880188	0.9260659727897651	0	1	0
K562_skew	[1.0,1.5)	pELS	SINGLETON	CpG	376	376	263.575	350.296155	376	100.82100014248863	1425.4845553220412	41	140	169
K562_skew	[1.0,1.5)	pELS	SINGLETON	non-CpG-ti	5767	5767	794.383	135.570091	5760	1182.5869965739557	18622.734320158776	489	1503	1341
K562_skew	[1.0,1.5)	pELS	SINGLETON	non-CpG-tv	5394	5394	386.567	49.039045	5389	1743.8670042955787	18714.024706782955	542	1487	1602
K562_skew	[1.0,1.5)	pELS	SINGLETON	unknown	8	0	0	0	8	-5.114000156521797	19.741342905081993	0	5	2
K562_skew	[1.0,1.5)	pELS	ULTRARARE	CpG	647	647	883.7909999999999	1663.399411	647	-203.22599873645228	3227.2647193649127	45	175	238
K562_skew	[1.0,1.5)	pELS	ULTRARARE	non-CpG-ti	3741	3741	543.625	102.113373	3737	451.845003095572	11866.664770101166	300	988	898
K562_skew	[1.0,1.5)	pELS	ULTRARARE	non-CpG-tv	3369	3369	274.802	40.725818	3364	932.851997402962	12063.0273380031	321	990	1023
K562_skew	[1.0,1.5)	pELS	ULTRARARE	unknown	16	0	0	0	15	-14.794999875128262	63.336324393662885	0	8	2
K562_skew	[1.5,Inf)	Other cCREs	COMMON	CpG	20	20	39.901	88.186263	20	-25.97799955308438	86.49578018217731	0	1	8
K562_skew	[1.5,Inf)	Other cCREs	COMMON	non-CpG-ti	243	243	30.094	4.799578	242	-219.16899896983526	913.6620278508545	3	16	31
K562_skew	[1.5,Inf)	Other cCREs	COMMON	non-CpG-tv	113	113	7.015	0.755303	112	-58.38700053573126	195.46832311666856	1	12	12
K562_skew	[1.5,Inf)	Other cCREs	LOW_FREQ	CpG	38	38	87.258	210.472228	38	-29.536000087857243	78.9256852721278	1	1	2
K562_skew	[1.5,Inf)	Other cCREs	LOW_FREQ	non-CpG-ti	165	165	22.43	4.0171	165	-45.34999945666643	207.52490148600344	2	7	12
K562_skew	[1.5,Inf)	Other cCREs	LOW_FREQ	non-CpG-tv	83	83	4.801	0.394109	83	-1.1680001160129825	131.36385637540363	3	3	4
K562_skew	[1.5,Inf)	Other cCREs	RARE	CpG	83	83	184.885	427.667723	83	-78.26199907436963	286.14992320533844	0	3	8
K562_skew	[1.5,Inf)	Other cCREs	RARE	non-CpG-ti	382	382	54.597	9.776257	382	-131.13700053212233	667.7673465319392	6	17	24
K562_skew	[1.5,Inf)	Other cCREs	RARE	non-CpG-tv	241	241	14.894	1.5604	238	-63.16099924407901	274.10396285239653	3	9	7
K562_skew	[1.5,Inf)	Other cCREs	SINGLETON	CpG	67	67	136.356	298.478654	66	-37.69000048539605	180.71390423786252	2	3	4
K562_skew	[1.5,Inf)	Other cCREs	SINGLETON	non-CpG-ti	3571	3571	495.398	84.81845200000001	3566	-668.2689984637545	4797.227952981683	53	107	213
K562_skew	[1.5,Inf)	Other cCREs	SINGLETON	non-CpG-tv	2348	2348	134.245	12.298451	2329	-299.89299834088894	3318.6781575604223	40	106	128
K562_skew	[1.5,Inf)	Other cCREs	SINGLETON	unknown	3	0	0	0	1	0.11599999666214	0.0134559992256165	0	1	0
K562_skew	[1.5,Inf)	Other cCREs	ULTRARARE	CpG	305	305	675.507	1583.1276090000001	304	-308.842001340352	1049.6879131598894	1	14	22
K562_skew	[1.5,Inf)	Other cCREs	ULTRARARE	non-CpG-ti	2302	2302	330.987	59.455512999999996	2290	-496.60699908446986	3671.9739010923886	45	86	135
K562_skew	[1.5,Inf)	Other cCREs	ULTRARARE	non-CpG-tv	1369	1369	86.883	8.937097	1350	-91.23099863529204	1868.6398456278891	30	68	87
K562_skew	[1.5,Inf)	Other cCREs	ULTRARARE	unknown	2	0	0	0	1	0.130999997258186	0.0171609992816448	0	0	0
K562_skew	[1.5,Inf)	PLS	COMMON	non-CpG-ti	17	17	2.074	0.284558	17	-13.52800002694131	41.132184195533725	1	6	5
K562_skew	[1.5,Inf)	PLS	COMMON	non-CpG-tv	5	5	0.183	0.007263	5	-2.839999899268148	11.025467584068306	0	3	2
K562_skew	[1.5,Inf)	PLS	LOW_FREQ	CpG	3	3	3.788	7.053306	3	-6.01100017875433	30.152915115999708	0	1	3
K562_skew	[1.5,Inf)	PLS	LOW_FREQ	non-CpG-ti	17	17	2.053	0.277395	17	13.770999947097158	54.860794627974755	3	4	6
K562_skew	[1.5,Inf)	PLS	LOW_FREQ	non-CpG-tv	16	16	1.765	0.337279	16	-7.832000197842716	24.70364098491209	0	6	3
K562_skew	[1.5,Inf)	PLS	RARE	CpG	3	3	6.162	13.78805	3	-5.422000013291845	14.981076278751177	0	1	1
K562_skew	[1.5,Inf)	PLS	RARE	non-CpG-ti	36	36	4.728	0.691278	36	8.349000165238982	78.27170170199257	4	12	19
K562_skew	[1.5,Inf)	PLS	RARE	non-CpG-tv	40	40	3.854	0.586582	40	13.872000155039116	117.27228897574977	3	15	17
K562_skew	[1.5,Inf)	PLS	SINGLETON	CpG	35	35	14.517	11.801987	35	45.45699975267052	276.15469362917264	10	15	21
K562_skew	[1.5,Inf)	PLS	SINGLETON	non-CpG-ti	372	372	50.736	8.323406	372	290.0950020458548	2550.294182884256	74	120	141
K562_skew	[1.5,Inf)	PLS	SINGLETON	non-CpG-tv	441	441	35.995	4.946535	441	396.62999850604695	3039.1996790748776	90	159	203
K562_skew	[1.5,Inf)	PLS	SINGLETON	unknown	1	0	0	0	1	-0.460999995470047	0.212520995823383	0	0	1
K562_skew	[1.5,Inf)	PLS	ULTRARARE	CpG	26	26	27.875	48.124105	26	13.396000109612933	135.79875072594405	4	7	15
K562_skew	[1.5,Inf)	PLS	ULTRARARE	non-CpG-ti	238	238	32.581	5.2717469999999995	238	150.34900039050262	1300.5076887074329	46	82	79
K562_skew	[1.5,Inf)	PLS	ULTRARARE	non-CpG-tv	266	266	26.698	4.814352	266	218.91199788451212	1826.5326381441191	58	91	122
K562_skew	[1.5,Inf)	PLS	ULTRARARE	unknown	4	0	0	0	4	-1.257999897003177	2.465817771274569	0	3	0
K562_skew	[1.5,Inf)	dELS	COMMON	CpG	88	88	170.431	371.243489	88	-98.68099986203019	473.27958057744166	0	21	43
K562_skew	[1.5,Inf)	dELS	COMMON	non-CpG-ti	620	620	80.716	13.983528	620	-356.91600036760804	1653.0722952967203	12	78	153
K562_skew	[1.5,Inf)	dELS	COMMON	non-CpG-tv	304	304	17.842	1.77444	303	-58.47399999026673	724.4223826332424	19	49	89
K562_skew	[1.5,Inf)	dELS	COMMON	unknown	1	0	0	0	1	0.25	0.0625	0	0	0
K562_skew	[1.5,Inf)	dELS	LOW_FREQ	CpG	105	105	221.24699999999999	496.053705	105	-139.46499996259803	499.96098163006076	1	13	28
K562_skew	[1.5,Inf)	dELS	LOW_FREQ	non-CpG-ti	469	469	65.421	11.700327	467	-95.78299879003302	890.7385903366888	14	53	80
K562_skew	[1.5,Inf)	dELS	LOW_FREQ	non-CpG-tv	312	312	19.632	2.11258	312	-35.923999377060674	438.84314212382867	7	38	52
K562_skew	[1.5,Inf)	dELS	RARE	CpG	307	307	640.284	1417.44741	307	-221.3139999629932	1104.0322481586243	5	30	78
K562_skew	[1.5,Inf)	dELS	RARE	non-CpG-ti	1216	1216	165.787	29.004361	1215	-230.25700154283538	2744.39810344647	46	106	199
K562_skew	[1.5,Inf)	dELS	RARE	non-CpG-tv	792	792	49.97	5.873548	792	-82.57300002395635	2031.7279465641764	31	86	174
K562_skew	[1.5,Inf)	dELS	RARE	unknown	1	0	0	0	1	0.061999998986721	0.00384399987435341	0	0	0
K562_skew	[1.5,Inf)	dELS	SINGLETON	CpG	337	337	595.006	1194.692512	336	-321.8829995580018	1321.3937368763206	5	33	85
K562_skew	[1.5,Inf)	dELS	SINGLETON	non-CpG-ti	11754	11754	1569.398	257.30247	11736	-694.8789969051726	25646.063659897576	502	1133	2077
K562_skew	[1.5,Inf)	dELS	SINGLETON	non-CpG-tv	8240	8240	464.751	41.932609	8227	333.70800452958787	19579.170405425128	424	858	1667
K562_skew	[1.5,Inf)	dELS	SINGLETON	unknown	9	0	0	0	9	-0.7559999898076051	2.4137600616121317	0	0	0
K562_skew	[1.5,Inf)	dELS	ULTRARARE	CpG	1323	1323	2647.313	5711.553987	1323	-1170.8760009141408	4997.475071532568	28	169	349
K562_skew	[1.5,Inf)	dELS	ULTRARARE	non-CpG-ti	7531	7531	1059.528	187.260278	7519	-676.1329969203797	17373.039628744064	327	673	1283
K562_skew	[1.5,Inf)	dELS	ULTRARARE	non-CpG-tv	4666	4666	290.661	30.668927	4656	-12.397999325301454	11592.793774594027	235	462	930
K562_skew	[1.5,Inf)	dELS	ULTRARARE	unknown	3	0	0	0	3	-2.9209998920559843	9.843160355819714	0	1	1
K562_skew	[1.5,Inf)	non-cCRE	COMMON	CpG	58	58	119.896	274.473682	58	-36.36300080269575	191.27376410072117	1	7	2
K562_skew	[1.5,Inf)	non-cCRE	COMMON	non-CpG-ti	1569	1569	180.679	26.514633	1560	-1538.8980009281088	4406.536304808976	5	88	17
K562_skew	[1.5,Inf)	non-cCRE	COMMON	non-CpG-tv	536	536	31.568	2.981438	533	-317.50200088811107	1049.8667131254658	5	35	9
K562_skew	[1.5,Inf)	non-cCRE	COMMON	unknown	4	0	0	0	4	-6.7539999932050705	18.61212589399716	0	0	0
K562_skew	[1.5,Inf)	non-cCRE	LOW_FREQ	CpG	88	88	199.639	473.652531	88	-122.41400048299691	445.3548357430831	1	5	2
K562_skew	[1.5,Inf)	non-cCRE	LOW_FREQ	non-CpG-ti	1289	1289	156.083	23.519913	1279	-807.6590000794969	2586.357899056874	6	72	12
K562_skew	[1.5,Inf)	non-cCRE	LOW_FREQ	non-CpG-tv	583	583	35.487	3.502907	580	-183.17899918463075	939.0722929768734	6	22	11
K562_skew	[1.5,Inf)	non-cCRE	LOW_FREQ	unknown	1	0	0	0	1	0	0	0	0	0
K562_skew	[1.5,Inf)	non-cCRE	RARE	CpG	274	274	630.299	1522.765967	274	-271.9509990889345	871.1990400038602	4	16	10
K562_skew	[1.5,Inf)	non-cCRE	RARE	non-CpG-ti	3104	3104	387.426	61.00472	3088	-1531.0780001464295	5535.779436296398	20	158	35
K562_skew	[1.5,Inf)	non-cCRE	RARE	non-CpG-tv	1397	1397	87.032	9.479298	1383	-438.1039984651144	2273.092414779364	18	80	25
K562_skew	[1.5,Inf)	non-cCRE	RARE	unknown	1	0	0	0	0	0	0	0	0	0
K562_skew	[1.5,Inf)	non-cCRE	SINGLETON	CpG	231	231	433.597	942.199037	230	-149.82499938760887	641.5723079774826	5	20	21
K562_skew	[1.5,Inf)	non-cCRE	SINGLETON	non-CpG-ti	20972	20972	2844.108	474.590548	20858	-4876.106997848837	28558.763993883647	229	902	313
K562_skew	[1.5,Inf)	non-cCRE	SINGLETON	non-CpG-tv	13585	13585	782.79	70.61015	13488	-1556.33499601751	17272.240734220308	211	717	285
K562_skew	[1.5,Inf)	non-cCRE	SINGLETON	unknown	19	0	0	0	15	-3.03800000995398	5.147954034816383	0	0	0
