skew_type	skew_bin	ccre_class	mut_class	af_class	n_active_trained	n_active_untrained	n_active_all	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	0	1	1	55	55	3.201	0.285807	55	-2.562999909743655	58.36224604135522	2	4	27
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	0	2	2	9	9	0.473	0.027207000000000002	9	-5.743000119924547	10.578079434450636	0	1	6
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	1	0	1	93	93	6.525	0.941819	93	-19.42900034412742	156.84703685402107	1	12	45
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	1	1	2	28	28	1.982	0.24814	28	-5.394000120460992	32.88330418378628	1	4	20
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	1	2	3	8	8	0.686	0.0763	8	5.114999912679187	12.64946439925195	0	1	6
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	1	3	4	2	2	0.302	0.045602	2	2.45100009441375	19.57522574200636	1	0	1
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	2	0	2	7	7	0.384	0.030712000000000003	7	-0.41600000858306985	7.803552114651688	0	1	3
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	2	1	3	7	7	0.28400000000000003	0.01399	7	8.475999683141719	74.23343184755387	2	2	5
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	2	2	4	7	7	0.446	0.031952	7	9.681999526917943	88.6889181054823	2	2	5
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	2	3	5	4	4	0.249	0.019791000000000003	4	4.46300007402897	12.090061586756988	1	1	4
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	3	0	3	1	1	0.105	0.011025	1	0.799000024795532	0.638401039623261	0	0	0
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	3	2	5	2	2	0.124	0.009736	2	1.06300000101328	1.39574499731243	0	1	1
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	COMMON	3	3	6	8	8	0.358	0.018896	8	6.043999888002876	15.94449134132137	1	2	7
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	0	0	0	566	566	37.899	4.588489	562	-110.73399835173038	1031.4912286450362	13	40	175
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	0	1	1	51	51	2.898	0.281148	51	2.41000002250075	111.04887561303526	2	8	32
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	0	2	2	13	13	0.671	0.044409000000000004	13	6.882999934256077	60.928810926788564	2	1	10
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	0	3	3	1	1	0.128	0.016384	1	0.485000014305115	0.235225013875962	0	0	1
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	1	0	1	97	97	6.729	0.853703	97	8.05699999956413	297.5458819695205	4	13	48
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	1	1	2	36	36	1.875	0.137353	36	48.39199923351404	259.08970075243764	10	5	26
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	1	2	3	20	20	1.134	0.100858	20	17.2059999704361	79.07817374166353	3	1	12
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	1	3	4	1	1	0.03	9e-4	1	4.42999982833862	19.6248984790802	1	0	1
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	2	0	2	9	9	0.601	0.069291	9	-3.5669998675584718	12.223394407342681	0	2	5
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	2	1	3	15	15	0.906	0.077002	15	-2.4080000519752587	27.157094551843212	0	3	10
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	2	2	4	13	13	1.043	0.15945700000000002	13	11.348000042140486	77.64607715093508	1	2	11
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	2	3	5	9	9	0.588	0.050986	9	-0.4350000806152863	5.2943829126073165	0	3	6
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	3	0	3	1	1	0.03	9e-4	1	-1.96200001239777	3.84944404864883	0	0	0
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	3	1	4	1	1	0.03	9e-4	1	2.40100002288818	5.76480110990906	1	1	1
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	3	2	5	2	2	0.082	0.003362	2	5.823000133037564	25.99767011740779	1	1	2
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	LOW_FREQ	3	3	6	26	26	2.073	0.244731	26	40.242999665439136	343.4925899745773	9	7	21
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	0	0	0	1359	1359	86.393	9.074367	1353	-77.28900020336737	2860.6487986006687	56	102	422
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	0	1	1	201	201	13.225	1.454037	201	44.83400053018714	475.4226792477264	15	22	111
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	0	2	2	28	28	1.724	0.140448	28	-4.450999792432404	39.89687912971909	0	3	17
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	0	3	3	3	3	0.22	0.020666	3	-0.31899997591972	2.848601045440673	0	0	3
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	1	0	1	245	245	16.727	2.548089	242	59.055999953765394	671.389593504019	20	28	129
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	1	1	2	120	120	6.782	0.611928	120	58.39599980611819	566.7313904370418	16	27	67
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	1	2	3	32	32	1.581	0.113195	32	45.63599955104298	290.9660747015284	7	6	22
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	1	3	4	12	12	0.834	0.093262	12	13.30000042915344	116.5992735395501	2	1	11
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	2	0	2	32	32	2.09	0.19722	32	0.20700011774897553	95.19852520156854	2	5	22
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	2	1	3	42	42	2.583	0.316017	42	44.57900123111905	234.71032975744288	8	7	29
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	2	2	4	25	25	1.855	0.318571	25	29.561000160872986	180.11355231839337	3	5	21
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	2	3	5	33	33	2.6270000000000002	0.336291	33	40.68600023537877	372.26782912236445	9	7	29
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	3	0	3	1	1	0.117	0.013689	1	0.799000024795532	0.638401039623261	0	0	0
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	3	1	4	2	2	0.07100000000000001	0.002581	2	2.6990000009536748	5.994581066698079	1	1	1
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	3	2	5	13	13	1.7510000000000001	0.681633	13	33.51599986478687	246.94691971118266	4	5	11
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	RARE	3	3	6	52	52	4.891	0.761247	52	88.70799965411425	553.2471907180117	17	14	44
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	SINGLETON	0	0	0	14809	14809	867.884	81.697522	14763	3.995007284568006	32320.63783978283	623	1148	4773
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	SINGLETON	0	1	1	2045	2045	114.227	10.150941	2043	486.23999866424134	6247.510995498929	171	198	1112
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	SINGLETON	0	2	2	300	300	15.158	1.08837	300	234.228999434039	1649.907919019063	41	30	195
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	SINGLETON	0	3	3	40	40	2.012	0.132104	40	34.00200062617663	301.0519172356913	7	8	28
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	SINGLETON	1	0	1	2798	2798	164.988	15.262084	2792	691.1760019371288	9019.455726499074	225	354	1395
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	SINGLETON	1	1	2	1197	1197	68.82	6.459376	1193	558.2350012602984	5363.344782556784	143	166	739
