skew_type	skew_bin	ccre_class	af_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
mean_skew	[-0.5,-0.2)	dELS	SINGLETON	1138936	1138587	276363.733	363083.588017	1137073	139793.07191256774	3047025.4072405617	71961	105095	273694
mean_skew	[-0.5,-0.2)	dELS	ULTRARARE	992901	992587	779648.884	1580306.857302	991074	-197130.1120749415	2945523.111974937	48472	95072	242096
mean_skew	[-0.5,-0.2)	non-cCRE	COMMON	147341	147195	137517.216	293676.633498	145937	-91724.2239142574	303510.6404650874	936	6781	1876
mean_skew	[-0.5,-0.2)	non-cCRE	LOW_FREQ	175385	175130	197813.349	450772.63069900003	173213	-93259.1849046417	340161.4526306271	1434	7012	2422
mean_skew	[-0.5,-0.2)	non-cCRE	RARE	467912	467306	575314.639	1324476.877391	462279	-262842.23472071235	941931.2542598604	3800	18598	6898
mean_skew	[-0.5,-0.2)	non-cCRE	SINGLETON	2367818	2366028	619926.064	869162.489114	2345550	-304229.7751032854	2965660.578231813	35345	88222	40985
mean_skew	[-0.5,-0.2)	non-cCRE	ULTRARARE	2225455	2223552	1990233.6199999999	4221560.184042	2203202	-919091.7909139367	3875233.632050273	23477	88336	35392
mean_skew	[-0.5,-0.2)	pELS	COMMON	8357	8352	5071.6449999999995	9081.071877	8334	-2157.6990022753585	24092.89250252668	418	2446	2300
mean_skew	[-0.5,-0.2)	pELS	LOW_FREQ	11105	11092	7768.231	14677.960747	11073	-1270.3899838700895	39462.92557168792	748	2880	3443
mean_skew	[-0.5,-0.2)	pELS	RARE	29786	29713	22492.039	43335.875389	29722	-2001.4400169499008	111120.00140490895	2211	7509	9206
mean_skew	[-0.5,-0.2)	pELS	SINGLETON	210782	210623	48439.39	50274.093202	210540	84806.91601660755	831435.1443933662	23337	57277	70313
mean_skew	[-0.5,-0.2)	pELS	ULTRARARE	167896	167641	96066.924	167644.801822	167634	22925.848986355235	655538.8078661212	15500	43969	53777
mean_skew	[-1.0,-0.5)	Other cCREs	COMMON	5304	5300	5164.9800000000005	11176.914886	5263	-2912.1569992599525	11846.656141332656	75	316	695
mean_skew	[-1.0,-0.5)	Other cCREs	LOW_FREQ	6516	6511	7365.282	16872.812276	6468	-3002.1850039176657	14362.86128863127	106	289	970
mean_skew	[-1.0,-0.5)	Other cCREs	RARE	17011	16998	21117.258	49268.80781	16874	-8197.239994865959	39983.665702272294	323	743	2489
mean_skew	[-1.0,-0.5)	Other cCREs	SINGLETON	90257	90220	23415.774	32065.367557999998	89779	-1055.4309960899407	175877.56875594624	3119	3542	14901
mean_skew	[-1.0,-0.5)	Other cCREs	ULTRARARE	82102	82069	71845.508	153912.92727	81560	-24371.38797953816	182516.27706775296	2106	3468	12661
mean_skew	[-1.0,-0.5)	PLS	COMMON	610	609	259.16	397.14648999999997	610	394.81999950529996	3853.0475814273705	121	273	321
mean_skew	[-1.0,-0.5)	PLS	LOW_FREQ	1066	1066	444.403	641.704357	1065	1256.648002333123	8917.819872391867	279	429	620
mean_skew	[-1.0,-0.5)	PLS	RARE	3044	3042	1358.395	2110.888179	3042	4323.352003710113	33090.993222539044	929	1146	1855
mean_skew	[-1.0,-0.5)	PLS	SINGLETON	28328	28320	5713.887	4091.886287	28313	60556.276976860034	386748.92650123575	11119	10927	17752
mean_skew	[-1.0,-0.5)	PLS	ULTRARARE	19959	19957	7104.411	9229.493063	19947	36243.25898927718	244727.45983089998	6954	7482	12183
mean_skew	[-1.0,-0.5)	dELS	COMMON	13964	13959	12448.218	25673.13157	13939	-6818.431004464046	40827.488843483865	431	1704	4298
mean_skew	[-1.0,-0.5)	dELS	LOW_FREQ	18199	18194	18985.597	41502.143237000004	18156	-6274.453000763314	60359.9182898494	822	1803	6053
mean_skew	[-1.0,-0.5)	dELS	RARE	49596	49582	56099.057	124113.248929	49493	-15590.9200034407	167747.5485735268	2518	5058	16874
mean_skew	[-1.0,-0.5)	dELS	SINGLETON	280013	279970	74961.476	103627.597956	279568	68242.06093044484	978082.544609855	23512	27672	99758
mean_skew	[-1.0,-0.5)	dELS	ULTRARARE	253962	253906	218352.114	450287.826818	253479	-34495.634028577835	899049.2684686306	16010	25721	88811
mean_skew	[-1.0,-0.5)	non-cCRE	COMMON	26728	26713	28427.747	63284.011093	26495	-17244.740979244823	56265.31627747584	169	1340	490
mean_skew	[-1.0,-0.5)	non-cCRE	LOW_FREQ	31789	31758	41376.601	98385.99531299999	31456	-18744.63998251618	66788.98951277114	248	1288	629
mean_skew	[-1.0,-0.5)	non-cCRE	RARE	85544	85482	120939.423	290774.140807	84681	-52201.2489396684	185233.10674413422	694	3809	1791
mean_skew	[-1.0,-0.5)	non-cCRE	SINGLETON	383870	383680	114348.22499999999	172003.348867	380585	-55174.05086683085	523529.2047661839	5934	17025	10793
mean_skew	[-1.0,-0.5)	non-cCRE	ULTRARARE	387542	387359	397870.438	886140.87864	384255	-174763.62973588958	730950.3874602882	4143	17642	9537
mean_skew	[-1.0,-0.5)	pELS	COMMON	1977	1976	1277.84	2289.18997	1974	-429.05499725206744	6140.456842722478	110	612	703
mean_skew	[-1.0,-0.5)	pELS	LOW_FREQ	2777	2776	2155.287	4222.777545	2770	29.05399858800216	11938.028908472192	245	717	1098
mean_skew	[-1.0,-0.5)	pELS	RARE	7289	7277	5855.798	11462.062706	7277	1039.4029975536996	34458.56529192659	775	1961	2952
mean_skew	[-1.0,-0.5)	pELS	SINGLETON	52577	52550	12823.514	13832.447568	52508	39867.394012418	317458.1641759424	8821	15018	23397
mean_skew	[-1.0,-0.5)	pELS	ULTRARARE	42267	42222	26227.238	46885.386348	42182	15975.44300229335	224281.7504101211	5490	11508	18017
mean_skew	[-1.5,-1.0)	Other cCREs	COMMON	1031	1031	997.566	2138.262552	1021	-589.2400005188538	2373.7045419915967	12	76	156
mean_skew	[-1.5,-1.0)	Other cCREs	LOW_FREQ	1284	1283	1451.505	3387.974587	1270	-559.2990008878986	2494.931207545456	23	60	207
mean_skew	[-1.5,-1.0)	Other cCREs	RARE	3466	3463	4373.47	10293.743938	3429	-1685.9280002840103	7692.476631653259	61	139	523
mean_skew	[-1.5,-1.0)	Other cCREs	SINGLETON	18583	18577	5262.83	7813.12649	18432	-107.93798904563299	31906.779761769973	559	773	3419
mean_skew	[-1.5,-1.0)	Other cCREs	ULTRARARE	17167	17165	15932.515	35291.828731	17004	-5234.622993043973	37314.58170577148	401	742	2794
mean_skew	[-1.5,-1.0)	PLS	COMMON	122	122	78.955	157.150267	121	51.381000341847574	998.9672198473362	26	58	57
mean_skew	[-1.5,-1.0)	PLS	LOW_FREQ	238	237	101.593	153.684217	237	402.4080002838746	2685.342603455263	80	78	170
mean_skew	[-1.5,-1.0)	PLS	RARE	618	618	299.265	493.372767	617	1269.4239975570244	8316.198148596724	232	268	387
mean_skew	[-1.5,-1.0)	PLS	SINGLETON	6821	6819	1460.81	1151.693084	6815	20653.23398633349	134750.4517745264	3480	2734	4719
mean_skew	[-1.5,-1.0)	PLS	ULTRARARE	4689	4688	1793.777	2518.751459	4681	12291.100991376328	82948.92508241587	2168	1864	3134
mean_skew	[-1.5,-1.0)	dELS	COMMON	2729	2729	2588.224	5528.700372	2725	-1238.6130028106274	7914.192254135177	89	321	1012
mean_skew	[-1.5,-1.0)	dELS	LOW_FREQ	3736	3736	4215.329	9585.489637	3727	-1092.7509973661515	11754.121820570766	164	384	1487
mean_skew	[-1.5,-1.0)	dELS	RARE	10041	10038	12175.474	27802.080266	10012	-2724.245999797598	34757.143928577396	553	1047	3982
mean_skew	[-1.5,-1.0)	dELS	SINGLETON	55680	55670	15601.847	22975.163707	55553	18703.95800256915	217374.06330654782	5289	5634	24346
mean_skew	[-1.5,-1.0)	dELS	ULTRARARE	51364	51359	47095.016	100891.447512	51260	-2741.6810045123575	192290.11633238278	3557	5394	21333
mean_skew	[-1.5,-1.0)	non-cCRE	COMMON	5463	5461	6691.209	15330.480945	5405	-3366.11399800761	10576.845356747064	25	280	96
mean_skew	[-1.5,-1.0)	non-cCRE	LOW_FREQ	7044	7041	10075.689	24555.533313	6967	-4215.845993702999	14063.302918907912	40	300	130
mean_skew	[-1.5,-1.0)	non-cCRE	RARE	19364	19357	29990.007	74221.947303	19148	-11758.144976205544	38742.16595386312	120	895	373
mean_skew	[-1.5,-1.0)	non-cCRE	SINGLETON	78209	78176	25662.358	41840.832004	77306	-9307.807951393772	93621.1551064357	987	3644	2135
mean_skew	[-1.5,-1.0)	non-cCRE	ULTRARARE	84314	84281	95832.99	221935.758832	83517	-38470.24392001633	151195.82173499223	672	3938	1948
mean_skew	[-1.5,-1.0)	pELS	COMMON	379	379	262.248	490.152114	378	-87.12499873258648	1679.1168056054444	25	113	167
mean_skew	[-1.5,-1.0)	pELS	LOW_FREQ	476	476	400.429	828.768805	474	105.86100038886079	2176.793053255781	53	123	217
mean_skew	[-1.5,-1.0)	pELS	RARE	1357	1356	1231.597	2502.669569	1354	292.82200410822406	7828.27502635026	178	364	607
mean_skew	[-1.5,-1.0)	pELS	SINGLETON	10128	10122	2636.301	3106.148641	10115	10599.947000801094	78904.7054690506	2072	2939	5201
mean_skew	[-1.5,-1.0)	pELS	ULTRARARE	8163	8152	5639.773	10663.863875000001	8149	4824.499010637869	54522.47978927733	1345	2194	3917
mean_skew	[0.05,0.2)	Other cCREs	COMMON	94996	94922	23108.132	27822.957666	94429	-38818.71397919687	185124.10950520687	1501	4205	4404
mean_skew	[0.05,0.2)	Other cCREs	LOW_FREQ	101949	101782	29655.121	41647.035705	101109	-23019.599000549988	181139.69207872037	2198	3562	4562
mean_skew	[0.05,0.2)	Other cCREs	RARE	249027	248615	79152.419	117460.119607	246903	-51473.27993344551	436309.71360774466	5512	8872	11083
mean_skew	[0.05,0.2)	Other cCREs	SINGLETON	2237730	2236402	296227.934	127443.96005	2227731	-131442.83083944395	3447803.1414905763	59372	71379	101551
mean_skew	[0.05,0.2)	Other cCREs	ULTRARARE	1491851	1490545	350979.32	393211.62199	1483015	-227879.42282404695	2528744.6090563396	35969	50029	67912
mean_skew	[0.05,0.2)	PLS	COMMON	5858	5841	1029.981	706.262349	5849	-1691.526003718494	24688.76991321939	396	2273	2077
mean_skew	[0.05,0.2)	PLS	LOW_FREQ	6883	6872	1344.944	1101.44249	6878	126.67500074580398	31849.252996902665	658	2399	2472
mean_skew	[0.05,0.2)	PLS	RARE	18447	18173	3866.334	3394.744146	18422	1480.1149982461934	97785.03356724036	2058	6541	6813
mean_skew	[0.05,0.2)	PLS	SINGLETON	167572	167447	23122.275999999998	9120.133602	167461	59600.68599740172	863091.8120798592	22401	57533	61697
mean_skew	[0.05,0.2)	PLS	ULTRARARE	115203	114689	21712.892	15766.668992	115110	26808.655966199596	622766.7573998078	14635	40281	43175
mean_skew	[0.05,0.2)	dELS	COMMON	240218	240104	55594.943	61268.017929	239824	-91422.49300916935	601642.9489989917	6616	23398	29994
mean_skew	[0.05,0.2)	dELS	LOW_FREQ	259554	259435	71323.6	91263.37442000001	259106	-48360.45000121126	633992.8501910511	9823	19990	31924
mean_skew	[0.05,0.2)	dELS	RARE	648285	647993	195478.695	267446.391425	647059	-111319.81605905446	1637712.8066265243	26230	50577	80144
mean_skew	[0.05,0.2)	dELS	SINGLETON	6015778	6014688	798209.247	360360.197775	6007997	52552.06861979168	13883375.567851758	290724	458403	716954
mean_skew	[0.05,0.2)	dELS	ULTRARARE	3986846	3985896	954963.319	1060635.903949	3980843	-427272.0172490858	9880600.780560968	175824	308096	482796
mean_skew	[0.05,0.2)	non-cCRE	COMMON	1044025	1043050	238935.216	276380.00769	1032322	-469229.35578817996	1833057.4160756203	8682	36476	5916
mean_skew	[0.05,0.2)	non-cCRE	LOW_FREQ	1138841	1137622	303024.095	407399.806539	1121973	-288724.8287328201	1594917.3348886352	12171	31071	6495
mean_skew	[0.05,0.2)	non-cCRE	RARE	2786416	2783216	816178.3369999999	1178423.061235	2742813	-670815.7633473098	3882218.0447565485	31323	77880	16144
mean_skew	[0.05,0.2)	non-cCRE	SINGLETON	24914884	24905531	3202999.718999992	1236353.968051001	24647585	-2583077.8220000765	28513963.84296717	336562	653614	143207
mean_skew	[0.05,0.2)	non-cCRE	ULTRARARE	16639589	16629905	3646645.891999996	3873214.337434002	16418249	-3056445.8017282803	21490182.523798116	202808	448724	97103
mean_skew	[0.05,0.2)	pELS	COMMON	33986	33959	6799.976	6280.618864	33920	-11373.232007624703	90492.18215026027	1085	8908	5591
mean_skew	[0.05,0.2)	pELS	LOW_FREQ	38446	38411	8907.86	9459.872696	38361	-5069.153996512877	102829.4322421754	1740	8751	6472
mean_skew	[0.05,0.2)	pELS	RARE	97272	97118	24280.454	27663.47195	97098	-9465.00901283429	275018.30753611156	4911	22584	16480
mean_skew	[0.05,0.2)	pELS	SINGLETON	921517	921081	121571.258	50851.36303	920769	77465.28204393876	2391846.7157661836	56275	213856	154592
mean_skew	[0.05,0.2)	pELS	ULTRARARE	609522	608713	127756.338	118816.902858	608805	-10553.650022566779	1696467.859210618	34571	141832	103256
mean_skew	[0.2,0.5)	Other cCREs	COMMON	16556	16532	5062.254	7788.418492	16414	-8110.5600010020435	34892.944834511996	256	834	1043
mean_skew	[0.2,0.5)	Other cCREs	LOW_FREQ	16933	16887	6352.428	10854.123752	16732	-4678.55600127857	28541.8529052427	285	750	983
mean_skew	[0.2,0.5)	Other cCREs	RARE	41373	41292	17550.351	31458.470671	40882	-10997.47399130976	70007.41655033521	709	1781	2267
mean_skew	[0.2,0.5)	Other cCREs	SINGLETON	352505	352264	47776.529	26108.550889	350518	-31634.56794050674	518582.29819364345	7918	13056	20332
mean_skew	[0.2,0.5)	Other cCREs	ULTRARARE	240216	239999	68072.452	95768.183179999993	238384	-44359.561958889615	392274.9790857333	4869	9513	13686
mean_skew	[0.2,0.5)	PLS	COMMON	1610	1606	277.468	220.752354	1607	-304.9529990844895	6520.60125259968	112	672	622
mean_skew	[0.2,0.5)	PLS	LOW_FREQ	1971	1968	413.518	383.234316	1969	266.4679991157028	10585.227710062049	246	725	762
mean_skew	[0.2,0.5)	PLS	RARE	5237	5212	1126.691	1056.212561	5232	1793.517995461007	32529.765454724955	751	1920	2216
mean_skew	[0.2,0.5)	PLS	SINGLETON	48107	48081	6577.568	2596.968946	48080	30323.251001483753	300048.26227043837	8457	17390	20107
mean_skew	[0.2,0.5)	PLS	ULTRARARE	33201	33117	6307.455	4743.705009	33177	17174.779976051545	206516.2180154324	5513	11999	14083
mean_skew	[0.2,0.5)	dELS	COMMON	44386	44372	11965.03	15991.386608	44306	-19973.10797892674	115340.48337641722	1133	4993	7636
mean_skew	[0.2,0.5)	dELS	LOW_FREQ	46324	46306	15704.421	24419.329079	46226	-10015.331004519017	114539.18205891	1721	4164	7394
mean_skew	[0.2,0.5)	dELS	RARE	116778	116717	43690.992	70992.477348	116550	-22225.841005327646	301082.7487825303	4663	10474	18937
mean_skew	[0.2,0.5)	dELS	SINGLETON	1052828	1052550	141339.214	77361.565104	1051250	9037.982971042744	2459262.563357267	51793	90754	165702
mean_skew	[0.2,0.5)	dELS	ULTRARARE	705379	705159	198026.233	267944.613137	704136	-77286.00098249316	1764917.7166908681	31834	62667	113720
mean_skew	[0.2,0.5)	non-cCRE	COMMON	129310	129176	35777.737	52037.356667	128091	-70617.26796295238	255622.83078259852	940	5804	1251
mean_skew	[0.2,0.5)	non-cCRE	LOW_FREQ	139895	139662	47130.396	76981.613256	138071	-41218.828953019474	202628.76740247765	1333	5031	1291
mean_skew	[0.2,0.5)	non-cCRE	RARE	341375	340841	129089.119	225128.719841	336736	-95783.44791931812	500101.10680661735	3633	12521	3361
mean_skew	[0.2,0.5)	non-cCRE	SINGLETON	2891549	2890006	371291.488	183873.647154	2864835	-321195.4743445406	3378763.2180889603	38367	98614	28606
mean_skew	[0.2,0.5)	non-cCRE	ULTRARARE	1967688	1965978	514027.436	704108.492614	1945301	-398832.2494961257	2619290.824175847	23313	69513	19733
mean_skew	[0.2,0.5)	pELS	COMMON	6851	6843	1470.749	1546.056569	6838	-2015.330999001977	19472.64726814456	277	2072	1568
mean_skew	[0.2,0.5)	pELS	LOW_FREQ	7670	7659	1996.352	2500.198942	7646	-174.64400260616054	21370.344557661672	455	1889	1644
mean_skew	[0.2,0.5)	pELS	RARE	19619	19586	5532.966	7256.70014	19570	-219.27599821239644	63892.46891636929	1305	5054	4589
mean_skew	[0.2,0.5)	pELS	SINGLETON	184344	184248	24930.797	11947.428975	184161	36418.69103063503	572315.6110044982	14697	47691	42063
mean_skew	[0.2,0.5)	pELS	ULTRARARE	122854	122690	28073.887	30026.961877	122683	12894.47301292956	395443.84019904677	9306	32080	28291
mean_skew	[0.5,1.0)	Other cCREs	COMMON	3697	3694	1215.852	1975.294454	3662	-2230.7759991339412	8729.792696270375	36	202	323
mean_skew	[0.5,1.0)	Other cCREs	LOW_FREQ	3522	3514	1579.2740000000001	2982.007098	3483	-1090.9859990798875	5724.71772734102	46	142	219
mean_skew	[0.5,1.0)	Other cCREs	RARE	8850	8841	4395.685	8536.306175	8750	-2810.517000929569	16218.389015916266	141	365	542
mean_skew	[0.5,1.0)	Other cCREs	SINGLETON	72160	72103	9963.887	6019.556249	71683	-9362.583989439068	105752.55730251604	1406	2786	4623
mean_skew	[0.5,1.0)	Other cCREs	ULTRARARE	49825	49771	15409.666	23515.114956	49389	-11412.313973742886	82811.47655192699	906	2040	3198
mean_skew	[0.5,1.0)	PLS	COMMON	350	349	59.331	47.036339	350	-60.553998860297845	1291.4912296725188	29	158	133
mean_skew	[0.5,1.0)	PLS	LOW_FREQ	437	437	88.919	77.923177	436	102.66300275526002	2141.767748716624	57	166	163
mean_skew	[0.5,1.0)	PLS	RARE	1324	1319	295.85	297.997838	1322	485.9920012070801	8300.459035038835	204	474	566
mean_skew	[0.5,1.0)	PLS	SINGLETON	11902	11891	1705.617	757.493377	11899	9976.90699544642	84533.966477215	2398	4325	5087
mean_skew	[0.5,1.0)	PLS	ULTRARARE	8108	8086	1595.219	1239.611053	8105	5333.6479931992935	57468.041267217544	1528	2995	3496
mean_skew	[0.5,1.0)	dELS	COMMON	10151	10145	3121.521	4628.197307	10133	-4958.60400226503	26431.4379255825	257	1180	2199
mean_skew	[0.5,1.0)	dELS	LOW_FREQ	10389	10385	4035.957	6802.951489	10373	-2615.791002280313	24030.445057974895	328	956	1912
mean_skew	[0.5,1.0)	dELS	RARE	26134	26121	11645.072	20529.47018	26088	-6428.421997126073	67599.4161104551	992	2358	4843
mean_skew	[0.5,1.0)	dELS	SINGLETON	227454	227396	31393.435	19021.411225	227114	-6751.922968783175	537888.6032604321	10876	20908	40842
mean_skew	[0.5,1.0)	dELS	ULTRARARE	156554	156515	49880.548	74496.17183	156307	-25225.239971485098	397623.85950448154	6746	14726	28685
mean_skew	[0.5,1.0)	non-cCRE	COMMON	23406	23386	7088.964	11009.040476	23212	-13927.263991204083	48279.330215073445	167	1187	289
mean_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	25600	25568	9618.125	16549.441371	25328	-8492.141993272702	38587.97855111976	205	1051	318
mean_skew	[0.5,1.0)	non-cCRE	RARE	62572	62513	26021.06	47945.127024	61816	-18962.22597314638	92799.28563830594	603	2603	818
mean_skew	[0.5,1.0)	non-cCRE	SINGLETON	515326	515026	66732.553	34026.775317	511248	-68162.5248424091	611071.1456888177	6245	20291	6693
mean_skew	[0.5,1.0)	non-cCRE	ULTRARARE	353321	353072	95692.333	137168.125255	350127	-79348.0818758309	480212.28341205383	3841	14209	4541
mean_skew	[0.5,1.0)	pELS	COMMON	1540	1539	361.555	416.042051	1535	-641.9269997869851	4529.901921872066	62	469	399
mean_skew	[0.5,1.0)	pELS	LOW_FREQ	1769	1769	493.11199999999997	648.420874	1761	-86.52299995999762	5490.437976530731	106	437	434
mean_skew	[0.5,1.0)	pELS	RARE	4639	4634	1409.859	1967.512115	4625	49.062997250817915	14129.067271355398	314	1225	1215
mean_skew	[0.5,1.0)	pELS	SINGLETON	42483	42456	5791.636	2833.96903	42434	11237.71399824496	149460.6548043248	3973	11492	10788
mean_skew	[0.5,1.0)	pELS	ULTRARARE	28615	28573	6873.361	7808.836771	28574	4284.559001437619	100845.97700736333	2435	7750	7407
mean_skew	[1.0,1.5)	Other cCREs	COMMON	646	644	191.89	306.193662	644	-465.9340009983862	1808.1970049781828	8	36	77
mean_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	617	616	288.698	559.302154	612	-219.22600130713553	1167.4796827229588	10	26	39
mean_skew	[1.0,1.5)	Other cCREs	RARE	1496	1493	696.009	1319.025791	1484	-517.5540004575159	2377.7118565512865	11	63	105
mean_skew	[1.0,1.5)	Other cCREs	SINGLETON	11890	11884	1564.143	919.015995	11804	-1924.868999991916	16253.449367887688	188	469	770
mean_skew	[1.0,1.5)	Other cCREs	ULTRARARE	8458	8455	2537.263	3944.321025	8383	-2257.025998489814	13571.22565303132	119	329	575
mean_skew	[1.0,1.5)	PLS	COMMON	61	61	17.424	25.722794	61	-23.902999091893435	223.29462289352983	3	30	21
mean_skew	[1.0,1.5)	PLS	LOW_FREQ	65	65	12.903	11.748069	65	8.509999792557222	296.7905421445592	8	23	23
mean_skew	[1.0,1.5)	PLS	RARE	217	217	44.684	43.531962	217	95.4230002439581	1414.632261704535	26	92	76
mean_skew	[1.0,1.5)	PLS	SINGLETON	2006	2005	269.925	86.175527	2006	1783.3320013671184	15563.837594608847	433	715	825
mean_skew	[1.0,1.5)	PLS	ULTRARARE	1378	1376	249.189	157.852599	1375	1185.3100026026384	10480.814458731567	283	492	552
mean_skew	[1.0,1.5)	dELS	COMMON	1828	1827	617.479	1008.911301	1825	-903.7929998016917	4684.504817576171	47	220	446
mean_skew	[1.0,1.5)	dELS	LOW_FREQ	1798	1798	730.061	1300.520017	1795	-581.2119970627831	4381.238787908345	68	160	354
mean_skew	[1.0,1.5)	dELS	RARE	4654	4653	2049.935	3667.7168110000002	4643	-1179.585000156891	12208.151478514696	166	458	934
mean_skew	[1.0,1.5)	dELS	SINGLETON	39852	39844	5406.381	3437.596195	39780	-1957.6080011943143	93961.35357236666	1824	3656	7314
mean_skew	[1.0,1.5)	dELS	ULTRARARE	27368	27363	8866.57	13672.42758	27322	-4264.803988261614	68404.1013123155	1212	2641	5143
mean_skew	[1.0,1.5)	non-cCRE	COMMON	4049	4043	859.39	1101.374926	4018	-2983.684006025665	9610.554796238108	19	228	55
mean_skew	[1.0,1.5)	non-cCRE	LOW_FREQ	3925	3922	1085.757	1650.657923	3884	-1575.0699990749129	6268.329607083289	31	179	52
mean_skew	[1.0,1.5)	non-cCRE	RARE	9751	9742	3157.069	5376.364871	9641	-3805.0920030638804	15625.433160024037	77	485	141
mean_skew	[1.0,1.5)	non-cCRE	SINGLETON	79793	79770	9719.025	4155.442885	79122	-13257.043979481676	97901.89715277412	897	3402	1158
mean_skew	[1.0,1.5)	non-cCRE	ULTRARARE	54755	54718	12273.837	15621.217309	54218	-14820.679971771084	77307.722808648	493	2530	816
mean_skew	[1.0,1.5)	pELS	COMMON	288	288	71.59	90.03681	286	-65.1219991573598	860.4335176488872	16	100	85
mean_skew	[1.0,1.5)	pELS	LOW_FREQ	332	332	96.798	139.037644	330	-28.5700004105456	797.1893730823863	18	93	83
mean_skew	[1.0,1.5)	pELS	RARE	868	865	263.495	367.393613	867	76.68899989419154	2670.043366989671	65	245	256
mean_skew	[1.0,1.5)	pELS	SINGLETON	7911	7898	1033.057	455.18370699999997	7906	1637.9720032333869	25825.150046981333	679	2216	2169
mean_skew	[1.0,1.5)	pELS	ULTRARARE	5245	5232	1173.713	1278.465123	5238	699.9080001403348	17853.46840925097	444	1465	1437
mean_skew	[1.5,Inf)	Other cCREs	COMMON	212	212	35.574999999999996	35.160039	212	-170.06799869844696	670.4397794977377	3	14	19
mean_skew	[1.5,Inf)	Other cCREs	LOW_FREQ	173	173	51.547000000000004	84.872197	173	-53.89300008490684	207.45854739398737	1	6	11
mean_skew	[1.5,Inf)	Other cCREs	RARE	417	417	115.74	178.87941	415	-142.1039994803723	713.829015047326	5	12	21
mean_skew	[1.5,Inf)	Other cCREs	SINGLETON	3548	3547	442.331	157.519809	3531	-731.4809969606578	4914.313079063647	52	134	170
mean_skew	[1.5,Inf)	Other cCREs	ULTRARARE	2242	2241	481.421	588.137853	2219	-532.7309989348289	3896.5429880930396	35	89	121
mean_skew	[1.5,Inf)	PLS	COMMON	16	16	1.925	0.288453	16	-0.24799990281463452	43.92998442528132	2	6	5
mean_skew	[1.5,Inf)	PLS	LOW_FREQ	16	16	4.648	6.207184	16	8.822999998927125	80.87810212638583	1	6	5
mean_skew	[1.5,Inf)	PLS	RARE	41	41	6.938	4.903738	41	4.538999827578673	111.06714896954972	3	12	18
mean_skew	[1.5,Inf)	PLS	SINGLETON	460	459	62.828	20.88304	460	373.41800199635327	2725.5941949299736	83	160	197
mean_skew	[1.5,Inf)	PLS	ULTRARARE	288	285	54.522	42.37758	288	146.43599828076546	1912.8218165181581	49	93	107
mean_skew	[1.5,Inf)	dELS	COMMON	564	564	129.374	158.077228	564	-375.64900047902483	1770.7883099048943	11	73	136
mean_skew	[1.5,Inf)	dELS	LOW_FREQ	477	477	139.047	210.311187	476	-156.58799921954056	928.1108188923504	9	52	82
mean_skew	[1.5,Inf)	dELS	RARE	1200	1200	371.463	570.349057	1199	-315.45300056668924	2956.441506982101	46	96	212
mean_skew	[1.5,Inf)	dELS	SINGLETON	11399	11396	1423.16	630.744588	11380	-1127.787994269747	25082.220809669292	458	1137	1920
mean_skew	[1.5,Inf)	dELS	ULTRARARE	7342	7339	1762.087	2244.270961	7330	-1213.9549996785356	17923.426619459624	286	687	1283
mean_skew	[1.5,Inf)	non-cCRE	COMMON	1329	1329	181.165	122.781197	1320	-1240.1490015641325	3728.893745636863	4	71	17
mean_skew	[1.5,Inf)	non-cCRE	LOW_FREQ	1121	1121	200.341	208.656721	1110	-640.1079995399341	2277.1352215463394	5	47	13
mean_skew	[1.5,Inf)	non-cCRE	RARE	2891	2890	501.207	519.762681	2860	-1273.0359989127612	4819.273140625241	17	129	39
mean_skew	[1.5,Inf)	non-cCRE	SINGLETON	21931	21920	2580.641	674.280863	21732	-4792.752991423475	28382.822058672104	228	912	325
mean_skew	[1.5,Inf)	non-cCRE	ULTRARARE	15077	15070	2391.536	1846.754206	14925	-4703.33599647577	22425.45295402942	117	626	200
mean_skew	[1.5,Inf)	pELS	COMMON	82	82	17.433	19.916983	82	-49.929000835865736	354.50917994797396	5	26	22
mean_skew	[1.5,Inf)	pELS	LOW_FREQ	73	73	8.671	1.272767	73	-4.769999593496324	184.0286518803714	4	22	12
mean_skew	[1.5,Inf)	pELS	RARE	230	229	51.429	67.369317	230	37.29400061501656	705.4394349450364	17	66	50
mean_skew	[1.5,Inf)	pELS	SINGLETON	2328	2323	308.555	124.24688499999999	2325	502.27600275713496	7003.629336563182	192	640	644
mean_skew	[1.5,Inf)	pELS	ULTRARARE	1552	1544	289.828	245.21864200000002	1550	290.3219993892127	4981.667743339727	150	447	431
