skew_type	skew_bin	ccre_class	af_class	indel_class	n
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	ins_5	390
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	ins_6	525
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	ins_7	231
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	ins_8	555
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	ins_9	382
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	del_1	9009
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	del_10plus	4721
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	del_2	3391
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	del_3	3243
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	del_4	2490
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	del_5	920
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	del_6	786
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	del_7	579
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	del_8	1020
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	del_9	250
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	ins_1	2754
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	ins_10plus	5256
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	ins_2	1293
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	ins_3	772
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	ins_4	1727
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	ins_5	742
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	ins_6	941
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	ins_7	460
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	ins_8	895
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	ins_9	732
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	del_1	69215
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	del_10plus	10583
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	del_2	17199
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	del_3	18802
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	del_4	12656
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	del_5	6202
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	del_6	3429
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	del_7	2643
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	del_8	2730
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	del_9	1241
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	ins_1	19923
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	ins_10plus	14995
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	ins_2	7475
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	ins_3	4182
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	ins_4	7533
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	ins_5	3080
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	ins_6	3445
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	ins_7	1981
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	ins_8	3131
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	ins_9	3185
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	del_1	42317
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	del_10plus	10389
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	del_2	12863
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	del_3	14844
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	del_4	11186
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	del_5	4654
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	del_6	2541
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	del_7	2085
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	del_8	2562
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	del_9	855
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	ins_1	12669
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	ins_10plus	12249
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	ins_2	4894
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	ins_3	2857
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	ins_4	5461
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	ins_5	2257
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	ins_6	2689
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	ins_7	1448
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	ins_8	2367
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	ins_9	2277
mean_skew	[-0.2,-0.05)	PLS	COMMON	del_1	311
mean_skew	[-0.2,-0.05)	PLS	COMMON	del_10plus	89
mean_skew	[-0.2,-0.05)	PLS	COMMON	del_2	69
mean_skew	[-0.2,-0.05)	PLS	COMMON	del_3	40
mean_skew	[-0.2,-0.05)	PLS	COMMON	del_4	27
mean_skew	[-0.2,-0.05)	PLS	COMMON	del_5	13
mean_skew	[-0.2,-0.05)	PLS	COMMON	del_6	27
mean_skew	[-0.2,-0.05)	PLS	COMMON	del_7	12
mean_skew	[-0.2,-0.05)	PLS	COMMON	del_8	15
mean_skew	[-0.2,-0.05)	PLS	COMMON	del_9	10
mean_skew	[-0.2,-0.05)	PLS	COMMON	ins_1	141
mean_skew	[-0.2,-0.05)	PLS	COMMON	ins_10plus	127
mean_skew	[-0.2,-0.05)	PLS	COMMON	ins_2	81
mean_skew	[-0.2,-0.05)	PLS	COMMON	ins_3	71
mean_skew	[-0.2,-0.05)	PLS	COMMON	ins_4	91
mean_skew	[-0.2,-0.05)	PLS	COMMON	ins_5	35
mean_skew	[-0.2,-0.05)	PLS	COMMON	ins_6	61
mean_skew	[-0.2,-0.05)	PLS	COMMON	ins_7	19
mean_skew	[-0.2,-0.05)	PLS	COMMON	ins_8	29
mean_skew	[-0.2,-0.05)	PLS	COMMON	ins_9	42
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	del_1	306
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	del_10plus	112
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	del_2	79
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	del_3	52
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	del_4	43
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	del_5	22
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	del_6	25
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	del_7	20
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	del_8	25
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	del_9	15
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	ins_1	201
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	ins_10plus	225
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	ins_2	87
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	ins_3	79
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	ins_4	91
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	ins_5	52
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	ins_6	60
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	ins_7	34
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	ins_8	36
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	ins_9	55
mean_skew	[-0.2,-0.05)	PLS	RARE	del_1	715
mean_skew	[-0.2,-0.05)	PLS	RARE	del_10plus	256
mean_skew	[-0.2,-0.05)	PLS	RARE	del_2	154
mean_skew	[-0.2,-0.05)	PLS	RARE	del_3	118
mean_skew	[-0.2,-0.05)	PLS	RARE	del_4	82
mean_skew	[-0.2,-0.05)	PLS	RARE	del_5	55
mean_skew	[-0.2,-0.05)	PLS	RARE	del_6	57
mean_skew	[-0.2,-0.05)	PLS	RARE	del_7	42
mean_skew	[-0.2,-0.05)	PLS	RARE	del_8	48
mean_skew	[-0.2,-0.05)	PLS	RARE	del_9	32
mean_skew	[-0.2,-0.05)	PLS	RARE	ins_1	438
mean_skew	[-0.2,-0.05)	PLS	RARE	ins_10plus	469
mean_skew	[-0.2,-0.05)	PLS	RARE	ins_2	183
mean_skew	[-0.2,-0.05)	PLS	RARE	ins_3	152
mean_skew	[-0.2,-0.05)	PLS	RARE	ins_4	178
mean_skew	[-0.2,-0.05)	PLS	RARE	ins_5	141
mean_skew	[-0.2,-0.05)	PLS	RARE	ins_6	144
mean_skew	[-0.2,-0.05)	PLS	RARE	ins_7	70
mean_skew	[-0.2,-0.05)	PLS	RARE	ins_8	78
mean_skew	[-0.2,-0.05)	PLS	RARE	ins_9	89
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	del_1	5760
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	del_10plus	923
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	del_2	1002
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	del_3	823
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	del_4	475
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	del_5	291
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	del_6	220
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	del_7	193
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	del_8	175
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	del_9	98
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	ins_1	3052
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	ins_10plus	1764
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	ins_2	896
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	ins_3	706
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	ins_4	809
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	ins_5	541
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	ins_6	588
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	ins_7	321
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	ins_8	295
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	ins_9	355
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	del_1	3725
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	del_10plus	735
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	del_2	758
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	del_3	621
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	del_4	401
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	del_5	216
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	del_6	178
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	del_7	135
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	del_8	153
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	del_9	97
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	ins_1	2142
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	ins_10plus	1455
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	ins_2	663
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	ins_3	506
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	ins_4	613
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	ins_5	437
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	ins_6	475
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	ins_7	234
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	ins_8	236
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	ins_9	321
mean_skew	[-0.2,-0.05)	dELS	COMMON	del_1	13197
mean_skew	[-0.2,-0.05)	dELS	COMMON	del_10plus	4098
mean_skew	[-0.2,-0.05)	dELS	COMMON	del_2	2980
mean_skew	[-0.2,-0.05)	dELS	COMMON	del_3	2514
mean_skew	[-0.2,-0.05)	dELS	COMMON	del_4	1737
mean_skew	[-0.2,-0.05)	dELS	COMMON	del_5	687
mean_skew	[-0.2,-0.05)	dELS	COMMON	del_6	824
mean_skew	[-0.2,-0.05)	dELS	COMMON	del_7	419
mean_skew	[-0.2,-0.05)	dELS	COMMON	del_8	1327
mean_skew	[-0.2,-0.05)	dELS	COMMON	del_9	194
mean_skew	[-0.2,-0.05)	dELS	COMMON	ins_1	3251
mean_skew	[-0.2,-0.05)	dELS	COMMON	ins_10plus	4694
mean_skew	[-0.2,-0.05)	dELS	COMMON	ins_2	1677
mean_skew	[-0.2,-0.05)	dELS	COMMON	ins_3	944
mean_skew	[-0.2,-0.05)	dELS	COMMON	ins_4	2365
mean_skew	[-0.2,-0.05)	dELS	COMMON	ins_5	675
mean_skew	[-0.2,-0.05)	dELS	COMMON	ins_6	1048
mean_skew	[-0.2,-0.05)	dELS	COMMON	ins_7	364
mean_skew	[-0.2,-0.05)	dELS	COMMON	ins_8	874
mean_skew	[-0.2,-0.05)	dELS	COMMON	ins_9	497
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	del_1	12513
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	del_10plus	5086
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	del_2	3330
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	del_3	2941
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	del_4	2129
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	del_5	859
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	del_6	818
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	del_7	560
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	del_8	1241
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	del_9	220
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	ins_1	3273
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	ins_10plus	5987
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	ins_2	1650
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	ins_3	963
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	ins_4	2249
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	ins_5	816
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	ins_6	1281
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	ins_7	419
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	ins_8	919
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	ins_9	637
mean_skew	[-0.2,-0.05)	dELS	RARE	del_1	23599
mean_skew	[-0.2,-0.05)	dELS	RARE	del_10plus	9348
mean_skew	[-0.2,-0.05)	dELS	RARE	del_2	8336
mean_skew	[-0.2,-0.05)	dELS	RARE	del_3	7428
mean_skew	[-0.2,-0.05)	dELS	RARE	del_4	5295
mean_skew	[-0.2,-0.05)	dELS	RARE	del_5	2110
mean_skew	[-0.2,-0.05)	dELS	RARE	del_6	1778
mean_skew	[-0.2,-0.05)	dELS	RARE	del_7	1413
mean_skew	[-0.2,-0.05)	dELS	RARE	del_8	2200
mean_skew	[-0.2,-0.05)	dELS	RARE	del_9	558
mean_skew	[-0.2,-0.05)	dELS	RARE	ins_1	7531
mean_skew	[-0.2,-0.05)	dELS	RARE	ins_10plus	9958
mean_skew	[-0.2,-0.05)	dELS	RARE	ins_2	3368
mean_skew	[-0.2,-0.05)	dELS	RARE	ins_3	1978
mean_skew	[-0.2,-0.05)	dELS	RARE	ins_4	4106
mean_skew	[-0.2,-0.05)	dELS	RARE	ins_5	1787
mean_skew	[-0.2,-0.05)	dELS	RARE	ins_6	2246
mean_skew	[-0.2,-0.05)	dELS	RARE	ins_7	979
mean_skew	[-0.2,-0.05)	dELS	RARE	ins_8	1647
mean_skew	[-0.2,-0.05)	dELS	RARE	ins_9	1482
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	del_1	191419
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	del_10plus	24351
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	del_2	46070
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	del_3	45633
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	del_4	30389
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	del_5	14541
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	del_6	8180
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	del_7	6800
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	del_8	6397
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	del_9	3113
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	ins_1	61356
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	ins_10plus	31316
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	ins_2	21342
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	ins_3	11842
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	ins_4	20266
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	ins_5	8439
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	ins_6	9201
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	ins_7	5221
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	ins_8	7054
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	ins_9	7237
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	del_1	114983
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	del_10plus	22925
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	del_2	34085
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	del_3	35897
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	del_4	26055
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	del_5	10678
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	del_6	6421
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	del_7	5187
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	del_8	5820
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	del_9	2337
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	ins_1	37911
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	ins_10plus	24156
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	ins_2	13664
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	ins_3	7666
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	ins_4	13919
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	ins_5	5967
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	ins_6	6938
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	ins_7	3583
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	ins_8	4908
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	ins_9	4937
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	del_1	77419
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	del_10plus	26267
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	del_2	20295
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	del_3	18508
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	del_4	13040
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	del_5	6138
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	del_6	4682
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	del_7	2636
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	del_8	6739
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	del_9	1211
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	ins_1	14828
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	ins_10plus	31993
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	ins_2	7125
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	ins_3	5090
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	ins_4	11742
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	ins_5	4176
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	ins_6	5041
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	ins_7	2019
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	ins_8	6112
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	ins_9	3363
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	del_1	65702
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	del_10plus	30212
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	del_2	20524
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	del_3	20462
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	del_4	15744
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	del_5	7798
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	del_6	5031
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	del_7	3806
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	del_8	6553
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	del_9	1465
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	ins_1	14300
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	ins_10plus	46135
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	ins_2	7096
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	ins_3	5618
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	ins_4	11954
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	ins_5	5913
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	ins_6	6874
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	ins_7	3117
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	ins_8	6392
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	ins_9	5311
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	del_1	113030
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	del_10plus	57020
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	del_2	49737
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	del_3	49248
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	del_4	38663
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	del_5	18901
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	del_6	10887
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	del_7	9255
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	del_8	12380
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	del_9	3635
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	ins_1	29901
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	ins_10plus	81882
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	ins_2	13871
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	ins_3	9876
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	ins_4	22000
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	ins_5	12035
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	ins_6	13982
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	ins_7	7333
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	ins_8	11127
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	ins_9	11278
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	del_1	758314
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	del_10plus	141830
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	del_2	218151
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	del_3	266309
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	del_4	202878
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	del_5	111704
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	del_6	52893
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	del_7	38630
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	del_8	35552
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	del_9	17406
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	ins_1	200848
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	ins_10plus	203082
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	ins_2	73650
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	ins_3	43161
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	ins_4	74875
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	ins_5	36747
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	ins_6	40213
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	ins_7	24338
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	ins_8	35418
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	ins_9	38920
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	del_1	482058
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	del_10plus	136661
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	del_2	173147
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	del_3	223493
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	del_4	185128
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	del_5	89967
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	del_6	41380
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	del_7	31209
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	del_8	32609
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	del_9	13313
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	ins_1	131746
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	ins_10plus	170875
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	ins_2	50236
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	ins_3	30584
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	ins_4	58523
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	ins_5	30196
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	ins_6	34183
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	ins_7	19018
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	ins_8	27689
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	ins_9	29132
mean_skew	[-0.2,-0.05)	pELS	COMMON	del_1	2130
mean_skew	[-0.2,-0.05)	pELS	COMMON	del_10plus	596
mean_skew	[-0.2,-0.05)	pELS	COMMON	del_2	513
mean_skew	[-0.2,-0.05)	pELS	COMMON	del_3	377
mean_skew	[-0.2,-0.05)	pELS	COMMON	del_4	280
mean_skew	[-0.2,-0.05)	pELS	COMMON	del_5	99
mean_skew	[-0.2,-0.05)	pELS	COMMON	del_6	142
mean_skew	[-0.2,-0.05)	pELS	COMMON	del_7	85
mean_skew	[-0.2,-0.05)	pELS	COMMON	del_8	219
mean_skew	[-0.2,-0.05)	pELS	COMMON	del_9	35
