skew_type	skew_bin	ccre_class	indel_class	n
SKNSH_skew	[1.0,1.5)	non-cCRE	del_10plus	853
SKNSH_skew	[1.0,1.5)	non-cCRE	del_2	1502
SKNSH_skew	[1.0,1.5)	non-cCRE	del_3	432
SKNSH_skew	[1.0,1.5)	non-cCRE	del_4	406
SKNSH_skew	[1.0,1.5)	non-cCRE	del_5	205
SKNSH_skew	[1.0,1.5)	non-cCRE	del_6	161
SKNSH_skew	[1.0,1.5)	non-cCRE	del_7	104
SKNSH_skew	[1.0,1.5)	non-cCRE	del_8	140
SKNSH_skew	[1.0,1.5)	non-cCRE	del_9	145
SKNSH_skew	[1.0,1.5)	non-cCRE	ins_1	1037
SKNSH_skew	[1.0,1.5)	non-cCRE	ins_10plus	1615
SKNSH_skew	[1.0,1.5)	non-cCRE	ins_2	921
SKNSH_skew	[1.0,1.5)	non-cCRE	ins_3	359
SKNSH_skew	[1.0,1.5)	non-cCRE	ins_4	646
SKNSH_skew	[1.0,1.5)	non-cCRE	ins_5	206
SKNSH_skew	[1.0,1.5)	non-cCRE	ins_6	564
SKNSH_skew	[1.0,1.5)	non-cCRE	ins_7	121
SKNSH_skew	[1.0,1.5)	non-cCRE	ins_8	311
SKNSH_skew	[1.0,1.5)	non-cCRE	ins_9	60
SKNSH_skew	[1.0,1.5)	pELS	del_1	351
SKNSH_skew	[1.0,1.5)	pELS	del_10plus	125
SKNSH_skew	[1.0,1.5)	pELS	del_2	142
SKNSH_skew	[1.0,1.5)	pELS	del_3	52
SKNSH_skew	[1.0,1.5)	pELS	del_4	49
SKNSH_skew	[1.0,1.5)	pELS	del_5	24
SKNSH_skew	[1.0,1.5)	pELS	del_6	15
SKNSH_skew	[1.0,1.5)	pELS	del_7	11
SKNSH_skew	[1.0,1.5)	pELS	del_8	16
SKNSH_skew	[1.0,1.5)	pELS	del_9	16
SKNSH_skew	[1.0,1.5)	pELS	ins_1	134
SKNSH_skew	[1.0,1.5)	pELS	ins_10plus	209
SKNSH_skew	[1.0,1.5)	pELS	ins_2	87
SKNSH_skew	[1.0,1.5)	pELS	ins_3	37
SKNSH_skew	[1.0,1.5)	pELS	ins_4	69
SKNSH_skew	[1.0,1.5)	pELS	ins_5	34
SKNSH_skew	[1.0,1.5)	pELS	ins_6	54
SKNSH_skew	[1.0,1.5)	pELS	ins_7	16
SKNSH_skew	[1.0,1.5)	pELS	ins_8	21
SKNSH_skew	[1.0,1.5)	pELS	ins_9	14
SKNSH_skew	[1.5,Inf)	Other cCREs	del_1	143
SKNSH_skew	[1.5,Inf)	Other cCREs	del_10plus	50
SKNSH_skew	[1.5,Inf)	Other cCREs	del_2	54
SKNSH_skew	[1.5,Inf)	Other cCREs	del_3	28
SKNSH_skew	[1.5,Inf)	Other cCREs	del_4	29
SKNSH_skew	[1.5,Inf)	Other cCREs	del_5	9
SKNSH_skew	[1.5,Inf)	Other cCREs	del_6	6
SKNSH_skew	[1.5,Inf)	Other cCREs	del_7	5
SKNSH_skew	[1.5,Inf)	Other cCREs	del_8	13
SKNSH_skew	[1.5,Inf)	Other cCREs	del_9	6
SKNSH_skew	[1.5,Inf)	Other cCREs	ins_1	31
SKNSH_skew	[1.5,Inf)	Other cCREs	ins_10plus	130
SKNSH_skew	[1.5,Inf)	Other cCREs	ins_2	74
SKNSH_skew	[1.5,Inf)	Other cCREs	ins_3	22
SKNSH_skew	[1.5,Inf)	Other cCREs	ins_4	27
SKNSH_skew	[1.5,Inf)	Other cCREs	ins_5	8
SKNSH_skew	[1.5,Inf)	Other cCREs	ins_6	59
SKNSH_skew	[1.5,Inf)	Other cCREs	ins_7	11
SKNSH_skew	[1.5,Inf)	Other cCREs	ins_8	10
SKNSH_skew	[1.5,Inf)	Other cCREs	ins_9	1
SKNSH_skew	[1.5,Inf)	PLS	del_1	24
SKNSH_skew	[1.5,Inf)	PLS	del_10plus	12
SKNSH_skew	[1.5,Inf)	PLS	del_2	8
SKNSH_skew	[1.5,Inf)	PLS	del_3	6
SKNSH_skew	[1.5,Inf)	PLS	del_4	2
SKNSH_skew	[1.5,Inf)	PLS	del_5	1
SKNSH_skew	[1.5,Inf)	PLS	del_7	4
SKNSH_skew	[1.5,Inf)	PLS	del_9	1
SKNSH_skew	[1.5,Inf)	PLS	ins_1	6
SKNSH_skew	[1.5,Inf)	PLS	ins_10plus	34
SKNSH_skew	[1.5,Inf)	PLS	ins_2	4
SKNSH_skew	[1.5,Inf)	PLS	ins_3	3
SKNSH_skew	[1.5,Inf)	PLS	ins_4	2
SKNSH_skew	[1.5,Inf)	PLS	ins_5	3
SKNSH_skew	[1.5,Inf)	PLS	ins_6	19
SKNSH_skew	[1.5,Inf)	PLS	ins_8	3
SKNSH_skew	[1.5,Inf)	PLS	ins_9	1
SKNSH_skew	[1.5,Inf)	dELS	del_1	545
SKNSH_skew	[1.5,Inf)	dELS	del_10plus	170
SKNSH_skew	[1.5,Inf)	dELS	del_2	253
SKNSH_skew	[1.5,Inf)	dELS	del_3	66
SKNSH_skew	[1.5,Inf)	dELS	del_4	78
SKNSH_skew	[1.5,Inf)	dELS	del_5	34
SKNSH_skew	[1.5,Inf)	dELS	del_6	35
SKNSH_skew	[1.5,Inf)	dELS	del_7	19
SKNSH_skew	[1.5,Inf)	dELS	del_8	23
SKNSH_skew	[1.5,Inf)	dELS	del_9	38
SKNSH_skew	[1.5,Inf)	dELS	ins_1	205
SKNSH_skew	[1.5,Inf)	dELS	ins_10plus	443
SKNSH_skew	[1.5,Inf)	dELS	ins_2	187
SKNSH_skew	[1.5,Inf)	dELS	ins_3	43
SKNSH_skew	[1.5,Inf)	dELS	ins_4	117
SKNSH_skew	[1.5,Inf)	dELS	ins_5	36
SKNSH_skew	[1.5,Inf)	dELS	ins_6	192
SKNSH_skew	[1.5,Inf)	dELS	ins_7	41
SKNSH_skew	[1.5,Inf)	dELS	ins_8	56
SKNSH_skew	[1.5,Inf)	dELS	ins_9	11
SKNSH_skew	[1.5,Inf)	non-cCRE	del_1	1057
SKNSH_skew	[1.5,Inf)	non-cCRE	del_10plus	218
SKNSH_skew	[1.5,Inf)	non-cCRE	del_2	392
SKNSH_skew	[1.5,Inf)	non-cCRE	del_3	107
SKNSH_skew	[1.5,Inf)	non-cCRE	del_4	142
SKNSH_skew	[1.5,Inf)	non-cCRE	del_5	46
SKNSH_skew	[1.5,Inf)	non-cCRE	del_6	49
SKNSH_skew	[1.5,Inf)	non-cCRE	del_7	27
SKNSH_skew	[1.5,Inf)	non-cCRE	del_8	47
SKNSH_skew	[1.5,Inf)	non-cCRE	del_9	31
SKNSH_skew	[1.5,Inf)	non-cCRE	ins_1	256
SKNSH_skew	[1.5,Inf)	non-cCRE	ins_10plus	936
SKNSH_skew	[1.5,Inf)	non-cCRE	ins_2	400
SKNSH_skew	[1.5,Inf)	non-cCRE	ins_3	93
SKNSH_skew	[1.5,Inf)	non-cCRE	ins_4	232
SKNSH_skew	[1.5,Inf)	non-cCRE	ins_5	62
SKNSH_skew	[1.5,Inf)	non-cCRE	ins_6	352
SKNSH_skew	[1.5,Inf)	non-cCRE	ins_7	36
SKNSH_skew	[1.5,Inf)	non-cCRE	ins_8	123
SKNSH_skew	[1.5,Inf)	non-cCRE	ins_9	28
SKNSH_skew	[1.5,Inf)	pELS	del_1	110
SKNSH_skew	[1.5,Inf)	pELS	del_10plus	37
SKNSH_skew	[1.5,Inf)	pELS	del_2	53
SKNSH_skew	[1.5,Inf)	pELS	del_3	8
SKNSH_skew	[1.5,Inf)	pELS	del_4	14
SKNSH_skew	[1.5,Inf)	pELS	del_5	4
SKNSH_skew	[1.5,Inf)	pELS	del_6	8
SKNSH_skew	[1.5,Inf)	pELS	del_7	3
SKNSH_skew	[1.5,Inf)	pELS	del_8	6
SKNSH_skew	[1.5,Inf)	pELS	del_9	5
SKNSH_skew	[1.5,Inf)	pELS	ins_1	46
SKNSH_skew	[1.5,Inf)	pELS	ins_10plus	79
SKNSH_skew	[1.5,Inf)	pELS	ins_2	39
SKNSH_skew	[1.5,Inf)	pELS	ins_3	12
SKNSH_skew	[1.5,Inf)	pELS	ins_4	14
SKNSH_skew	[1.5,Inf)	pELS	ins_5	14
SKNSH_skew	[1.5,Inf)	pELS	ins_6	42
SKNSH_skew	[1.5,Inf)	pELS	ins_7	4
SKNSH_skew	[1.5,Inf)	pELS	ins_8	11
SKNSH_skew	[1.5,Inf)	pELS	ins_9	1
mean_skew	(-Inf,-1.5)	Other cCREs	del_1	299
mean_skew	(-Inf,-1.5)	Other cCREs	del_10plus	194
mean_skew	(-Inf,-1.5)	Other cCREs	del_2	70
mean_skew	(-Inf,-1.5)	Other cCREs	del_3	34
mean_skew	(-Inf,-1.5)	Other cCREs	del_4	44
mean_skew	(-Inf,-1.5)	Other cCREs	del_5	16
mean_skew	(-Inf,-1.5)	Other cCREs	del_6	34
mean_skew	(-Inf,-1.5)	Other cCREs	del_7	16
mean_skew	(-Inf,-1.5)	Other cCREs	del_8	26
mean_skew	(-Inf,-1.5)	Other cCREs	del_9	17
mean_skew	(-Inf,-1.5)	Other cCREs	ins_1	56
mean_skew	(-Inf,-1.5)	Other cCREs	ins_10plus	14
mean_skew	(-Inf,-1.5)	Other cCREs	ins_2	22
mean_skew	(-Inf,-1.5)	Other cCREs	ins_3	7
mean_skew	(-Inf,-1.5)	Other cCREs	ins_4	6
mean_skew	(-Inf,-1.5)	Other cCREs	ins_5	6
mean_skew	(-Inf,-1.5)	Other cCREs	ins_6	1
mean_skew	(-Inf,-1.5)	Other cCREs	ins_7	2
mean_skew	(-Inf,-1.5)	Other cCREs	ins_9	2
mean_skew	(-Inf,-1.5)	PLS	del_1	132
mean_skew	(-Inf,-1.5)	PLS	del_10plus	99
mean_skew	(-Inf,-1.5)	PLS	del_2	28
mean_skew	(-Inf,-1.5)	PLS	del_3	14
mean_skew	(-Inf,-1.5)	PLS	del_4	19
mean_skew	(-Inf,-1.5)	PLS	del_5	15
mean_skew	(-Inf,-1.5)	PLS	del_6	10
mean_skew	(-Inf,-1.5)	PLS	del_7	11
mean_skew	(-Inf,-1.5)	PLS	del_8	10
mean_skew	(-Inf,-1.5)	PLS	del_9	9
mean_skew	(-Inf,-1.5)	PLS	ins_1	33
mean_skew	(-Inf,-1.5)	PLS	ins_10plus	2
mean_skew	(-Inf,-1.5)	PLS	ins_2	19
mean_skew	(-Inf,-1.5)	PLS	ins_3	7
mean_skew	(-Inf,-1.5)	PLS	ins_4	8
mean_skew	(-Inf,-1.5)	PLS	ins_5	2
mean_skew	(-Inf,-1.5)	PLS	ins_6	2
mean_skew	(-Inf,-1.5)	PLS	ins_7	7
mean_skew	(-Inf,-1.5)	dELS	del_1	975
mean_skew	(-Inf,-1.5)	dELS	del_10plus	531
mean_skew	(-Inf,-1.5)	dELS	del_2	249
mean_skew	(-Inf,-1.5)	dELS	del_3	143
mean_skew	(-Inf,-1.5)	dELS	del_4	156
mean_skew	(-Inf,-1.5)	dELS	del_5	79
mean_skew	(-Inf,-1.5)	dELS	del_6	112
mean_skew	(-Inf,-1.5)	dELS	del_7	67
mean_skew	(-Inf,-1.5)	dELS	del_8	65
mean_skew	(-Inf,-1.5)	dELS	del_9	44
mean_skew	(-Inf,-1.5)	dELS	ins_1	212
mean_skew	(-Inf,-1.5)	dELS	ins_10plus	26
mean_skew	(-Inf,-1.5)	dELS	ins_2	84
mean_skew	(-Inf,-1.5)	dELS	ins_3	32
mean_skew	(-Inf,-1.5)	dELS	ins_4	40
mean_skew	(-Inf,-1.5)	dELS	ins_5	17
mean_skew	(-Inf,-1.5)	dELS	ins_6	13
mean_skew	(-Inf,-1.5)	dELS	ins_7	5
mean_skew	(-Inf,-1.5)	dELS	ins_8	11
mean_skew	(-Inf,-1.5)	dELS	ins_9	5
mean_skew	(-Inf,-1.5)	non-cCRE	del_1	1230
mean_skew	(-Inf,-1.5)	non-cCRE	del_10plus	539
mean_skew	(-Inf,-1.5)	non-cCRE	del_2	249
mean_skew	(-Inf,-1.5)	non-cCRE	del_3	145
mean_skew	(-Inf,-1.5)	non-cCRE	del_4	160
mean_skew	(-Inf,-1.5)	non-cCRE	del_5	75
mean_skew	(-Inf,-1.5)	non-cCRE	del_6	118
mean_skew	(-Inf,-1.5)	non-cCRE	del_7	61
mean_skew	(-Inf,-1.5)	non-cCRE	del_8	82
mean_skew	(-Inf,-1.5)	non-cCRE	del_9	70
mean_skew	(-Inf,-1.5)	non-cCRE	ins_1	245
mean_skew	(-Inf,-1.5)	non-cCRE	ins_10plus	43
mean_skew	(-Inf,-1.5)	non-cCRE	ins_2	145
mean_skew	(-Inf,-1.5)	non-cCRE	ins_3	57
mean_skew	(-Inf,-1.5)	non-cCRE	ins_4	68
mean_skew	(-Inf,-1.5)	non-cCRE	ins_5	25
mean_skew	(-Inf,-1.5)	non-cCRE	ins_6	22
mean_skew	(-Inf,-1.5)	non-cCRE	ins_7	11
mean_skew	(-Inf,-1.5)	non-cCRE	ins_8	7
mean_skew	(-Inf,-1.5)	non-cCRE	ins_9	10
mean_skew	(-Inf,-1.5)	pELS	del_1	159
mean_skew	(-Inf,-1.5)	pELS	del_10plus	114
mean_skew	(-Inf,-1.5)	pELS	del_2	42
mean_skew	(-Inf,-1.5)	pELS	del_3	14
mean_skew	(-Inf,-1.5)	pELS	del_4	19
mean_skew	(-Inf,-1.5)	pELS	del_5	9
mean_skew	(-Inf,-1.5)	pELS	del_6	24
mean_skew	(-Inf,-1.5)	pELS	del_7	15
mean_skew	(-Inf,-1.5)	pELS	del_8	13
mean_skew	(-Inf,-1.5)	pELS	del_9	11
mean_skew	(-Inf,-1.5)	pELS	ins_1	39
mean_skew	(-Inf,-1.5)	pELS	ins_10plus	13
mean_skew	(-Inf,-1.5)	pELS	ins_2	17
mean_skew	(-Inf,-1.5)	pELS	ins_3	7
mean_skew	(-Inf,-1.5)	pELS	ins_4	5
mean_skew	(-Inf,-1.5)	pELS	ins_5	5
mean_skew	(-Inf,-1.5)	pELS	ins_6	2
mean_skew	(-Inf,-1.5)	pELS	ins_7	1
mean_skew	(-Inf,-1.5)	pELS	ins_8	2
mean_skew	(-Inf,-1.5)	pELS	ins_9	2
mean_skew	[-0.05,0.05)	Other cCREs	del_1	539876
mean_skew	[-0.05,0.05)	Other cCREs	del_10plus	53979
mean_skew	[-0.05,0.05)	Other cCREs	del_2	250147
mean_skew	[-0.05,0.05)	Other cCREs	del_3	134938
mean_skew	[-0.05,0.05)	Other cCREs	del_4	151827
mean_skew	[-0.05,0.05)	Other cCREs	del_5	46815
mean_skew	[-0.05,0.05)	Other cCREs	del_6	32942
mean_skew	[-0.05,0.05)	Other cCREs	del_7	16758
mean_skew	[-0.05,0.05)	Other cCREs	del_8	25629
mean_skew	[-0.05,0.05)	Other cCREs	del_9	9478
mean_skew	[-0.05,0.05)	Other cCREs	ins_1	329910
mean_skew	[-0.05,0.05)	Other cCREs	ins_10plus	49585
mean_skew	[-0.05,0.05)	Other cCREs	ins_2	115269
mean_skew	[-0.05,0.05)	Other cCREs	ins_3	48863
mean_skew	[-0.05,0.05)	Other cCREs	ins_4	77592
mean_skew	[-0.05,0.05)	Other cCREs	ins_5	23472
mean_skew	[-0.05,0.05)	Other cCREs	ins_6	26746
mean_skew	[-0.05,0.05)	Other cCREs	ins_7	13440
mean_skew	[-0.05,0.05)	Other cCREs	ins_8	30198
mean_skew	[-0.05,0.05)	Other cCREs	ins_9	8099
mean_skew	[-0.05,0.05)	PLS	del_1	22030
mean_skew	[-0.05,0.05)	PLS	del_10plus	2555
mean_skew	[-0.05,0.05)	PLS	del_2	8635
mean_skew	[-0.05,0.05)	PLS	del_3	4310
mean_skew	[-0.05,0.05)	PLS	del_4	3563
mean_skew	[-0.05,0.05)	PLS	del_5	1301
mean_skew	[-0.05,0.05)	PLS	del_6	1234
mean_skew	[-0.05,0.05)	PLS	del_7	663
mean_skew	[-0.05,0.05)	PLS	del_8	747
mean_skew	[-0.05,0.05)	PLS	del_9	489
mean_skew	[-0.05,0.05)	PLS	ins_1	16836
mean_skew	[-0.05,0.05)	PLS	ins_10plus	3244
mean_skew	[-0.05,0.05)	PLS	ins_2	4911
mean_skew	[-0.05,0.05)	PLS	ins_3	2549
mean_skew	[-0.05,0.05)	PLS	ins_4	2374
mean_skew	[-0.05,0.05)	PLS	ins_5	1490
mean_skew	[-0.05,0.05)	PLS	ins_6	1784
mean_skew	[-0.05,0.05)	PLS	ins_7	843
mean_skew	[-0.05,0.05)	PLS	ins_8	916
mean_skew	[-0.05,0.05)	PLS	ins_9	562
mean_skew	[-0.05,0.05)	dELS	del_1	1223500
mean_skew	[-0.05,0.05)	dELS	del_10plus	95487
mean_skew	[-0.05,0.05)	dELS	del_2	574291
mean_skew	[-0.05,0.05)	dELS	del_3	287295
mean_skew	[-0.05,0.05)	dELS	del_4	279261
mean_skew	[-0.05,0.05)	dELS	del_5	91828
mean_skew	[-0.05,0.05)	dELS	del_6	65548
mean_skew	[-0.05,0.05)	dELS	del_7	34147
mean_skew	[-0.05,0.05)	dELS	del_8	39917
mean_skew	[-0.05,0.05)	dELS	del_9	18431
mean_skew	[-0.05,0.05)	dELS	ins_1	784209
mean_skew	[-0.05,0.05)	dELS	ins_10plus	78584
mean_skew	[-0.05,0.05)	dELS	ins_2	252762
mean_skew	[-0.05,0.05)	dELS	ins_3	101405
mean_skew	[-0.05,0.05)	dELS	ins_4	130662
mean_skew	[-0.05,0.05)	dELS	ins_5	47730
mean_skew	[-0.05,0.05)	dELS	ins_6	55399
mean_skew	[-0.05,0.05)	dELS	ins_7	26063
mean_skew	[-0.05,0.05)	dELS	ins_8	41794
mean_skew	[-0.05,0.05)	dELS	ins_9	14337
mean_skew	[-0.05,0.05)	non-cCRE	del_1	9287628
mean_skew	[-0.05,0.05)	non-cCRE	del_10plus	680232
mean_skew	[-0.05,0.05)	non-cCRE	del_2	3900057
mean_skew	[-0.05,0.05)	non-cCRE	del_3	2241230
mean_skew	[-0.05,0.05)	non-cCRE	del_4	2457795
mean_skew	[-0.05,0.05)	non-cCRE	del_5	921297
mean_skew	[-0.05,0.05)	non-cCRE	del_6	564890
mean_skew	[-0.05,0.05)	non-cCRE	del_7	257951
mean_skew	[-0.05,0.05)	non-cCRE	del_8	314912
mean_skew	[-0.05,0.05)	non-cCRE	del_9	147781
mean_skew	[-0.05,0.05)	non-cCRE	ins_1	5905057
mean_skew	[-0.05,0.05)	non-cCRE	ins_10plus	754772
mean_skew	[-0.05,0.05)	non-cCRE	ins_2	2012614
mean_skew	[-0.05,0.05)	non-cCRE	ins_3	818703
mean_skew	[-0.05,0.05)	non-cCRE	ins_4	1092344
mean_skew	[-0.05,0.05)	non-cCRE	ins_5	407969
mean_skew	[-0.05,0.05)	non-cCRE	ins_6	479235
mean_skew	[-0.05,0.05)	non-cCRE	ins_7	219699
mean_skew	[-0.05,0.05)	non-cCRE	ins_8	383036
mean_skew	[-0.05,0.05)	non-cCRE	ins_9	149824
mean_skew	[-0.05,0.05)	pELS	del_1	174388
mean_skew	[-0.05,0.05)	pELS	del_10plus	15925
mean_skew	[-0.05,0.05)	pELS	del_2	91760
mean_skew	[-0.05,0.05)	pELS	del_3	45410
mean_skew	[-0.05,0.05)	pELS	del_4	43849
mean_skew	[-0.05,0.05)	pELS	del_5	14399
mean_skew	[-0.05,0.05)	pELS	del_6	10502
mean_skew	[-0.05,0.05)	pELS	del_7	5623
mean_skew	[-0.05,0.05)	pELS	del_8	6456
mean_skew	[-0.05,0.05)	pELS	del_9	3036
mean_skew	[-0.05,0.05)	pELS	ins_1	128158
mean_skew	[-0.05,0.05)	pELS	ins_10plus	13481
mean_skew	[-0.05,0.05)	pELS	ins_2	40175
mean_skew	[-0.05,0.05)	pELS	ins_3	16912
mean_skew	[-0.05,0.05)	pELS	ins_4	20370
mean_skew	[-0.05,0.05)	pELS	ins_5	7780
mean_skew	[-0.05,0.05)	pELS	ins_6	9203
mean_skew	[-0.05,0.05)	pELS	ins_7	4466
mean_skew	[-0.05,0.05)	pELS	ins_8	6371
mean_skew	[-0.05,0.05)	pELS	ins_9	2440
mean_skew	[-0.2,-0.05)	Other cCREs	del_1	130808
mean_skew	[-0.2,-0.05)	Other cCREs	del_10plus	31112
mean_skew	[-0.2,-0.05)	Other cCREs	del_2	36122
mean_skew	[-0.2,-0.05)	Other cCREs	del_3	39406
mean_skew	[-0.2,-0.05)	Other cCREs	del_4	28196
mean_skew	[-0.2,-0.05)	Other cCREs	del_5	12491
mean_skew	[-0.2,-0.05)	Other cCREs	del_6	7467
mean_skew	[-0.2,-0.05)	Other cCREs	del_7	5708
mean_skew	[-0.2,-0.05)	Other cCREs	del_8	7664
mean_skew	[-0.2,-0.05)	Other cCREs	del_9	2516
mean_skew	[-0.2,-0.05)	Other cCREs	ins_1	37773
mean_skew	[-0.2,-0.05)	Other cCREs	ins_10plus	37860
mean_skew	[-0.2,-0.05)	Other cCREs	ins_2	14961
mean_skew	[-0.2,-0.05)	Other cCREs	ins_3	8702
mean_skew	[-0.2,-0.05)	Other cCREs	ins_4	16847
mean_skew	[-0.2,-0.05)	Other cCREs	ins_5	6783
mean_skew	[-0.2,-0.05)	Other cCREs	ins_6	8003
mean_skew	[-0.2,-0.05)	Other cCREs	ins_7	4262
mean_skew	[-0.2,-0.05)	Other cCREs	ins_8	7551
mean_skew	[-0.2,-0.05)	Other cCREs	ins_9	6793
mean_skew	[-0.2,-0.05)	PLS	del_1	10817
mean_skew	[-0.2,-0.05)	PLS	del_10plus	2115
mean_skew	[-0.2,-0.05)	PLS	del_2	2062
mean_skew	[-0.2,-0.05)	PLS	del_3	1654
mean_skew	[-0.2,-0.05)	PLS	del_4	1028
mean_skew	[-0.2,-0.05)	PLS	del_5	597
mean_skew	[-0.2,-0.05)	PLS	del_6	507
mean_skew	[-0.2,-0.05)	PLS	del_7	402
mean_skew	[-0.2,-0.05)	PLS	del_8	416
mean_skew	[-0.2,-0.05)	PLS	del_9	252
mean_skew	[-0.2,-0.05)	PLS	ins_1	5974
mean_skew	[-0.2,-0.05)	PLS	ins_10plus	4040
mean_skew	[-0.2,-0.05)	PLS	ins_2	1910
mean_skew	[-0.2,-0.05)	PLS	ins_3	1514
mean_skew	[-0.2,-0.05)	PLS	ins_4	1782
mean_skew	[-0.2,-0.05)	PLS	ins_5	1206
mean_skew	[-0.2,-0.05)	PLS	ins_6	1328
mean_skew	[-0.2,-0.05)	PLS	ins_7	678
mean_skew	[-0.2,-0.05)	PLS	ins_8	674
mean_skew	[-0.2,-0.05)	PLS	ins_9	862
mean_skew	[-0.2,-0.05)	dELS	del_1	355711
mean_skew	[-0.2,-0.05)	dELS	del_10plus	65808
mean_skew	[-0.2,-0.05)	dELS	del_2	94801
mean_skew	[-0.2,-0.05)	dELS	del_3	94413
mean_skew	[-0.2,-0.05)	dELS	del_4	65605
mean_skew	[-0.2,-0.05)	dELS	del_5	28875
mean_skew	[-0.2,-0.05)	dELS	del_6	18021
mean_skew	[-0.2,-0.05)	dELS	del_7	14379
mean_skew	[-0.2,-0.05)	dELS	del_8	16985
mean_skew	[-0.2,-0.05)	dELS	del_9	6422
mean_skew	[-0.2,-0.05)	dELS	ins_1	113322
mean_skew	[-0.2,-0.05)	dELS	ins_10plus	76111
mean_skew	[-0.2,-0.05)	dELS	ins_2	41701
mean_skew	[-0.2,-0.05)	dELS	ins_3	23393
mean_skew	[-0.2,-0.05)	dELS	ins_4	42905
mean_skew	[-0.2,-0.05)	dELS	ins_5	17684
mean_skew	[-0.2,-0.05)	dELS	ins_6	20714
mean_skew	[-0.2,-0.05)	dELS	ins_7	10566
mean_skew	[-0.2,-0.05)	dELS	ins_8	15402
mean_skew	[-0.2,-0.05)	dELS	ins_9	14790
mean_skew	[-0.2,-0.05)	non-cCRE	del_1	1496523
mean_skew	[-0.2,-0.05)	non-cCRE	del_10plus	391990
mean_skew	[-0.2,-0.05)	non-cCRE	del_2	481854
mean_skew	[-0.2,-0.05)	non-cCRE	del_3	578020
mean_skew	[-0.2,-0.05)	non-cCRE	del_4	455453
mean_skew	[-0.2,-0.05)	non-cCRE	del_5	234508
mean_skew	[-0.2,-0.05)	non-cCRE	del_6	114873
mean_skew	[-0.2,-0.05)	non-cCRE	del_7	85536
mean_skew	[-0.2,-0.05)	non-cCRE	del_8	93833
mean_skew	[-0.2,-0.05)	non-cCRE	del_9	37030
mean_skew	[-0.2,-0.05)	non-cCRE	ins_1	391623
mean_skew	[-0.2,-0.05)	non-cCRE	ins_10plus	533967
mean_skew	[-0.2,-0.05)	non-cCRE	ins_2	151978
mean_skew	[-0.2,-0.05)	non-cCRE	ins_3	94329
mean_skew	[-0.2,-0.05)	non-cCRE	ins_4	179094
mean_skew	[-0.2,-0.05)	non-cCRE	ins_5	89067
mean_skew	[-0.2,-0.05)	non-cCRE	ins_6	100293
mean_skew	[-0.2,-0.05)	non-cCRE	ins_7	55825
mean_skew	[-0.2,-0.05)	non-cCRE	ins_8	86738
mean_skew	[-0.2,-0.05)	non-cCRE	ins_9	88004
mean_skew	[-0.2,-0.05)	pELS	del_1	54843
mean_skew	[-0.2,-0.05)	pELS	del_10plus	10977
mean_skew	[-0.2,-0.05)	pELS	del_2	14837
mean_skew	[-0.2,-0.05)	pELS	del_3	14426
mean_skew	[-0.2,-0.05)	pELS	del_4	10068
mean_skew	[-0.2,-0.05)	pELS	del_5	4672
mean_skew	[-0.2,-0.05)	pELS	del_6	3078
mean_skew	[-0.2,-0.05)	pELS	del_7	2493
mean_skew	[-0.2,-0.05)	pELS	del_8	2886
mean_skew	[-0.2,-0.05)	pELS	del_9	1208
mean_skew	[-0.2,-0.05)	pELS	ins_1	22545
mean_skew	[-0.2,-0.05)	pELS	ins_10plus	13700
mean_skew	[-0.2,-0.05)	pELS	ins_2	7795
mean_skew	[-0.2,-0.05)	pELS	ins_3	4725
mean_skew	[-0.2,-0.05)	pELS	ins_4	7893
mean_skew	[-0.2,-0.05)	pELS	ins_5	3293
mean_skew	[-0.2,-0.05)	pELS	ins_6	4115
mean_skew	[-0.2,-0.05)	pELS	ins_7	2081
mean_skew	[-0.2,-0.05)	pELS	ins_8	2718
mean_skew	[-0.2,-0.05)	pELS	ins_9	2546
mean_skew	[-0.5,-0.2)	Other cCREs	del_1	16648
mean_skew	[-0.5,-0.2)	Other cCREs	del_10plus	6318
mean_skew	[-0.5,-0.2)	Other cCREs	del_2	4950
mean_skew	[-0.5,-0.2)	Other cCREs	del_3	4289
mean_skew	[-0.5,-0.2)	Other cCREs	del_4	3907
mean_skew	[-0.5,-0.2)	Other cCREs	del_5	1773
mean_skew	[-0.5,-0.2)	Other cCREs	del_6	1440
mean_skew	[-0.5,-0.2)	Other cCREs	del_7	1215
mean_skew	[-0.5,-0.2)	Other cCREs	del_8	1371
mean_skew	[-0.5,-0.2)	Other cCREs	del_9	686
mean_skew	[-0.5,-0.2)	Other cCREs	ins_1	5796
mean_skew	[-0.5,-0.2)	Other cCREs	ins_10plus	8299
mean_skew	[-0.5,-0.2)	Other cCREs	ins_2	2168
mean_skew	[-0.5,-0.2)	Other cCREs	ins_3	1178
mean_skew	[-0.5,-0.2)	Other cCREs	ins_4	1534
mean_skew	[-0.5,-0.2)	Other cCREs	ins_5	685
mean_skew	[-0.5,-0.2)	Other cCREs	ins_6	755
mean_skew	[-0.5,-0.2)	Other cCREs	ins_7	435
mean_skew	[-0.5,-0.2)	Other cCREs	ins_8	604
mean_skew	[-0.5,-0.2)	Other cCREs	ins_9	823
mean_skew	[-0.5,-0.2)	PLS	del_1	3331
mean_skew	[-0.5,-0.2)	PLS	del_10plus	1560
mean_skew	[-0.5,-0.2)	PLS	del_2	582
mean_skew	[-0.5,-0.2)	PLS	del_3	508
